,pos_words,count,documents
32,예쁘다,1114,"['셋다 마음에 안들지만 그래도 대선을 공정하게 치뤄야 하는 당대표로서 차라리 무색무취가 낫지 않을까 하네요둘은 너무 극단이라 한 사람은 똥파리들이 지지 한 사람은 돈키호테', '당시 신문에 부모이용해서 체험만들라고 까지 되어 있더군요. 그런 입시제도 만들어 놓고 이제 와서 한 사람에게만 엄한 잣대를 들이대다니 이거야말로 입시 부작용.불공정이네요', '문파가 뭔가요? 동팔이? 이천파? 딴게이?진짜 몰라 물어봅니다.이 기사는 너무 쉽게 판단할 게 아닌 것 같습니다.비추 말고 댓글로 의견 달아주세요.']"
33,귀엽다,1060,"['1년이면 개판치는 데 충분한 시간이죠. 집값 올리고 확진자 늘리고.그리고 대선에서는 이게 모두 정부탓이다 할겁니다.안봐도 뻔합니다. 저같은 무산계급은 어금니 꽉깨물어야겠습니다.', '디어문은 대깨팔이 문파팔이 문통팔이 조국팔이 아니면 할 게 없나?왜 그렇게 김어준을 문파와 연결짓지 못해 안달임?혜경궁 사건 이후로 김어준은 혐오와 조롱의 대상이 된 지 오래.', '벽오동심은뜻은 뭐라도 한 말씀 하셔야죠. 이번 선거 총책임자였는데.그나저나 지지율 1위에다가 당대표 그리고 보궐선거 승리로 굳히기 이런 식으로 꽃길만 생각했을 텐데 어쩐다냐.']"
34,대박,991,"['이번 선거는 박영선에게 빚을 생겼습니다. 서울시장 하기 힘든데 억지로 출마한 것이죠 진짜 힘든선거 끝까지 포기 안하고 해준거 잊지 않겠습니다. 이제 박영선 끝까지 응원합니다.', '상대 실수나 요행에 의한 행복회로는 안 돌리는 게 좋죠.저쪽도 나름 이것저것 제법 잃다가 어렵게 잡은 기회인지라 만만치는 않을 것이라 각오하는 게 맞습니다.', '걸으러 나가셨나요?밤바람이 좀 차요.눈썹달이라 어둡고허니 음.거실창 또는 베란다 창으로 바깥 멍하니 보면서 한잔만 하세요 음악 잔잔하게 틀고.']"
35,바르다,983,"['뒷방날근이 박완주 원구성 다시 논의해야 한다 고 말했죠. 법사위원장 준다 고 말을 하진 않았습니다.그래서 원내대표는 윤호중으로.', 'om namah shivaya 그러기가 또 잘못휘둘리지 않기보다 훨씬 쉽죠. 지지자들을 적들에게 무릎꿇리게 한 죄를 뭘로 갚아줄지 두고볼겁니다.', '총 잘쏘는 여배우 등극이요간신 그 배우였다니요 드라마 멜로가 체질영화 언니가 죽었다 33살이라네요 워 관심 있게 응원할께요']"
36,안정,953,"['라크스가 노래도 하는 것을 보고는설마 최종 결전 장면에 라크스가 열심히 노래하는 컬쳐쇼크 기대했는데 본캐가 아니었고 본캐는 점점 근엄 모드로 항상 눈에 힘줘서 실패', '가뭄에 단비같은 존재시네요. 시장 보궐선거 이후로 웃음을 잃은 모공분들에게도 좋은 기회일듯합니다. 환영합니다', 'httpsnews.v.daum.netv20210408134400871다시 접종하는 것이 아니라.재개할지 말지 결정을 주말에 한다는 것이네요.댓글보고 수정했습니다.']"
37,전문가,949,"['님 전 엘지 워시타워 오브제 써요 전기요금은 듀얼 인버터 히트펌프 타입이면 다 얼마 안나와요 문제는 듀얼 인버터 히트펌프 타입이 다 최신식만 있어서.', '지자체 자사가 백신을 어디서 공급해 온다는 건지?다들 자국민 우선이라 물량 자체를 수출안하려고 하고 있는데 지가 뭐라고 어떤 돈으로 어디서 구해온다는 걸까요?', '윈지코리아 에서 조사한것 조차 15프로에서 20프로 지는 것으로 나온거같던데그냥 민주당 지지자들이 여론조사에 응하지 않은 것을 보입니다.짜증났었으니까']"
38,새롭다,948,"['그러겠네요구로금천 관악쪽은 직장인이 다수라서지금 강남 3구에 비해서 많이 밀리는데 오후 68시사이에 얼마나 투표하느냐가 관건이겠네요.', 'perl님 포루투갈 컴백하거나 중국 중동가서 돈벌겠죠 이제 빅클럽은 안불러줄겁니다 그 돈주고 데려올 팀 없죠 전술도 구리고요', '대기업 입사동기 입사하고 3개월 만에 퇴사결혼도 했는데 공부해서 일년만에 정시로 연대의대 입학그 친구 생각나네요같이 공부하자고 했을 때 고민하던 것도 생각나고']"
39,만족,938,"['예전에 군 복무자들에게 월급을 많이 주면 기본소득제와 비슷한 효과도 얻을 수 있다 고 했더니막 흥분하며 급발진하던 사람도 있더군요.군인 월급이 부러우면 자기도 입대하면 되는데.?', '토왜야 국힘장 알봐야. 지령이다. 벌레야. 정부는 계획대로 잘하고 있다.타령 무한반복입니다. 일반 아줌마들은 정치에 신물나서 민주당 신도 수준아니면 알바들이에요.', '네페르타리님 꼴페미들의 표는 나라를 좀먹는 표죠. 그 표가 민주당 떠난다고 국힘당 가봤자죠. 민주당은 착각할뿐이죠. 여성표 의식하다가 남성표 날아갔죠.']"
40,적극,888,"['외국거주중인데.노바백스가 백신의 끝판왕이라는 얘기가 있어요.그거 기다리는 사람도 많은데.이래도 저래도 언론개혁. 검찰개혁 꼭 하길', '안방이든 거실이든 한군데로 선을 받아 공유기 박고그 쌍돼지코 전화선을 인터넷선으로 교체하시면 되요.거실 전화선 단자함 뜯고 거기에 인터넷선 연결해서 안방 전화선 땡기면 되요', '저희 아버지도 필요하다고 해서 일단 체험장 가서 체험 해보시고 구매하시는 게 어떠냐 말씀 드렸는데 어느날 보니까 집에 있더라고요.그리고 몇주 째 제자리에 있습니다.']"
41,고르다,873,"['ssonhong 지금 20대는 남자만 군복무하는 자체를 차별이라고 느끼기 때문에 월급인상으로는 그 불만이 해소가 안 되지 싶습니다.', '아무리 생각해도 투표를 화풀이로 해 버리면 결국 자기도 손해 아닌가요? 답답합니다.저쪽당이 어떤 당인지 모르는 것도 아니고.', 'survive live vanish님 클리앙은 일개의 커뮤일 뿐이고 가치관에 따라 이야기 하는 것일 뿐 이지 뭘 대책을 세워요. 뭔가 대단히 착각하시는 것 아닙니까?']"
