,neg_words,count,documents
42,아깝다,92,"['n 영등포사는데 집값리얼 답없음. 이번생은 경기도로 밀려나는거 아니면 집못살듯 그리고 진짜 페미니즘좀 그만해라. 리얼 당비아깝고 어떤면으론 선거진게 쌤통이고 시원하다고 느껴짐 ㅡㅡ', 'n 도담 삼국지천하n부러운거니?불안한거니?n부들부들 n삼국지천하n피카소 보러가서 쑈하는 거 그런 게 시간 아까운 거야n불쌍한게 일요일까지 나대네 n니 글 속에 불안함이 피어나고요', 'n 거 닉넴이 아깝네여.진심 민주당 지지자라면 대권 후보 1위인분 지지하고 응원하는 게 맞지.뇌피셜은 일기장에 쓰시고 댓글알바 열심히 하시고 모 언젠간 좋은 날 오지 않겠소?']"
43,재난,91,"['n 이해찬이 해로웠던 게 아니고 이낙연이 지금 당분위기를 이꼴로 만들어놓은 겁니다.n대선 의식해서 재난지원금 선별 때부터 희안한 짓거리를 하더니 당 분위기를 개판으로 만들어놨어요.', 'n 당대표면 열심히 뛰는게 당연하죠. nn하지만 그 전에 검찰개혁 보편적 재난지원금 지급에 대한 결정도 못하고나 늦고 과감한 결정을 못하니 답답한 겁니다. nn답답합니다. 에혀', 'n 내 삶을 지켜준다 며 nn재난지원금 보편선별 동시 내질렀다가nn남기형한테 쳐맞고 보편은 슬그머니 빠짐nn이따위로 정치하니 선거 박살나고 당 지지율 대통령 지지율까지 깍아먹지']"
44,모욕,91,"['n 오직 이재명지사를 악마화하는 자들nn단지 조롱과 모욕에 익숙한 자들nn이제 똥파리 언급 필요 없다nn 주동자에게 책임을 물어야 합니다nn 전해철 이 자를 아웃시켜야 한다 반드시', 'n 똥파리 아니고 문파고 님은 이재명네 빨판이라는 게 밝혀지셨습니다 어떻게 그렇게 닮으 셨는지 당원 분들 모욕하고 비하하는 이재명이 데리고 나가서 대선 출마 하시든지 마시든지', 'n 이재명 논문 표절 범죄의 하이라이트는 본인한테 학위 준 가천대를 지잡대 듣보잡 취급하며 모욕한 거. 이재명의 인성이란 이런 것이다 보여준 수많은 사례 중 하나죠 n']"
45,아프다,88,"['n 당 이름 다시 확인했습니다. 국민의 힘이 아니고 민주당 이라니. 어째 점점 비슷해 지는 것 같습니다. 동생분 상처 받으신 마음에 심심한 위로를 전합니다. 마음이 아프네요 정말.', 'n 사실 이번 대선에서 이재명 싫다고 문통 퇴임 후 칼 갈고있는 윤석열 찍는다고 해도 크게 놀랍지 않아요n그냥 이재명 혐오에 눈돌아간 조금 정신이 아프신 분들이라고 보면 이해가 됨', 'n 무능하고 저질에 온갖비리의 온상n정치자영업자들과 한통속n통진당 이석기와도 한통속n윤석렬한테는 깨갱n문프등에 언제나 칼 먼저 꽂고 보는 비열함n더 많은데 손가락 아파서 그만함']"
46,저급,86,"['n 밑에 찢파리가 젤 더러운게 팩트 n글 쓴거보면 토나올지경n욕설불륜남 응원하는 수준이니 저급함은 기본장착인듯 nn오늘도 해피한 불륜데이패륜데이를 만드는 찢파리님들n화이팅n', 'n 엥? 님 자기소개하는 거에요? 똥파리라면서 조롱하는 이재명 지지자들이 저급한거죠 말하는 거 초선오적들 같이 얘기하시네. 원팀 원팀 거리면서 갈라친거는 누구일까요? 이재명', 'n 그동안 이 게시판에서n본문하고 댓글들이 일치하는 경우는n저급한 쌍말말곤 별로 없었는데nn이번엔 아주 바람직하네요nn고무적입니다nn본문과 댓글 모두에n적극 찬동합니다']"
47,포기,86,"['n 권리당원 게시판에 적폐가 너무 많아요. 바로 님같이 염증을 느끼고 민주당 지지를 포기하게 하려는 세력들입니다.n그 놈들의 수작에 말려들지 마시고 끝까지 힘 내시길 바랍니다.', 'n 앞 부분 살짝 보니 이건 완전히 김일성 찬양이네. 더 보다간 뭔가 이적을 행했다는 소리가 나올까봐 유치해서 시청 포기. 이런 내용들로 분량을 만드는 사람들 참 고생이 많다.', 'n 쓰담쓰담님 말이 대는 소릴 하세요.n난 이해찬대표가 입법 방기한 거 하나도 모르겠는데.n이해판 대표님이 의원직 포기하면서까지 180석 만들어줘더니n말하는 뽄세보세요.']"
48,부정,84,"['n 이럴수록 더더욱 빛 나시는 분nn모두 아는 사실입니다.nn단누구는 폄하 하고 부정 하면nn왜곡시키는 거죠n바로 그가?n적폐 범인n적폐단체?n맞나요? n너무 정곡을 찔렀나? n', 'n 한 때 사이다 라고 응원하던 이재명을 손절하고 극혐하게 된 이유 또한 본인의 부정을 덮으려 상대문재인후보를 모함하는 짓을 서슴없이 한 그 비열한 웃음과 행동 때문이었습니다.', 'n 윤석렬로 프레임 몰고 가시겠다 고? n이낙연을 찍지 웬 윤석렬?n이재명도지사님 민주당 경선은 통과나 될지? nn 주변 극우 꼴통들 이재명도지사님에 대해서 엄청 부정적임.n']"
49,실망,83,"['n 권리당원 이지만 처음으로 글 올립니다n지금 민주당 너무 실망 스럽습니다.n언론개혁 검찰개혁 안하면 권력 넘어 갑니다.n할수 있을 때 꼭 하고 넘어 갑시다.n성명서 지지 합니다.', 'n 한 전총리 실망입니다. 노무현 대통령 얼굴 어찌 보려고 그러십니까? 노 대통령 배신한 정통 회장 출신에 노무현 시체팔이 운운한 자를 지지한다고 요? 그냥 집에 가만히 계세요.', 'n 이런 좋은 게시글에 싫어요를 누르는 사람들은 뭐지? 국민의 짓인가? 의심스럽네.n부동산 언론 검찰 개혁하라.송영길 완전 대실망.n하긴 원래 민주당에 이런 자들 밖에 없었지요.']"
50,싫어하다,82,"['n 한줌당원 지지받는 당신 이재명과 탈당해요n똥파리찾는 분들도 문프에 대들면 싫어하는 분들 많아요n이재명 싫어한다 구요n즉 친문안에서 다투는 거지 당신들같우 손가락질은 안한다 구요', 'n 니들이 가장 야비한 점은 이재명이 발악하면서 우리 정부 발목 잡고 있는데도 악착같이 대통령을 가져다 붙인다는 점이야. 내가 이재명을 싫어하는 최고의 이유가 반문질이야.n', 'n 당신이 누구를 지지하든 당신의 자유입니다 하지만 당신이 싫어하는 후보가 있어 반대하는 것은 모르겠으나 탈당할라고 주장하는 것이 과연 민주당 당원이 할 주장인지 안타갑군요']"
51,부도덕,79,"['n 부도덕이 있어서 그런가봐요?nn부도덕 나가면 당 정상화 됩니다nn밑에 두분 델고 나가세요nn찢무리들도 델고 나가세요n', 'n 부도덕이란 개들이 짖어도 n시대정신이라는 기차는 달립니다 nn가는 밤이 아쉬워 떨어지는 별을 보며 n목에 피가 날 때까지 짖어보세요 nn그래도 새벽은 오고요 n또 동은 틉니다.', 'n 그러니 이해찬이 말하지 말라했겠죠. n언플질부터 해서 대국민 사기 맞습니다. n저런 부도덕한 인간이 대통령 후보로 나온다니. n그것도 민주당의 후보로요. n기가 막힌 일이죠.']"
52,삭제,75,"['n 님 혹시 디어문씨 소식 들었어요? 왜 해명도 안하고 야밤도주하듯 글 다 삭제하고 사라지셨는지 혹시 뭐 들은 거 있어요? 나는 절대 이재명이 아니다 라고 왜 말을 못 했을까요?', 'n 리쉬는 또 뭔 소리냐? n어째 논리라고는 1도 없는 글을? n감추긴 뭘 감춘다는 거야? nn이거 보고도 부정하고 싶은거지?n그후로 디어문은 글 왜 죄다 삭제했을까?n', 'n 이런 썩어빠진 글좀 삭제해주세요. n이런 글은 없어여져야 합니다.n더블엠은 탈당하라.n더블엠은 탈당하라.n더블엠은 탈당하라.n더블엠은 탈당하라.n더블엠은 탈당하라.']"
53,지겹다,74,"['n 진짜 끔찍한 털빠들n이것들은 정청래가 왜 해야 하는 지 제대로 근거조차 밝히지 못하면서 땡깡을 부려. 지겹게.n정청래가 뭔데? 그냥 김어준 발바닥 핥는 짓밖에 뭘 했는데?', 'n 푸핫 똥파리니 엄중이니 수박이니 하는 에너지로 국짐당 공격했으면 이겼죠. 진짜 찢빠들 지겨움. 입들은 얼마나 지저분한지.우리보고 한줌이라며 지들은 손톱의 때도 안 되면서', 'n 긍께 n면상 안보는 n방법 있당께롸n지비가 탈당 해부러 n그라고 눈가리고 n귀가리고 살믄 되긋소n왜 자꾸n민주당 사랑하는 사람 보고n나가라 마라 그라요n지겹소잉']"
54,모자라다,73,"['n 문대통령 됨됨이가 모자라서 민주당이 지금 이꼴이냐?nn순진한건지 모자란건지.nn황교안이나 이낙연이나 nn주변에 선 그런 인품 없다더라', 'n 저런 사람이 민주당에 있다는 사실만으로도n기가 막힐 노릇입니다.n음주운전에 전과4범도 모자라 n여배우랑 재판까지 하고 있으니.n국민의힘 당에서도 찾아보기 힘든 이력아닌가요?', 'n 모자란 찢파리님n니가 쓴글 보고 주제파악 좀n누가 정신냐?n너 정도면 중증에 약도 없다 n이번에도 보니 찢밀필패로n다수의 찢파리들이 박멸 될걸로 보이는구나 n']"
55,악마,73,"['n 오직 이재명지사를 악마화하는 자들nn단지 조롱과 모욕에 익숙한 자들nn이제 똥파리 언급 필요 없다nn 주동자에게 책임을 물어야 합니다nn 전해철 이 자를 아웃시켜야 한다 반드시', 'n 팔토씨든 손가혁슈렉이든 경기도당직자든n누가 믿는다 고 헛소리 도배하냐n전과4범 이재명 그걸 대선후보 만들겠다 총력전인가 본데 악마생퀴들 계략 안통한다n나가라 이재명패거너들', 'n 푸하하n이재명과 바퀴벌래 너무 환상의 콤비여유.nn사랑에 굶주린 사람이 힘을 가지면 매우 위험한 악마가 될 수밖에 없다는 것은 오랜 시간을 거쳐 증명된 역사입니다.']"
56,안타깝다,73,"['n 똥 밀 필 패 nn똥파리가 홍낙을 밀면 반드시 패한다nn이천파 똥파리가 홍과 낙연을 선택했다nn안타깝다 홍 낙 안녕히 잘가세요 nn이천파 똥파리 없는 좋은 세상에서 다시 만나요', 'n 문재인 대통령의 대선 공약이었다는 말이n본문에 두 번이나 나오는데.nn이런 댓글은n본문은 보지도 않고n제목만 보고 쓰는 건지요nn같은 당원끼리 이런 의미없는 소모전n안타깝네요', 'n 이재명 지지자들에게 부탁드립니다 그는 제2의 이명박 입니다.n또 속고 후회하시렵니까?n한번으로 족하면 안 됩니까?n그냥 알겠는데 왜 모를까요.n안타까워서 주절거려 봅니다.']"
57,혐오,72,"['n 사실 이번 대선에서 이재명 싫다고 문통 퇴임 후 칼 갈고있는 윤석열 찍는다고 해도 크게 놀랍지 않아요n그냥 이재명 혐오에 눈돌아간 조금 정신이 아프신 분들이라고 보면 이해가 됨', 'n 너무 한심해서 말이 안 나옴 저기요 여기 민주당이에요 댁이 이럴수록 이재명지지세력 안붙어요. 혐오감주면서 지지세력 모으려면 국짐가세요 거긴 저런단어 좋아하니 거기루 가세요.', 'n 우리당 권리당 원중에 이런 일베같은 사람들이 있다니 참 놀랍네요. 정말 혐오스럽네요. 민주당의 미래를 위해서 갈하치기하지 마시고 자중하세요 님같은 사람때문에 민주당 망해요']"
58,심하다,71,"['n 이낙연 아웃은 심했고요. 다만 현재 시대 정신에는 부합하지 않는다고 봅니다. 절치부심해서 다시 당대표에 도전해주세요. 지금은 초강성으로 완전히 밀어붙여야 합니다.', 'n 이게 무슨 일이죠?n더불어제약님 출당당하셨나요?? n이런 미친.nn더불어제약님이 나가셨다면 n그보다 더 심한 이재명과 n그 따까리들이 먼저 나갔어야죠 ㅡㅡ', 'n 수박거리며 일베용어나 쓰던게 뭐? 게시판 정화? 웃기지도 않네. 쟈들은 다 정신들인가? 자아분열이 너무 심해. 게시판에 지가 똥퍼부어놓고 정화하자고 떠들어']"
59,짜증,69,"['n 속이 다 시원하네요 정치에서 제일 짜증나고 꼴보기 싫은 인간이 주제도 모르고 신의도 모르는 인간들입니다 그런 인간들 속내엔 열등감만 있더라구요 글 속에 그런 인간들이 다 있네요', 'n 아.짜증나n의원들 왜 이래요?n초선에 중진에.n지들이 잘나서 의원 된 줄 아나?n선배들한테 못된 것만 배워서n똥 싸고 있네.n그러면서 지들이 당 쇄신한다 고 꼴갑을 하네요.', 'n 방미성과 박지원 원장의 행보를 보고도 그딴 소리를 하냐? n왜 마지막까지 자꾸 지지율 오르니 짜증나? n국힘당이나 정의당 이나 이지모 오렌지들은 한결같이 반문이구만']"
60,우습다,68,"['n 썪은 정치인나리님들n드디어 본색을 드러내 시는군요.n 감사합니다.nn꼭 응징할께요.n한방에 훅 갈 겁니다.n민주시민 우습게보시면 n조만간 천지개벽하는 날에 n당신들 벌 받습니다', 'n 음주운전자 전과4범이 대통령을 꿈꾼다는 자체가 어불성설임. 더욱이 여배우와의 무상연애는 어쩔겨? 형수한테 대놓고 쌍욕하는 인간쓰레기가 대통령? 대한민국 국민이 그리 우습나?', 'n 그럼 누구되면 조폭 소탕 가능한건가.nn뭐 팔다 신분세탁한 사이비 언론인은 교주처럼 받들고n한마디만 하면 믿씁니다 외치면서n언론인 출신이 어쩌구 하는 거 우습지 않소?']"
61,망신,67,"['n 수박의 반대말은 호박이냐. n호박같은 소리하고 있구만.n이딴게 민주당 이라고 n호박같은 소리는 일베 가서 해라.n민주당 망신 시키지 말고.n원래 민주당이 아니겠지만.', 'n 복지체계 다 망치는 인간. n되도 않는거 들이 미는 저런게 무슨 대선 주자라고. n민주당에 불륜 관련 민사소송 걸린 대권주자라니. n민주당 망신 이재명은 나가라', 'n 하.이게 무슨 망신인지n조선일보는 결혼기념일 축하해주는 데n본인은 불륜소송 걸리고n그 어려운걸 한번에 해내시는 지사님n탈당하세요n지사님은 민주당의 수치입니다n']"
62,분란,67,"['n 니들이 봐도 민주당에서 이재명은 가망 없지?n그래서 lh 터뜨리고 멍청한 초선을 조종해 이 분란 일으킨 거지?n어쩌냐? 찢 들켰는데. 언플 좋아하다 지 발목 지가 잡았네?n', 'n 저거 제버릇 못고치고 여기서 혜경궁 시즌2 시작했구나. 배은망덕한 초선넘들도 열우당 시즌2로 쿠데타 일으키면서 당을 분란에 빠뜨리더니. 민주당에 있으면 안 될 종자들.', 'n 놀라웁게도 민주당의 오래된 폐습에 대해 추적해 가면 필시 정동영이가 있고n현존하는 인습과 분란의 불씨를 쫓다보면 반드시 가장 꼭대기에 이재명이 나오더라.']"
63,싸움,66,"['n 가장 찌질한 싸움이 바로 n당파싸움.n그런데 그걸 님 혼자 하시나봐요.n문파 좋져 이파 김파 박파 다 좋아요n하지만 그전에 먼저 민주당이 있답니다.n당을 먼저 생각해주세요', 'n 서로 계파싸움만 하고 있고 2030 남성표 뺏긴 상태에서 국짐당에서 이준석 당대표 되면 앞으로 있을 대선 총선에서 탈탈 털리게 생겼음. 당원게시판 보면 진짜 답없습니다.', 'n 설마 정통 정청래가 될 줄 알았슴? 정청래에게 전해주삼 곱게 늙어라고.나이 먹고 의원들하고 야저 싸움이 뭐냐 .품위 좀 갖추라고 전달 좀해주소.박광온 의원님 추카추카']"
64,비방,66,"['n 이재명이 파란님 한테 잘못한 게 없는되 이유 없이.n비판 하는 거는 잘못한 겁니다n계시판에 일부당원들 이재명 욕하고 비방하는 거 보면.n소름 끼치고 오만정 다 떨어집니다.', 'n 이낙연에 대한 근거없는 비방으로 고소당하기 일보 직전의 문제의 유튜브를 왜 보는 겁니까?nn그것도 이재명에 대한 편향적인 유튜브인 거 여기 사람들도 다 아는 마당에', 'n 낯잠자는집 그러니깐 주말 밤낮 없이 더 가열차게 이재명 타도 욕설 비방 조롱질을 하란 말이얏 쉬지 말라고 이 한심한 것들아 떵파리라는 표현도 아까운 충들 같으니']"
65,범인,66,"['n 이럴수록 더더욱 빛 나시는 분nn모두 아는 사실입니다.nn단누구는 폄하 하고 부정 하면nn왜곡시키는 거죠n바로 그가?n적폐 범인n적폐단체?n맞나요? n너무 정곡을 찔렀나? n', 'n 설사 저 지지율이 진짜 라고 해도 이재명이 형수 찢고 형님 사지로 내몰고 김부선씨한테 총각행세하고 전과4범인 경기마피아라는 사실은 변하지 않주ㅣ 손가혁 웅앵웅 타격감 마이너스', 'n 누가 봐도 lh라는 선거 패배 원인이 명확하게 존재하는 데 언급을 안하거나 이 사건의 본질을 흐리려는 사람들이 범인이겠죠. 일단 최초 제보자부터 들여다 봐야 하지 않을까요?']"
66,지껄이다,63,"['n 김어준이 조국을 버렸다 고??n좀 작작지껄여라 뉴공 에서n다스뵈이다 에서 매주 매주 지키고 있는데?n왜 수구 꼴통들 일베들이 민주당 권리당 원게시판에 n와서 이런 글을 남기냐?', 'n 나는 엄중이 좋더라. 촐싹 막말 양아치보다야.n제 입으로 뭔말을 지껄이는 줄도 모르고n공인의 말한마디가 갖는 무거움을 인식도 못하는n멍청한 인사들이 민주당을 말아드시고 있음', 'n 조국가족 입시비리 어쩌구 지껄인 홍영표 이눔도 최소한 의원직 조국 과 민주당 권리당 원에 사과라도 해라 인간의 탈을 쓰고 지꺼리는 소리 하나 하나 욕쳐 나오는']"
67,부끄러움,62,"['n 공자님께서 부끄러움을 모르면 사람이 아니라고 했다. 너는 왜 네가 쓴 글이 부끄럽지 않니? 정말 수준 떨어진다. 얘.n그 수준이니 10만원 짜리 이재명 따라 다니는 거지겠지만.', 'n 아이구 이 볍신 모질아. 그럴거면 나가서 찢털당 창당하고 털보 뱃지 가슴에 달고 다니며 모셔라. nn너희 초선 찢털 것들은 왜 부끄러움을 모르냐. n나가라 제발 나가라고 좀', 'n 허경영이 다 짝둥이라고 입 꾹 하라고 큰 소리치네요 에휴 n부끄러움은 당원 몫ㅠnnn허경영 이재명 기본소득 오세훈 안심소득은 짝퉁 공약내가 원조 heraldcorp.com']"
68,범죄자,61,"['n 파란 민주당이 아닌 n오렌지 무식저질천박 일베출신 인간말종 총각사칭 불륜n조폭연루설 전과4범 범죄자 이재명만 민주당에서 나가면 된다n민주당은 이재명을 제명하라 제명하라 제명하라', 'n 의도요? 범죄자로부터 민주주의를 지키려는 의지 이지요. 본인 의견과 다른 사람들의 소리는 차단해버리는 사람이 정치을 하려 한다?? 진심 이게 말이 된다고 생각하시나요???', 'n 애봉이nn민주당에 어떤 인물도 이재명 보다 나아.n너도 이재명 보다 나아.n전과 4범에 음주운전. 형수욕설 경력 있는 인간이 어디 있니? 정말 소수의 악질적인 범죄자지.']"
69,소름,60,"['n 이재명이 파란님 한테 잘못한 게 없는되 이유 없이.n비판 하는 거는 잘못한 겁니다n계시판에 일부당원들 이재명 욕하고 비방하는 거 보면.n소름 끼치고 오만정 다 떨어집니다.', 'n 극 동의합니다.n거친 언어는 자신들이 지지하는 후보에 대한n거부반응만 강하게 심어줄 뿐이죠n저는 윤석열이나 국짐당이 정권잡는거n소름돋도록 싫습니디ㅣ.n제발 분열 마시길.', 'n 자기소개 정도껏 하는짓이 이명박 일베놈들이랑 존똑 너무 소름 끼치네n찢지지자들은 누굴 닮아서 입이 그렇게 걸걸한지n똥파리 프레임 씌우는 것도 웃겨 죽겠네']"
70,감옥,58,"['n 김영환의 어이없어하는 표정을 잊을 수가 없어요. 생방으로 토론 보는데 내귀를 의심했죠. 민주화운동하다 감옥간건 전과아니냐 며 자기전과 합리화하려는 행동에 저도 놀랄 정도였어요.', 'n 찢꾸락들은 당근으로 번 돈으로 전과4범 이재명 김부선 민사소송비 보태드려라nn찢재명 김부선 민사소송 말고 성남fc건으로 감옥갈지 모르니 빵꾸뽄드는 당근 열심히 하시고', 'n 발광은 감옥가서 해라 nn차기는 이낙연nn느그 찢사는 nnhttpwww.basicincomeparty.krnn요기서 기분소빚이나 외치시길nn찢충들은 사식 넣어주고n']"
71,부족,58,"['n 이재명의 추문들은 한 번 실수로 생긴 것이 아니라 그자의 인격이 부족해서 쌓이고 쌓인 것들입니다. 여기 당원들이 거론해온 그자의 흠결들을 한번 이라도 읽어보고 편들어주세요.', 'n 열심히 일하는 젊은 아들은 집없어도 되나?n비트 파는 애들이 몇이나 될까n성실하게 꿈을 이뤄가는 청년들에게 포커스를 맞춰도 부족한데.n저런 사람이 당대표라니. 너무한다 종말', 'n 정치적 감이 아직 부족한분은 다음에 노려보세요. 사면론으로 새해 벽두부터 제 뒷골당기시게 해서 많이 혈압올랐구요.n이제서야 사면론 거두신건 반가운 일이네요.']"
72,물러나다,57,"['n 대통령님 생각하면 더더욱 이러면 안 되죠n대놓고 보궐 져놓고는 마지막까지 문재인 대통령님 팔아서n한자리 해보겠다 고 장난 치세요?n물러날 때를 알아야 선거도 이기지 양심도 없어', 'n 이재명은 악귀 그래서 스스로는 절대로 물러나지 않습니다. 대부분 국민들은 자극적인 선동에 넘어갑니다. 그나마 깨어있는 당원들이 지치지 말고 끝까지 이재명을 몰아내야 합니다.', 'n 민주당각성하라.김진표부통산 특이원장물러나라 .진표가투기를 해반성하고 개혁법안통과시켜라 진표꼴똥당으로 보내라.이넘이민주당말아넘을넘이야.여시제반성하라.전남 곡성권리당 원이 보냄']"
73,망상,57,"['n 망상에 쩔은 리쉬 찢파리n이재명이 안 될거란건 알고 있어 n경선? n웃기고 자빠졌네n연일 쏟아지는 이재명 기사를 보고도n아직 미련 못버렸네? 아둔하긴n제발 일기는 일기장에', 'n 여성정책을 40콘크리트가 지지한다는 망상을 가지니까n20 30대 한테 쳐 발렸죠.n민주당의 여성정책은 문프의 정책이니까 믿고 따라준 지지자도 많다는 것을 명심하시길.', 'n 누굴 출당해?n쳐 도셨어요?n이따위 댓글 쳐 쓰고 아직 민주당에 기생하고 있네? nn그리고 니가 쓴거 너가 너에게 하는 얘기니?n애가 망상에 쩔어서 뭐냐? n']"
74,막히다,56,"['n 그러니 이해찬이 말하지 말라했겠죠. n언플질부터 해서 대국민 사기 맞습니다. n저런 부도덕한 인간이 대통령 후보로 나온다니. n그것도 민주당의 후보로요. n기가 막힌 일이죠.', 'n 저런 사람이 민주당에 있다는 사실만으로도n기가 막힐 노릇입니다.n음주운전에 전과4범도 모자라 n여배우랑 재판까지 하고 있으니.n국민의힘 당에서도 찾아보기 힘든 이력아닌가요?', 'n 경기도 세금을 마구 써보니 이제 재미가 들리셨나.nn그냥 여기저기 막 지르네요. nn복지체게 망가트리는 이상한 기본소득도 기가 막히드만.nn대권잡으면 나라경제 말아먹을듯.']"
75,최악,56,"['n 오렌지당 쪽에서 밀어주는 사람들보다는 훨씬 낫겠죠. 오렌지묻은 인물들은 진짜 최악 중 최악이거든요 오렌지만 안 묻은 인사면 절반은 합격임', 'n 살아온길중 최악은 이재명이죠n여야 통틀어 최악의 정치인이죠n이제 진짜 걸러냅시다', 'n 부동산정책은 최악.n아파트값이 말이 안 나올 정도로 날뛰고 있으니.n말은 번지르하고 정책효능감은 개판이고.n이러면 민생정책 무능력 입증하고도 남음.']"
76,흐리다,53,"['n 누가 봐도 lh라는 선거 패배 원인이 명확하게 존재하는 데 언급을 안하거나 이 사건의 본질을 흐리려는 사람들이 범인이겠죠. 일단 최초 제보자부터 들여다 봐야 하지 않을까요?', 'n 찢끄레기들도 힘들드겟다 즈그들이 미는 애 칭찬할게 너무 없으미 뭐만하면 물흐리고 똥파리가 어쨋네저쨋네 아참 너네도 너네끼리 찢계냐고 물으면 화내고 정색한다 면서??', 'n 대통령이랑 국회의원 당대표랑 같나요? 오매기 당신이 그런 식으로 쉴드치면서 논점흐리니까 일개 국회의원들이 대통령급인것마냥 나대면서 내원의각제하잔 소리를 하죠.']"
77,협박,53,"['n 불륜 관계였던 옛 연인은 쌍욕과 협박으로 입막고 반정부 패륜 정치에 항의하는 당원들 차단하면 조용하다는 조지사.n부마항쟁때 국민 100만명 죽이자던 차지철 닮지 않았습니까?n', 'n 얘들과 쟤들이 합작해서 우리를 세뇌 중인거겠죠n얘밖에 없는데 니들 어쩔거냐면서. 협박성 세뇌.n웃기지 말라 그래요. n언플 요란한 포퓰리스트는 이제 신물이 납니다. 질렸어요', 'n 어디다 협박질이야? 초선 5적 보궐선거 패는 이재명의 작품이야 다 아는가 아니라고 하면 하늘이 가려지나? 아니면 니가 추종하는 찢 따라 조폭 마인드인가?']"
78,범죄,52,"['n 동의합니다nn찢충들은 25지지율 가지고 나가라nn그걸로 윤짜장한테 잘 비벼봐라 nn윤짜장이 찢사 범죄목줄 쥐고 있는 거 알아두고.nn당론아닌 기분소빚 외치면서nn당에서 나가라n', 'n 이재명지사가 대통령 됐다 치고?n 각종범죄 전과 쌍욕파일들로 온세상이 도배될건 뻔한일. 한달내로 탄핵 된다에 500원 자신 있게 건다.n 그것이 위함하므로 두려운 것입니다.', 'n 이재명 논문 표절 범죄의 하이라이트는 본인한테 학위 준 가천대를 지잡대 듣보잡 취급하며 모욕한 거. 이재명의 인성이란 이런 것이다 보여준 수많은 사례 중 하나죠 n']"
79,없애다,52,"['n 전 안떠납니다nn이뻐서 남는거 아닙니다n좋아서 남는거 아닙니다nn그저 내가 떠나면 앗싸 말많은 것 하나 없앴다고 좋아서 어깨춤을 출 누군가가 싫어서 버티렵니다', 'n 경선 경선투표를 없앤다는 말이 있던데요.n하라는 일은 안하고 엉뚱한 일만 척척 진행 중인걸까요?n낙지사 후보만들기에만 온힘을 쏟는듯 보입니다', 'n 문제가 있으면 게시판을 없애는 게 아니라 일베 용어를 쓰는 당원들을 내보내는 걸 생각하는 게 상식 아니냐?n게시판 없애면 누구 좋으라고??']"
80,창피,51,"['n 이재명이 한다는n중국산 백신 맞아 보길 n이제 이재명의 본 모습이 드러나는 시간n전과 4범n여배우와 소송 n창피해 창피해', 'n 유부남이n여배우 스캔들에n고소까지 당하고 그런 사람을 따르는 사람도n비슷한무리겠지요n창피하다 창피해', 'n 물론 안그런 더민주 의원님들도 많지만 저도 의원 개별적 후원은 하더라도 이런 오합지졸 같은 당에 권리당 원은 창피해서 어제 탈당했습니다.n님 심정 십분백분 동감합니다']"
81,두렵다,50,"['n 이재명지사가 대통령 됐다 치고?n 각종범죄 전과 쌍욕파일들로 온세상이 도배될건 뻔한일. 한달내로 탄핵 된다에 500원 자신 있게 건다.n 그것이 위함하므로 두려운 것입니다.', 'n 옳아요민주당은 개혁 하기 두려운가 봅니다n뭐가 그리 구린지.검새들 겁내고 언론들 겁내고n드응신 들 정청래 한테 법사 위원장 주기 싫으면 최강욱 한테 줬어야지안그래요?', 'n 이재명지사가 대통령 됐다 치고?n 각종범죄 전과 쌍욕파일들로 온세상이 도배될건 뻔한일. 한달내로 탄핵 된다에 500원 자신 있게 건다.n 그것이 두려운 것입니다.']"
82,어이없다,50,"['n 김영환의 어이없어하는 표정을 잊을 수가 없어요. 생방으로 토론 보는데 내귀를 의심했죠. 민주화운동하다 감옥간건 전과아니냐 며 자기전과 합리화하려는 행동에 저도 놀랄 정도였어요.', 'n 이재명 하나만 나가면 지난번 안철수 나갈 때처럼 너같은 똥파리들이 우루루 나갈거고 민주당이 깨끗해지지 않겠어? 이재명같은 말종한테 들러붙은 것들이 누구더러 똥파리래 어이없게', 'n 헐n무뇌충이냐?n이낙연이가 잘했다고?nn어이없네nn민주당 말아먹은 장본인 이낙연nn민생과는 겁나게 거리가 먼 선별선별 n그놈의 선별이 민주당 망하게 할뻔']"
83,더럽히다,50,"['n 이게 뭔말? 죄 라니. 문죄인이라고 하는 일베용어가 생각나네. 민주당 원이라면 남의 성명 이따위로 부르지마세요 그를 지지하건 안하건간에. 이런 당원이 게시판 더럽힙니다', 'n 이재명에 제일 큰 실수가 그 뒷 지지자들에n졸렬한 치졸함 야비함 양x치 비열함 옹졸함 위아래 없는 호로dog자식 사가지 이런 행태를 보니 이재명 더럽히는거 아나몰라.', 'n 맞습니다 왜 이리 저질인간들이 들어와 게시판을 더럽히는지 이재명지사와 절천지 원수라도 진것 같네요. 이정도면 이런 욕을 하는 사람의 인간성이 불쌍해보이네요 ㅠㅜ']"
