,pos_words,count,documents
40,도와주다,42,"['n 점지사와 이해찬 연결된 분들 다 탈당하시길. 민주당아니먄서 당인척하지 마시고 문대통령 지지율로 먹고 살면서 제대로 서울 부산시장 선거 도와준 의원들 몇인지 궁금', 'n lh기획폭로한 전과4범 불륜남 패륜아 일베충 표절범 이재명과 n본인 세종시 땅으로 오세훈 땅 죄없다 도와준 이해찬이 뭐가 어째요? n갈아마셔도 시원찮을 것들을.', 'n 검찰개혁언론개혁을 말하는데 나는 왜 그동안 홍영표의 비겁한 모습밖에 생각나지 않을까?n조국 추미애 고생할때 한마디라도 도와준적 있냐?n의리있는 인간이 돼라.']"
41,명예,42,"['n 리쉬 찢파리는n337?336?n거기 후원금이나 쳐 보내세요 nn부선궁은 지가 알아서 하겠지n승소하면 돈 나오니 굳이 후원금 필요할까요? n이거 명예훼손이라 승소 가능성 높다던데', 'n 민주당 의뭔들 정신 좀 차리자구요.똥인지 된장인지 구분 하시고 개혁에 박차를 가해주시고 민주당과 대한민국을 위해 사회적으로 매장되신 분들 명예를 회복시켜 주시길.', 'n 느그들도 한결같다n개시판n하겟지만.nn이곳 찢충이들은nn한명이 쓰듯n저렇게 쓴다n명예훼손도 회손이래n리쉬.이것도 .n쌍 시옷 안쓰는 찢충이들n느그들 한사람이냐?']"
42,행복,41,"['n 낳긴 뭘 낳아? nn너부터 탈당했어야 니 그지 같은 논리가 맞는거지?n안그래?n요즘도 호남 비하하고 그러고 사니?n이재명과 혜경궁은 행복하게 산다니?n', 'n 행복한곰토끼는 n이낙연 위원장님 당대표 사퇴하라고 썻네nn오늘 초선50명하고 전과4범 이재명n함께 민주당 탈당해라nn니들은 민주당에 필요 없다', 'n 문재인 대통령님n감사합니다n사랑합니다 n행복하셔야 합니다.n그러므로n문재인 정부 2기 n신복지 이낙연의원님의 차기 정부를 적극 지지합니다.']"
43,업적,38,"['n 설마하고 찾아봤더니 오늘 기사로 떴네요n몇년 전 얘기인줄 알았네요n그놈의 계곡계곡 몇년째 우려 먹는건지n그것도 남양주 시장님 업적을 가로채서n이젠 계곡정비에 기본 붙이나 요?', 'n 여기 없어지면 해골찬은 2년 동안 nn아무것도 안한게 되는데요? nn유일한 업적이 없어지는 데요? nn nn찢사 델고 나가는 게 더 빨라요 그거하세요n', 'n 깃발님 밥은 먹고다녀요?n그러고 다니는거 집에서는 알아요??n이재명은 개혁하다말고 남들업적에 숟가락올리기만 하던데n댁 지사한테나 쓴소리좀 해요']"
44,발전,38,"['n 리쉬야 언제적 변명을 아직도 냐? 니네는 머리가 아메바급이라 발전이 없는 거냐? 이재명이도 뭐 면 쉰내 풀풀 나더니 nn이재선 씨 존속상해건 그거 무혐의 난지가 언젠데 n', 'n 아직도 이낙연을 거론 하다니n정말 분위기 파악 못 하는 사람들이n마지막 발악하는 모습을 애쓰롭네요n자기 행동에 책임을 지지 않는 정치인은n퇴출 되어야 정치가 발전합니다', 'n 게시판의 글을 읽으니 민주당의 수준이 보입니다. 이런 글을 쓰면 정당정치가 발전이 되나요? 육두문자를 쓰지만 않았지 . 글이 아니라 쓰레기 게시판 입니다.']"
45,새롭다,38,"['n 이건 아닙니다 이제 친문의 시대를 뛰어넘어 중도와 보수일부까지 포섭하는 큰 그릇이 필요합니다. 그러기 위해 새로운 생각을 가진 다른 분들이 당직을 맡아 외연부터 넓혀야 합니다', 'n 친구비는 또 뭐임? 이분들은 하루에 하나씩 새로운 단어 만들어내고 자기들끼리 공유하고 사용하는 거 같네.난 진짜 몰랐는데 당신네들 작세같다는 느낌이 강하게 드네.', 'n 민주당 의원들과 새롭게 구성될 지도부는 정말 대오각성하고 개혁과 민생은 한몸이라는 생각가지고 과감히 개혁에 매진해야 합니다.n더이상 실망시키지 말기바라겠습니다.']"
46,고르다,38,"['n 또 또 문프팔이.n찢빠들이나 하는 짓이잖소 이따우 얘긴.nn명암이 분명하고 선악이 분명한데 누굴 골라서 덮어놓고 지지합니까.nn 문재인을 지지하는 문파는 가 깨져도 이낙연 지지', 'n 개혁할 의지가 없는 사람들만 골라서 지지하는 수준. 협치 개혁 다음 대통령에게 미루자 다음에 국짐당이 정권 잡으면? 조국사태 국민께 사죄 이런 무기력 무의지 의원만 골라 골라', 'n 이재명지지자는 하나같이 일베들이네n어쩜 이렇게 일베용어들만 골라 쓰는지.n하긴 정신세계가 그만큼 저렴하니 이재명지지하겠지n기승전 이낙연이래 n이낙연 만큼 한 사람 어딨다고']"
47,즐기다,36,"['n 찢파리들아n걍 질알하지 말고 이순간을 즐겨n알사람은 알고 있는 느그지지율 n오리지널이 5여 곧 처맞을것들이 n그때 니글이 도리졸림 당혀. n찢파리들 주말 잘보내 n', 'n 친일파놈들답게 사쿠라란단어를 즐겨쓰는군n홍영표와 그 털거지들은 친일파가 분명해 토착왜구농들 척살만이 답이다.조중동이 토착왜구이듯 거기출신 기레기도 토착왜구 카르텔', 'n 연예인한테 노총각이라고 속이고n공짜 연애 즐기던 분 맞습니까n양아치라고 홍준표님이 말씀하셨죠nn동네 이장도 못 할 사람이 대통을 꿈꾼다고? 에라이']"
48,인기,36,"['n 기본 로 국민상대로 혹세무민하더니 증세한다니까 어리둥절? 제2의 허경영류 발언으로 재미보고 있네?n이제 진검승부시기 군인제대사회진출자금 3000 만원 2030세대 인기폭발', 'n 재멍이가 인기 있다고 라??? 착각도 오지네. 여론조사기관의 농간으로 1000여 명 지지율이 좀 있다고 생각하나본데 밖에 나가서 물어봐라. 사람으로 여기지도 않는다.n', 'n 위선적인 품격 엄중거사똥밀필패 기억하자.n무능한 엄중이가 문통 후광으로 과장된 인기얻고 정신을 못차리네. 주제파악 못하는 엄중거사와 똥퐈리들']"
49,강하다,35,"['n 민주당 지금뭐하냐.동양대총장 국정조사 특검 빨리하라.원내대표 뭐해 개혁법안처리하라.여시제아웃. 우원식 김영배 김용민 백혜련뽄아서 강하게무조건밀어부치차 대통령일.이재명으로 갑시다', 'n 능력 없고 언플에 강하며 혼자 대선놀이중인n사람도 좀 쳐냅시다n아주 민주당 말아 먹으려고 작정한거지nn리쉬 찢파리님은 글 좀 정리해서 쓰세요n횡설수설 절정입니다n술 드셨어요?n', 'n 극 동의합니다.n거친 언어는 자신들이 지지하는 후보에 대한n거부반응만 강하게 심어줄 뿐이죠n저는 윤석열이나 국짐당이 정권잡는거n소름돋도록 싫습니디ㅣ.n제발 분열 마시길.']"
50,신중,35,"['n 민주당n180석 들아n엄중n신중그리고n협치놀이 하다가n국민들에게n버림받는땡중들이 될거다?n정권도 빼앗기고n민주인사들은n다들n공작과 별건으로n감방가고n수박들만n남겠지?', 'n 엄중신중하게 절차따져가면서 협치정신 꼭 잊지마시고 우리편이 부당하게 기소되고 수사받고해도 절차잘 지켜지고 협치만 잘되면 문제 없는 거니까 아주 성군이 되셔야지요', 'n 당게 은어들 보면 그지지자를n분별 할 능력 생깁니다n예쁘고 가지런한 우리말.n학대하지 마세요.n글.말.사용할땐 신중하게n어른답게.민주당 당원답게n사용합시다n']"
51,날뛰다,33,"['n 쟤들은 일베 용어가 뭔지도 모릅니다.n워낙 일상이고 주변이 다 그런 인간들 뿐이라n왜 그걸갖고 욕먹는지도 모르고n그냥 나 일베아냐 길길이 날뛸뿐입니다.', 'n 부동산정책은 최악.n아파트값이 말이 안 나올 정도로 날뛰고 있으니.n말은 번지르하고 정책효능감은 개판이고.n이러면 민생정책 무능력 입증하고도 남음.', 'n 답답합니다. 당내 중진 의원이라는 일부 의원들이 헛짓거리 하더니 초선들 사태파악도 못하고 저리 날뛰게 두고.저건 다 당내 일부 중진 의원들 탓임']"
52,편하다,32,"['n 나도 저렇게 생각을 2d로 단순하게 인생 편하게 생각하고 살면 좋겠다.nn뭐 결국 열우당 반문질 습관 어디 안가죠?n정동영 잔당들 하는짓은 참 일관적이얌', 'n 법은 자기 편한대로 쓰는 분이 법사위원장이 되어야 합니까? nnn김어준씨 과태료 문제로 마포구 민주당 당직자는 도덕성에 금이 갔습니다.', 'n 없는말 안하셨는데요??nn델고 나가면 편할건데 왜 안하세요??nn기본소득 우리당 당론 아니고 기본소득당 있으니 거기 델고 가세요n']"
53,놀랍다,31,"['n 사실 이번 대선에서 이재명 싫다고 문통 퇴임 후 칼 갈고있는 윤석열 찍는다고 해도 크게 놀랍지 않아요n그냥 이재명 혐오에 눈돌아간 조금 정신이 아프신 분들이라고 보면 이해가 됨', 'n 우리당 권리당 원중에 이런 일베같은 사람들이 있다니 참 놀랍네요. 정말 혐오스럽네요. 민주당의 미래를 위해서 갈하치기하지 마시고 자중하세요 님같은 사람때문에 민주당 망해요', 'n 경기도청 근무하는 사람들은 지금은 입 다물고 있겠지만 무상연애 검사사칭 음주운전 논물표절 이재명에 도지사 그만두면 놀라운 사실이 365일 나올듯 해요nn아수라2 개봉박두']"
54,부자,30,"['n 그방에서 김어준 주진우 김용민 이동형 비판하고 이재명은 스캔들부자로 자격없는 패륜욕설러라고 바른소리 하던가요? 님은 이재명 지지자시구요?', 'n 조국수호를 위한 촛불로 180석 받아놓고는 동료에 대한 의리도 없고 민주당의 가치도 모르고 결국 부자감세 개혁후퇴로 표구걸하다가 망한다', 'n 선거때 세금 많이 내는 부자들은 100표 줘야 하는 거냐? 민주당 민주주의 맞냐? 이럴 거면 당원들 다 쫓아내고 니들 맘대로 독재해라']"
55,이득,29,"['n 민주당에 완벽한 이낙연 전 대표님이 계신데 불량제품 쓰레기 전과4범 이재명 고쳐썻다가는 대한민국 대형사고 난다n불량제품은 바로 버리는 게 이득이다', 'n 이재명이 대선후보가 되면 그날로 문재인 대통령 위험한데 아래의 nn찢빠년놈들은 진짜 문재인 대통령으로 이득만 보려는 이기적인 자들이네요 진짜', 'n 적폐는 피아구분도 하지 않습니다. n오로지 돈과 권력만 탐하며 사사로운 이득만 극단적으로 챙기는 자들입니다.n반드시 이기셔야 합니다.']"
56,높이다,29,"['n 이해합니다. 그런데 우리가 실망하고 좌절할 시간도 없습니다. 지역사무소든 뭐든 소통 가능한 창구로 당심이 민심이녀 민주당 과제는 개혁이란 것 소리높여 외쳐야합니다.', 'n 글 쓰는 걸 보면 누굴 지지하는지 알 수가 있고n그자의 수준만큼 지지자도 격이 낮음을 알 수 있다n제발n당원의 수준도 높여봅시다', 'n 권리당원 비중을 더 높여야 합니다. n대한민국의 권력은 국민으로부터 나오듯이n민주당의 권력도 당원으로부터 나옵니다.']"
57,올바르다,26,"['n 대통령 지지율 40프로다 팟캐스트 헛소리에 휘둘리지 말고 40프로 친문이 곧 당원이다 잊지 말고 스피커들 손절후에 올바른 정치하시길그러면 본인 지지율은 무조껀 따라옵니다', 'n 충분히 고민 될 만한 사안인 것 같습니다만n이재명지지자 또는 상식에 의거하는 민주 당원이라면n상관없이 스스로가 판단한n올바른 사람을 지지하는 게 맞는 것 같습니다', 'n 이낙연위원장님이 왜 거기에 포함되나요n젤 열심히 뛰어다니신분입니다. 당대표때도 가장 많은 성과를 내셨고 민주당도 올바르게 잘 굴러가게 하셨었는데. 왜?']"
58,대박,26,"['n 최근 부동산 땜에 말 많더니 또 사고 치셨네요. 한심 하필 지역구도 광주. 에효. 기사 수정은 됐지만 이미 알 사람을 다 알던데 초선들 정말 자폭 대박이네요.', 'n 나견이 세작의 사명을 다했으니 이제 본가로 돌아 가겄지 태클왕 섭섭이와 동일하게 말이지 그럼 대박이네 n회색의 기회주의자는 또 다시 두환이를 찬양 할 것이다', 'n 이재명은 도덕성에 엄격한 10대에서 30대까지 n유권자에게 비호감도대박임 n당게 한꼬집 이재명지지자들 대부분 50 60대 운동권들이죠n']"
59,진리,26,"['n 이번에 홍영표가 당대표 떨어지면n똥밀필패는 진리가 되나요?n이낙연 밀었더니 지지율 한 자리수 곤두박질.n똥파리가 밀어서 이긴 적이 단 한 번이라도 있나요?', 'n 동감입니다.n ㅡ 왜.우리는 민주당은 푸르고 맑을것 이라고 n심각한 착각을 하고 있었던 것일까요?n그놈이 그놈이라는.진리를 다시 곱씹으며.가슴칩니다.', 'n 이재명이 보궐 말아 먹은건n만고의 진리.n일반 사람들도 안다.n죄명이 지지자들아nlh는 죄명이 민주당에 던진 폭탄.n이 모든거 죄명이 탓']"
60,감동,26,"['n 2019야 니 추천에 한개는 내꺼다 n똥파리짓열심히 하는 보상으로 추천도 주는 거야 다음에는 어떤 글로 니네들을 감동시킬까 고민중이야 니 애미는종식상해졌어 그치?', 'n 정말 감동입니다.n비교할 수 없는 품격과 사안을 뚫어보시는 통찰력과 혜안nn보면 볼수록 김대중 노무현 문재인 대통령님을 닮으신 n존경스러우신 분.nn 어대낙n', 'n 이낙연입니다n어제 전주에 가서 한옥마을인근 경기 전에 전주이씨 시조 이한공사당 참배했다 네요 효자네요n전주이씨 260만명 감동먹었데요']"
61,멋지다,25,"['n 와 파도파도 괴담만 나오네요?n이지사님은 도대체 정체가 뭘까요.n박근혜 촛불집회때 이지사님 보고 멋진분 이라고 n생각했는데 당원이 되고 당원 게시판 보니 제가n어리석었네요.', 'n 이재명은 창당해서 대선 나가길 추천합니다. 여권 대선 후보 지지율 1위니 추종하는 의원들도 많을테니 모두 데리고 나가 멋지게 창당해서 보란듯이 대선 나가길 추천합니다', 'n 백혀련 아웃 전혜숙 입성 시키자 여성몫 하나를n글구 추미애가 대권 도전하여 이미 끝난 이낙연 대신해서 이재명과 경쟁하여 멋진 모습 보여주세요']"
62,완성,25,"['n 하루빨리 개혁을 완성하자 민주당아 뭐하냐.자괴감까지 들게 만들지 말고.제발빨리 개혁완성하자', 'n 공감합니다. 모든 힘을 끌어모아 개혁입법 적폐청산 해야 할 때 이런 당원들의 염원을 모르쇠 하지는 않길 밀어붙여서 하루라도 빨리 개혁입법을 완성하길 바랍니다.', 'n 민주당 최우선 과제는 개혁 입법 완성입니다. 개혁 더이상 미룰 수 없습니다. 민심은 개혁입니다. 개혁 입법 완수할 337 응원합니다.']"
63,신나다,25,"['n 불륜 패륜 욕설 사칭 혜경궁 분노조절장애 전과4범.등등n.n이거 어쩔?? 검찰이랑 국짐당은 더 많이 알텐데.n국짐당은 신났지 국짐당프락치 오렌지일베충은 더 신났지', 'n 평화가 경제다n당게 정게 아주 신났네 nn그래서 너 누군데?n민주당 역사에 대해 잘 안다는 사람이n이재명 같은거 지지해?n친노친문 니가 정하니?니가 뭔데?n', 'n 불륜 패륜 욕설 사칭 혜경궁 분노조절장애 전과 4범 잡범. 등등 n이거 어쩔. 국짐당 신났네n지난 대선 때 잠입한 국짐당 알바 오렌지일베 신났네']"
64,아끼다,24,"['n 비서실이라도 일을 한다니 다행입니다 n도지사 시간 아끼느라 중대본회의도 3번 참석하신 분께 서n휴가씩이나 쓰시고 대선활동 하시던데 비서실이라도 일해야죠n아주 바람직하네요', 'n 이번 선거의 가장 큰 책임을 져야 할 이낙연 전 당대표의 사과가 없네요.n민주당을 아끼는 지지자들에 게 진정성 있는 사과를 해야 할 당사자가 아무 말도 없으니 참', 'n 에효왜들 그러십니까? 우리 사람들 험담하지 말고 경선에참여합시다. 왜 조중동입에 먹잇감만 잔뜩 쳐넣어주냐고요. 자중하세요. 진정 민주당을 아끼시는 군이라면요']"
65,전문가,24,"['n 자신들을 백종원으로 비유하대?? 백종원이 웃겠다. 백종원은 전문가야. n너희들 당이 아니라 문대통령님이 만들어놓은당이다. 어디서 숟가락얹은주제에 염치가 없어', 'n 성공포럼 대표 의원이 오늘부터 전문가와 연구한다네 국민을 바보로 아는 지?n이낙연의원은 작년부터 전문가와 분과위중심으로 결론을 포럼에n서 발표해야 하지?', 'n 백번아 도랐으면 이재명한테 구급차 좀 불러달라케라정신병원 전문가 아이가? nn자매품 우리 혜경이가 조카에게 이 너 때문인줄 알어랏']"
66,충성,23,"['n 박주민 김용민 의원님 같이 대선후보가 안 아까운 분이 있는 반면nn아는게 없거나 국힘당으로 넘어갈 준비를 하거나 민주당 중진의 꼬붕으로 과대 충성하는 초선도 있습니다.', 'n 총선에 국민들이 압도적인 승리 안겨주면 무엇하나요. 보궐 졌다 고 기어다니네요. 이정도면 국힘에 충성하는 무늬만 민주당 의원 있다고 봐야 할 것 같아요', 'n ?? 무슨 말이신지 ?? 혹시 이재명 품으라 하시면 그건 어렵네요. 당한게 많고 품어도 충성하지 않을 것을 경험으로 알기 때문데']"
67,클라스,22,"['n 조만간 송영길 국짐당 간다.n이런 기사 나오는 거 아냐? 턱걸이보다n못한 당대표 되자마자 하는짓이 국짐클라스냐?n그냥 국짐당 가라 송영길n민주당 정신하곤 안맞는다', 'n 역시 이낙연은 달라. nn남달리 좀 그래. 그쵸?? nn이명박근혜 사면발언에 이어 이재용까지 사면 nn거기에 삼천마넌?? nn이건 뭐 욕도 아까운 남다른 클라스', 'n 둘다 끔찍한데 혜경궁클라스는 아무도 못따라 오죠n윤멧돼지와 쌍욕재명은 경선전까지 둘이 싸우다n본격 경선시작하면 털릴게많아 둘다 아웃인거 같네요 n']"
68,깨닫다,21,"['n 빌게이츠 문란한 뉴스보고도n지자들은 뭐 깨달은 게 없나요nn한 개인도 저런 비판을 받는데 대통령 후보는 ㅠn나라 말아 먹지 않으려면 정신 바찍 차립시다.', 'n 마약쟁이 찢빠 어그로 억지에 낚여 현직 국회의원을 무고하는 당신의 작태가 얼마나 한심하고 부끄러운 일인지 하루라도 빨리 깨닫길 바랍니다.', 'n 개혁없는 민생은 없습니다n당원들의뜻이 무엇인지 먼저 깨달으시길요 n드린 한표 한표 후회하지 않도록말입니다 부탁드립니다']"
69,재밌다,21,"['n 못산다 앓는 소리 했다 nn잘버는척 했다nn입만 벌리면 생쇼에 구라인 너만큼 재밌는 물건이 또 있을라고?nn요새 통 안 올려서 심심하던디n분발해라nn찢구데기야 n', 'n 이낙연 많이 노출됐는데 왜 5에요? nn얼마나 더 노출되어야 하는 거죠??nn그러다 노출증 걸리면 당신이 책임져요 nn니들처럼 아무말 대잔치 해보니 재밌네요??d', 'n 지사님 재판준비는 잘하고 계시나요n거기 구경갈려면 줄서야 할까요???n동부지법 4월 21일 오후 2시 413호 법정 맞죠???n너무 재밌을 거 같아요n']"
70,그립다,21,"['n 책임 분산 차원에서 n법사위원장을 양보한다고? nn180석가지고 뒷걸음질만 치는 겁쟁이들nn니들은 야당시절이 그립지? n힘 없어서 못한다는 핑계만 대면 됐으니까 그지?', 'n 그놈의 게시판정화 게시판지기뭐하냐 똥파리득실 언제까지 그소리만할래 진짜 지겹다 왜요 예전처럼 이재명이해찬 찬양만 올라오던 이해찬당대표 시절 게시판이 그리우세요?', 'n 진성진골 적폐는 이죄명n누가 누굴 청산한다는 거야n풉nn선명하게님n반가워요n시간 조정때문에 그리운 분들이 많네요n좋은 밤 되셔와요']"
71,용기,21,"['n 여성의원할당 발의한 의원들에게 항의하고 폐기시켜야 합니다. 몇번을 더 패해야 정신차릴까요. 깨어 있는 당원들이 용기내어 바꿔야 합니다. 당원은 바보가 아닙니다.', 'n 악플 중독자요n도박중독 수준입니다n용기 잃지 마세요n요즘 약도 좋고 의술도 좋아 아무리 심각해도 치료됩니다.n한 십년 후면 새 삶을 사실 수 있습니다.', 'n 그래서 이재명 차기 만들자고?n 죽어라 뛰어다니시는 이낙연 대표님께 천박한 언플질 했던 용기는 어디로 가고 문프 팔고 있어?n사악한 이 손가혁들아.']"
72,안정,21,"['n 부동산 안정시킬 의지는 없어 보이고 오로지 표만 의식하는 걸로 보인다.부동산 원위치 안 되면 다음 대선도 총선도 진다.n종부세내는 사람들 아무리 잘해줘 봤자 민주당 안 찍는다.', 'n 언제까지 적폐청산 타령인가.문재인정권에서 굵직한 기반은 마련했으시.다음은 이낙연정권에서 조용한 혁신과 민생 안정을 다져나가야 한다.n입으로만 싸지르는 사이다 시대는 갔네요', 'n 집값안정화 시키랬더니 집값 폭등을 유도하네n아요세 민주당 선거다가오고 지지율 신경 쓰느라n몸 엄청사리는거 보면 탈당하고 싶네요n180석 만들어줬더니 뻘짓들하는 거보면.']"
73,반갑다,20,"['n 듣던 중 반가운 소리군요 경기도민인 저는 이제야 이재명이가 선거홍보랍시고 제 팔에 주사기 들이밀 걱정 없이 잘 수 있겠습니다. 오늘도 문정부께 감사드립니다.', 'n 정치적 감이 아직 부족한분은 다음에 노려보세요. 사면론으로 새해 벽두부터 제 뒷골당기시게 해서 많이 혈압올랐구요.n이제서야 사면론 거두신건 반가운 일이네요.', 'n 반갑습니다 바라모스님 걱정되기도 하고 믿음가기도 하는 새 지도부 체제네요 다음 주에 중앙당 가서 담판 짓습니다 지도부는 지도부고 당 관리자는 당 관리자죠']"
74,친하다,20,"['n 이재명걔 정성호씨는 정부 공격하던데. 나가려는 마당에 시비거는 거 같네요.nn생쇼를 다합니다.nn부동산으로 선거 치명타 날린 변호사가 이재명씨랑 친한건 반전 아닌 반전이었죠', 'n 당대표 하려는 사람이 그럼 자기 친한 사람만n만나야 하나? 느그 재명이도 친문한테 돈 뿌리고 별 짓 다하면서 끌어들이는데 그깟 만나는거 가지고 요란 떨기는.', 'n 그러게요. 대통령 하겠다는 어떤 분은 언론하고 참 친한 듯 한데 언론개혁을 하겠어요. 혜경궁 계정주 기소중지 되어 있는데 검찰개혁을 하겠어요? 그쵸?']"
75,점잖다,20,"['n 와 쌍욕박지말고 점잖게 포현해야 효과있다 고 말하는 걸 초선족 편드는거라고 생각하네 이해력이 너무 딸리는 건지 누가 시키는 대로 생각하는 건지 수준 처참하다', 'n 천촌문중n지극히 점잖게 쓴 지지글이 n이상하게 보이나봐요?nn님 수준을 보니 그럴만도 하겠네n본인 거울이나 들여다 보셔 n', 'n 낭창하게 까는건 님 따라 갈 사람 없는 듯 합니다n점잖은 척 n맨날 폰만 잡고 있는 sns중독자니 가능 하겠죠']"
76,재미,20,"['n 이재명 스피커중 하급인 이동형이 머라도 된다 고 착각하다니. 이재명지지자들끼리 4대천왕 놀이 재미 있나보네요. 자칭 대선주자는 경기도 대통령 놀이하고 잘 어울립니다 그려.', 'n 경기도 세금을 마구 써보니 이제 재미가 들리셨나.nn그냥 여기저기 막 지르네요. nn복지체게 망가트리는 이상한 기본소득도 기가 막히드만.nn대권잡으면 나라경제 말아먹을듯.', 'n 기본 로 국민상대로 혹세무민하더니 증세한다니까 어리둥절? 제2의 허경영류 발언으로 재미보고 있네?n이제 진검승부시기 군인제대사회진출자금 3000 만원 2030세대 인기폭발']"
77,착하다,19,"['n 조직된시민의힘nn검레기에게 원칙적으로 일 잘한다는 건 최고의 찬사죠.n사이다 이재명씨께서 유독 검레기들에겐 워딩이 착해지는 이유가 뭘까요?', 'n 이 문자는 왠지. 공개될거 감안해서 언플용으로 착하게? 쓴거 같은데요 순수해보일지경 nn기호 1번 강병원 최고위원님 후원해주세요 114n', 'n 이재명은 경선에서 이길 수 없고n경선에서 이겨도 경선 토론에서n윤석렬을 이길 수가 없어요.nn착한 이재명이라서요 n 착한 이재명이라니 n']"
78,반기다,19,"['n 참담한 현실입니다.nn사기꾼들에 대한 국민들 투표율을 보니n이명박근혜 사면도 반기는 국민들이n많다는 반증으로 보이는군요.', 'n 지지율로 언플하려고 그리 언론친구비를 써 대었구나 이전 금무성반기문 다 어떻게 되었나 좀 봐라', 'n 기렉이들이 안철수 vs 반기문 웅앵대던 시절도 있었음. 지금 지지율이 무슨 의미가 있다 고']"
79,개선,18,"['n 이런 당원이 있기에 희망이 보입니다.n네이버다음의 편파적인 포털을 개선하지 않는 한 대선도 패배 다.n언론기레기들보다 시급한 것은 포털이다.', 'n 계곡개선사업 숟가락올린거 세상천지 다아는데n이재명이랑 한줌지지자들만 몰라 n눈가리고 아웅n맹박이키즈 이재명 탈당해서 대통되세요', 'n 공감되는 말씀 금리 인상의 극약 처방을 해서라도 개선전까지 집값 내리는 게 민주당 살길입니다. 종부세 완화라니요']"
80,엄하다,18,"['n 생각이 없고 누가 시키니 쪼르르 달려 나간거죠. 곧 털보 방송 나와서 그게 아니라고 질질짜며 엄한사람 배후자로 몰듯 싶네요.', 'n 일도 안해. 한것도 없어. 재난지원 조차 엄한 사람들한테만 줘. 20대 30대는 모른척 쌩깠으니 패배할 수 밖에', 'n 초선 의원님들 본인들 이름을 언론에 알리고 싶으면 정책으로 승부하세요. 엄하게 몇 명 모여 내부 총질하지 말고.']"
81,자질,17,"['n 잡범전과4범의 음주운전경력자가 민주당에서 내세울만한 후보자의 자질이 있는지 의문스럽네요.n요즘 민사 재판이니 뭐니로 공사다망하시던데 본인 신변이나 잘 정리하시길.', 'n 아니 직전 당대표 이자 선대위원장 이낙연은 선거에 대한 책임도 안지고 n어디 숨어있답니까?nn이게 책임있는 대선후보의 자질인가요?n진짜 상식밖이네', 'n 맞습니다.적어 한국가의 대통령이라면 품위와 인격거기에 역량을 갖춰야 하지요.n이낙연 의원이야말로 준비된 대통령의 자질을 가가지고 있습니다']"
82,고백,17,"['n 수박 거리는 것 보니 이재명 지지자들은 일베 인증하는 구나. 원조 일베 도지사와 오늘 일베 고백한 조응천이랑 같이 국민의 힘으로 가서 일베짓을 열심히 하길 바란다', 'n 걔가 원조 똥파리야 n걔말 들으라니 니가 똥파리가 되고 싶구나 n똥똥거리는거 보니 이미 똥파리 다 됐네n자기 고백의 시간이었니?', 'n 사랑고백은 그 사람 페북이나 좋아하는 트위터에 가서 하시오. 누구땜에 이리된건데. 진짜 웃겨']"
83,해내다,17,"['n 네가 아는 수준 딱 그수준이니 모르겠지nn그러니까 털보를 비롯한 그쪽 팟캐가 사람들 뇌를 파먹는 겁니다nn찾아보면 해냈던 일들이 많은데 뇌가 저따위가 되어버렸으니 참', 'n 공감합니다. 민주당이 개혁을 해내지 못할 때가 위기입니다. 180석을 만든 시민의 염원 개혁입법 속도내야 합니다. 법사위원장은 정청래 개혁입법 완수해주십시오.', 'n 하.이게 무슨 망신인지n조선일보는 결혼기념일 축하해주는 데n본인은 불륜소송 걸리고n그 어려운걸 한번에 해내시는 지사님n탈당하세요n지사님은 민주당의 수치입니다n']"
84,화합,17,"['n 이미 이재명이 계속 반문질하면서 정부 발목 잡고 있었는데 그건 눈에 안 보이나 요? 기생충이나 암덩어리랑 화합하라고 하는 건 그냥 죽으라고 하는 거예요.', 'n 화합을 위해서 중도층을 위해서nn이낙연님의 mb근혜 사면주장은 타당하지 않나요?nn정말 좋은 정책인데.당원들이 무능해서.ㅜㅜ', 'n mbc가 그랬듯이 이번엔 당게시판까지 댓글부대 활동하고 있습니다. 정신차려 국짐당과의 화합 운운하는 노땅들아']"
85,호감,17,"['n 당대표 비호감n총리후보 완전비호감n대권 후보 모씨 말을 말자. 휴.n당꼬라지가 이런데 누가 지지를요?n대통령 지지율도 못받아먹는 주제들이 말은 드럽게 안듣고 엉뚱한데 줄서서', 'n 공수처말어먹은 장본인 털찢들만 찬양.n비호감 0쉰위', 'n 생긴 것도 하나같이 비호감입니다n제명아 나가주라']"
86,대접,16,"['n 원래 이런 사람들이었는데 문재인 대통령 때문에 우리가 잠깐잊고 의원님 의원님 이러면서 후원해주고 인간대접 해준거죠 지들이 잘나서 내리 몇번씩 선거에서 이긴줄 아나봐요', 'n 저 정도면 철면피.n앞에선 쳐웃고 집구석에선 이런 글이나 올리고.n참 못났다 못났어.n문재인 대통령님 부부가 대인배지 저런것들을 사람 대접 해줬으니.n', 'n 기막혀서 말이 안 나와요. 자당 지역사무실만 가도 당원대접 따뜻하게 한다지 말입니다nn114n']"
