from,to,depth,documents
이재명,정부,2,"['윤석열전 검찰총장이 문재인 정부를 강하게 비판하며출마 선언을 한 데 대해서 이재명 지사는 저도 영상으로 봤는데 미래에 관한 이야기를 했으면 어땠을까 한다 며 과거 얘기를 안 할 수는 없겠지만 그렇게까지 많이 하시나 하는 아쉬움이 있었다 이게 이재명식 억강부약이냐? 40', '기사 제목이 저게 나원참 세상에 지금 우리가 문재인 대통령님과 김정숙 영부인을 갖고 세계 최고의 정부를 겪고 있는 지금 다음 대선 출마자들 지금 저 기사를 정상인이라면 국민들께 보시고 날도 더우니 웃으라 하는 개그도 아니고 저게 뭡니까? 어휴 쪽팔리네요형수 욕설 vs 쥴리.셀프 검증 자초한 이재명 윤석열내년 대선 출마를 공식 선언한 이재명 경기지사는 1일 형수 욕설 논란에 대해 모두 다 팩트라고 인정했다. 앞서 윤석열 전 검찰총장의 부인 김건희 씨는 직접 쥴리가 아니다 라고 해명했다. 여야 대선주자 1위 모두 세간의 논란과 의혹을 본인 입으로 공개 해명하면서 스스로 검증의 무대로 끌어올렸다는 분석이 나온다. 이 지사는 1일 민주당 프레스데이 행news.v.daum.net2220', '고개 숙인 테마주윤석열 이재명 대선 출마 선언 후 줄줄이 내리막 이낙연 테마주는 상승세 석열이도 아니네 추 보단 이낙연이라는 실제 여론도 돌고 있음 사활 걸고 경선인단 모집하고 민주정부 계승자 개혁 민생 외교 안보 다 안정적으로 국정 해나갈 사람 이낙연 뿐이라고 마구마구 알려야132144']"
이재명,외교,2,"['일 언론 이재명출마 선언 주목. 자주국방균형외교 강조 이재명 윤석열 한일 관계http윤현 기자일 언론 이재명 출마 선언 주목. 자주국방균형외교 강조교도통신 민주당 비주류 당내 지지 확보가 관건. 니혼게이자이신문 시원한 언동이 특징ohmynews.com', '고개 숙인 테마주윤석열 이재명 대선 출마 선언 후 줄줄이 내리막 이낙연 테마주는 상승세 석열이도 아니네 추 보단 이낙연이라는 실제 여론도 돌고 있음 사활 걸고 경선인단 모집하고 민주정부 계승자 개혁 민생 외교 안보 다 안정적으로 국정 해나갈 사람 이낙연 뿐이라고 마구마구 알려야132144', '민주당 대선주자들 조국 사태가 아니라윤석열대선 위해 조국 수사한 사태 다 조국 죽이기 삼각편대의 알고리즘검찰이 언론에 흘려 양산한 조국관련 의혹기사 130만 건검찰 빛의 속도로 수사확대국힘당 검찰의 전위부대출마? 검찰개혁이 왜 필요한지 보여준 것3527']"
이재명,공개,2,"['윤석열넌 안되겠다. 넌 정치에 대해 너무 몰라 이재명과 비교불가다.비교불가이재명 대선 출마 공식 선언나라 위해 더 큰 도구 달라민주당 유력 대선주자인 이재명 경기도지사가 영상을 통한 비대면 방식으로 대선 출마를 공식 선언했습니다. 이 지사는 오늘 새벽 14분을 조금 넘는 분량의 출마 선언 동영상을 공개하고 대한민국 헌법 1조를 읽으며 두렵고 엄숙한 마음으로 20대 대통령 선거 출마를 선언한다 고 밝혔습니다.news.sbs.co.kr', '기사 제목이 저게 나원참 세상에 지금 우리가 문재인 대통령님과 김정숙 영부인을 갖고 세계 최고의 정부를 겪고 있는 지금 다음 대선 출마자들 지금 저 기사를 정상인이라면 국민들께 보시고 날도 더우니 웃으라 하는 개그도 아니고 저게 뭡니까? 어휴 쪽팔리네요형수 욕설 vs 쥴리.셀프 검증 자초한 이재명 윤석열내년 대선 출마를 공식 선언한 이재명 경기지사는 1일 형수 욕설 논란에 대해 모두 다 팩트라고 인정했다. 앞서 윤석열 전 검찰총장의 부인 김건희 씨는 직접 쥴리가 아니다 라고 해명했다. 여야 대선주자 1위 모두 세간의 논란과 의혹을 본인 입으로 공개 해명하면서 스스로 검증의 무대로 끌어올렸다는 분석이 나온다. 이 지사는 1일 민주당 프레스데이 행news.v.daum.net2220', '영상을 통한 비대면 대선 출마 선언을 한건 여 야 대선 주자를 통틀어 이 지사가 유일합니다. 이재명 이육사윤석열은 윤봉길 이재명은 이육사로. 묘하게 갈렸다출마 선언 후 이어진 첫 공개 일정은 서울 동작구 현충원 방문이었다.mnews.joins.com']"
총장,지도부,2,"['유승민 가까운 대표실이 윤 견제한 것 단독 국민의힘 지도부 의원들 윤석열출마회견 참석 말렸다단독 국민의힘 지도부 의원들 윤석열 회견 참석 말렸다소식통은 윤 전 총장과 가까운 정진석 의원이 전날 국민의힘 의원들에게 전화해 참여를 독려한 결과 당초엔 367명까지 참석할 뜻을 밝힌 것으로 집계됐다 며 그러나 당 지도부가 의원들에게 가급적 참석하지 말라는 뜻을 전함에 따라 마음을 바꿔 불참한 의원이 10여명에 이른다 고 했다. 그는 지도부가 윤 전 총장 행news.joins.com', '민주당 대선주자들 조국 사태가 아니라윤석열대선 위해 조국 수사한 사태 다 조국 죽이기 삼각편대의 알고리즘검찰이 언론에 흘려 양산한 조국관련 의혹기사 130만 건검찰 빛의 속도로 수사확대국힘당 검찰의 전위부대출마? 검찰개혁이 왜 필요한지 보여준 것3527', '윤석열과 이재명은출마후 테마주 하락. 이낙연은하루 만에 후원금 8억 모금.285331']"
총장,가깝다,2,"['3월윤석열전 총장이 검찰총장직을 사퇴하면서 가십성 정보에 가까운 보도가 연이어 등장했습니다. 헤럴드경제는 은 왕이 될 상 이란 인공지능 관상 평가를 보도했다가 기사를 삭제하는 촌극을 빚었습니다. 윤석열 20대대선 윤석열출마 윤석열캠프 대선 출마받아쓰거나 요약하거나 윤석열 출마 선언 보도 검증 부족 미디어오늘윤석열 전 검찰총장은 6월 29일 기자회견을 열고 제20대 대통령 선거 출마를 선언했습니다. 문재인 정부에 대한 비판과 함께 정권교체라는 목표를 제시한 윤 전 총장은 회견문 발표 후 20개 남짓 질문을 받아 답변.mediatoday.co.kr312 4', '유승민 가까운 대표실이 윤 견제한 것 단독 국민의힘 지도부 의원들 윤석열출마회견 참석 말렸다단독 국민의힘 지도부 의원들 윤석열 회견 참석 말렸다소식통은 윤 전 총장과 가까운 정진석 의원이 전날 국민의힘 의원들에게 전화해 참여를 독려한 결과 당초엔 367명까지 참석할 뜻을 밝힌 것으로 집계됐다 며 그러나 당 지도부가 의원들에게 가급적 참석하지 말라는 뜻을 전함에 따라 마음을 바꿔 불참한 의원이 10여명에 이른다 고 했다. 그는 지도부가 윤 전 총장 행news.joins.com', '민주당 대선주자들 조국 사태가 아니라윤석열대선 위해 조국 수사한 사태 다 조국 죽이기 삼각편대의 알고리즘검찰이 언론에 흘려 양산한 조국관련 의혹기사 130만 건검찰 빛의 속도로 수사확대국힘당 검찰의 전위부대출마? 검찰개혁이 왜 필요한지 보여준 것3527']"
검찰,논란,2,"['기사 제목이 저게 나원참 세상에 지금 우리가 문재인 대통령님과 김정숙 영부인을 갖고 세계 최고의 정부를 겪고 있는 지금 다음 대선 출마자들 지금 저 기사를 정상인이라면 국민들께 보시고 날도 더우니 웃으라 하는 개그도 아니고 저게 뭡니까? 어휴 쪽팔리네요형수 욕설 vs 쥴리.셀프 검증 자초한 이재명 윤석열내년 대선 출마를 공식 선언한 이재명 경기지사는 1일 형수 욕설 논란에 대해 모두 다 팩트라고 인정했다. 앞서 윤석열 전 검찰총장의 부인 김건희 씨는 직접 쥴리가 아니다 라고 해명했다. 여야 대선주자 1위 모두 세간의 논란과 의혹을 본인 입으로 공개 해명하면서 스스로 검증의 무대로 끌어올렸다는 분석이 나온다. 이 지사는 1일 민주당 프레스데이 행news.v.daum.net2220', '민주당 대선주자들 조국 사태가 아니라윤석열대선 위해 조국 수사한 사태 다 조국 죽이기 삼각편대의 알고리즘검찰이 언론에 흘려 양산한 조국관련 의혹기사 130만 건검찰 빛의 속도로 수사확대국힘당 검찰의 전위부대출마? 검찰개혁이 왜 필요한지 보여준 것3527', '윤석열과 이재명은출마후 테마주 하락. 이낙연은하루 만에 후원금 8억 모금.285331']"
검찰,관련,2,"['민주당 대선주자들 조국 사태가 아니라윤석열대선 위해 조국 수사한 사태 다 조국 죽이기 삼각편대의 알고리즘검찰이 언론에 흘려 양산한 조국관련 의혹기사 130만 건검찰 빛의 속도로 수사확대국힘당 검찰의 전위부대출마? 검찰개혁이 왜 필요한지 보여준 것3527', '윤건영 더불어민주당 의원이 대선 출마를 선언한윤석열전 검찰총장을 두고 몸에 안 맞는 옷을 입고 있는 것 같다 고 평가했다.윤건영 윤석열 초6이 덩치 커졌다고 아빠 옷 입은 느낌 한일관계 발언 관련해선 일본 극우주의자 태극기부대 사고와 흡사 hani.co.kr22', '윤석열과 이재명은출마후 테마주 하락. 이낙연은하루 만에 후원금 8억 모금.285331']"
검찰,비판,2,"['윤석열전 검찰총장이 문재인 정부를 강하게 비판하며출마 선언을 한 데 대해서 이재명 지사는 저도 영상으로 봤는데 미래에 관한 이야기를 했으면 어땠을까 한다 며 과거 얘기를 안 할 수는 없겠지만 그렇게까지 많이 하시나 하는 아쉬움이 있었다 이게 이재명식 억강부약이냐? 40', '3월윤석열전 총장이 검찰총장직을 사퇴하면서 가십성 정보에 가까운 보도가 연이어 등장했습니다. 헤럴드경제는 은 왕이 될 상 이란 인공지능 관상 평가를 보도했다가 기사를 삭제하는 촌극을 빚었습니다. 윤석열 20대대선 윤석열출마 윤석열캠프 대선 출마받아쓰거나 요약하거나 윤석열 출마 선언 보도 검증 부족 미디어오늘윤석열 전 검찰총장은 6월 29일 기자회견을 열고 제20대 대통령 선거 출마를 선언했습니다. 문재인 정부에 대한 비판과 함께 정권교체라는 목표를 제시한 윤 전 총장은 회견문 발표 후 20개 남짓 질문을 받아 답변.mediatoday.co.kr312 4', '민주당 대선주자들 조국 사태가 아니라윤석열대선 위해 조국 수사한 사태 다 조국 죽이기 삼각편대의 알고리즘검찰이 언론에 흘려 양산한 조국관련 의혹기사 130만 건검찰 빛의 속도로 수사확대국힘당 검찰의 전위부대출마? 검찰개혁이 왜 필요한지 보여준 것3527']"
검찰,사태,2,"['민주당 대선주자들 조국 사태가 아니라윤석열대선 위해 조국 수사한 사태 다 조국 죽이기 삼각편대의 알고리즘검찰이 언론에 흘려 양산한 조국관련 의혹기사 130만 건검찰 빛의 속도로 수사확대국힘당 검찰의 전위부대출마? 검찰개혁이 왜 필요한지 보여준 것3527', '윤석열과 이재명은출마후 테마주 하락. 이낙연은하루 만에 후원금 8억 모금.285331', '윤석열 총장이 윤봉길 기념관에서 출마회견 한 건 생각할 수록 부적절 윤봉길의사는 관동군 사령관인 시라가와 대장에게 폭탄 던진 분이고 박정희 씨는 관동군 장교였음. 박정희정치의 맥을 잇는 힘당에 마음 둔 분이 어떻게 윤의사 앞에서 그런 선언을 독립투사에 오물 던지기죠16480638']"
의원,말리다,2,"['유승민 가까운 대표실이 윤 견제한 것 단독 국민의힘 지도부 의원들 윤석열출마회견 참석 말렸다단독 국민의힘 지도부 의원들 윤석열 회견 참석 말렸다소식통은 윤 전 총장과 가까운 정진석 의원이 전날 국민의힘 의원들에게 전화해 참여를 독려한 결과 당초엔 367명까지 참석할 뜻을 밝힌 것으로 집계됐다 며 그러나 당 지도부가 의원들에게 가급적 참석하지 말라는 뜻을 전함에 따라 마음을 바꿔 불참한 의원이 10여명에 이른다 고 했다. 그는 지도부가 윤 전 총장 행news.joins.com', '민주당 대선주자들 조국 사태가 아니라윤석열대선 위해 조국 수사한 사태 다 조국 죽이기 삼각편대의 알고리즘검찰이 언론에 흘려 양산한 조국관련 의혹기사 130만 건검찰 빛의 속도로 수사확대국힘당 검찰의 전위부대출마? 검찰개혁이 왜 필요한지 보여준 것3527', '윤석열과 이재명은출마후 테마주 하락. 이낙연은하루 만에 후원금 8억 모금.285331']"
의원,단독,2,"['유승민 가까운 대표실이 윤 견제한 것 단독 국민의힘 지도부 의원들 윤석열출마회견 참석 말렸다단독 국민의힘 지도부 의원들 윤석열 회견 참석 말렸다소식통은 윤 전 총장과 가까운 정진석 의원이 전날 국민의힘 의원들에게 전화해 참여를 독려한 결과 당초엔 367명까지 참석할 뜻을 밝힌 것으로 집계됐다 며 그러나 당 지도부가 의원들에게 가급적 참석하지 말라는 뜻을 전함에 따라 마음을 바꿔 불참한 의원이 10여명에 이른다 고 했다. 그는 지도부가 윤 전 총장 행news.joins.com', '민주당 대선주자들 조국 사태가 아니라윤석열대선 위해 조국 수사한 사태 다 조국 죽이기 삼각편대의 알고리즘검찰이 언론에 흘려 양산한 조국관련 의혹기사 130만 건검찰 빛의 속도로 수사확대국힘당 검찰의 전위부대출마? 검찰개혁이 왜 필요한지 보여준 것3527', '윤석열과 이재명은출마후 테마주 하락. 이낙연은하루 만에 후원금 8억 모금.285331']"
의원,커지다,2,"['윤건영 더불어민주당 의원이 대선 출마를 선언한윤석열전 검찰총장을 두고 몸에 안 맞는 옷을 입고 있는 것 같다 고 평가했다.윤건영 윤석열 초6이 덩치 커졌다고 아빠 옷 입은 느낌 한일관계 발언 관련해선 일본 극우주의자 태극기부대 사고와 흡사 hani.co.kr22', '윤 의원은 우리 사회를 지탱하던 기본이 무너진다는 느낌이 들었다 고 했습니다. 윤건영 윤석열윤석열 출마 선언에 윤건영 초6이 덩치 커졌다고 아빠 옷 입은 느낌윤석열 전 검찰총장의 출마 선언에 대해 말했다.mnews.joins.com', '민주당 대선주자들 조국 사태가 아니라윤석열대선 위해 조국 수사한 사태 다 조국 죽이기 삼각편대의 알고리즘검찰이 언론에 흘려 양산한 조국관련 의혹기사 130만 건검찰 빛의 속도로 수사확대국힘당 검찰의 전위부대출마? 검찰개혁이 왜 필요한지 보여준 것3527']"
의원,덩치,2,"['윤건영 더불어민주당 의원이 대선 출마를 선언한윤석열전 검찰총장을 두고 몸에 안 맞는 옷을 입고 있는 것 같다 고 평가했다.윤건영 윤석열 초6이 덩치 커졌다고 아빠 옷 입은 느낌 한일관계 발언 관련해선 일본 극우주의자 태극기부대 사고와 흡사 hani.co.kr22', '윤 의원은 우리 사회를 지탱하던 기본이 무너진다는 느낌이 들었다 고 했습니다. 윤건영 윤석열윤석열 출마 선언에 윤건영 초6이 덩치 커졌다고 아빠 옷 입은 느낌윤석열 전 검찰총장의 출마 선언에 대해 말했다.mnews.joins.com', '민주당 대선주자들 조국 사태가 아니라윤석열대선 위해 조국 수사한 사태 다 조국 죽이기 삼각편대의 알고리즘검찰이 언론에 흘려 양산한 조국관련 의혹기사 130만 건검찰 빛의 속도로 수사확대국힘당 검찰의 전위부대출마? 검찰개혁이 왜 필요한지 보여준 것3527']"
기자,질문,2,"['기자들이 던진 질문에는 차별금지법 노동 안전 등 소수자와 약자의 입장은 없었다 모니터보고서 받아쓰거나 요약하거나 윤석열출마 선언 보도 검증 부족https 윤석열 대선 출마 기자회견', '3월윤석열전 총장이 검찰총장직을 사퇴하면서 가십성 정보에 가까운 보도가 연이어 등장했습니다. 헤럴드경제는 은 왕이 될 상 이란 인공지능 관상 평가를 보도했다가 기사를 삭제하는 촌극을 빚었습니다. 윤석열 20대대선 윤석열출마 윤석열캠프 대선 출마받아쓰거나 요약하거나 윤석열 출마 선언 보도 검증 부족 미디어오늘윤석열 전 검찰총장은 6월 29일 기자회견을 열고 제20대 대통령 선거 출마를 선언했습니다. 문재인 정부에 대한 비판과 함께 정권교체라는 목표를 제시한 윤 전 총장은 회견문 발표 후 20개 남짓 질문을 받아 답변.mediatoday.co.kr312 4', '조선일보는 기자들의 질문에 대한 답변 내용을 전할 뿐 윤 전 총장의 발언이 적절한지 등은 다루지 않았습니다. 물론.윤석열 출마 선언을 대하는 조선의 자세 둘 중 하나였다민언련 신문 방송 모니터 보고서 받아쓰거나 요약하거나. 검증 부족ohmynews.com10']"
기자,요약,2,"['기자들이 던진 질문에는 차별금지법 노동 안전 등 소수자와 약자의 입장은 없었다 모니터보고서 받아쓰거나 요약하거나 윤석열출마 선언 보도 검증 부족https 윤석열 대선 출마 기자회견', '3월윤석열전 총장이 검찰총장직을 사퇴하면서 가십성 정보에 가까운 보도가 연이어 등장했습니다. 헤럴드경제는 은 왕이 될 상 이란 인공지능 관상 평가를 보도했다가 기사를 삭제하는 촌극을 빚었습니다. 윤석열 20대대선 윤석열출마 윤석열캠프 대선 출마받아쓰거나 요약하거나 윤석열 출마 선언 보도 검증 부족 미디어오늘윤석열 전 검찰총장은 6월 29일 기자회견을 열고 제20대 대통령 선거 출마를 선언했습니다. 문재인 정부에 대한 비판과 함께 정권교체라는 목표를 제시한 윤 전 총장은 회견문 발표 후 20개 남짓 질문을 받아 답변.mediatoday.co.kr312 4', '조선일보는 기자들의 질문에 대한 답변 내용을 전할 뿐 윤 전 총장의 발언이 적절한지 등은 다루지 않았습니다. 물론.윤석열 출마 선언을 대하는 조선의 자세 둘 중 하나였다민언련 신문 방송 모니터 보고서 받아쓰거나 요약하거나. 검증 부족ohmynews.com10']"
기자,받아쓰다,2,"['기자들이 던진 질문에는 차별금지법 노동 안전 등 소수자와 약자의 입장은 없었다 모니터보고서 받아쓰거나 요약하거나 윤석열출마 선언 보도 검증 부족https 윤석열 대선 출마 기자회견', '3월윤석열전 총장이 검찰총장직을 사퇴하면서 가십성 정보에 가까운 보도가 연이어 등장했습니다. 헤럴드경제는 은 왕이 될 상 이란 인공지능 관상 평가를 보도했다가 기사를 삭제하는 촌극을 빚었습니다. 윤석열 20대대선 윤석열출마 윤석열캠프 대선 출마받아쓰거나 요약하거나 윤석열 출마 선언 보도 검증 부족 미디어오늘윤석열 전 검찰총장은 6월 29일 기자회견을 열고 제20대 대통령 선거 출마를 선언했습니다. 문재인 정부에 대한 비판과 함께 정권교체라는 목표를 제시한 윤 전 총장은 회견문 발표 후 20개 남짓 질문을 받아 답변.mediatoday.co.kr312 4', '조선일보는 기자들의 질문에 대한 답변 내용을 전할 뿐 윤 전 총장의 발언이 적절한지 등은 다루지 않았습니다. 물론.윤석열 출마 선언을 대하는 조선의 자세 둘 중 하나였다민언련 신문 방송 모니터 보고서 받아쓰거나 요약하거나. 검증 부족ohmynews.com10']"
기자,부족,2,"['기자들이 던진 질문에는 차별금지법 노동 안전 등 소수자와 약자의 입장은 없었다 모니터보고서 받아쓰거나 요약하거나 윤석열출마 선언 보도 검증 부족https 윤석열 대선 출마 기자회견', '3월윤석열전 총장이 검찰총장직을 사퇴하면서 가십성 정보에 가까운 보도가 연이어 등장했습니다. 헤럴드경제는 은 왕이 될 상 이란 인공지능 관상 평가를 보도했다가 기사를 삭제하는 촌극을 빚었습니다. 윤석열 20대대선 윤석열출마 윤석열캠프 대선 출마받아쓰거나 요약하거나 윤석열 출마 선언 보도 검증 부족 미디어오늘윤석열 전 검찰총장은 6월 29일 기자회견을 열고 제20대 대통령 선거 출마를 선언했습니다. 문재인 정부에 대한 비판과 함께 정권교체라는 목표를 제시한 윤 전 총장은 회견문 발표 후 20개 남짓 질문을 받아 답변.mediatoday.co.kr312 4', '조선일보는 기자들의 질문에 대한 답변 내용을 전할 뿐 윤 전 총장의 발언이 적절한지 등은 다루지 않았습니다. 물론.윤석열 출마 선언을 대하는 조선의 자세 둘 중 하나였다민언련 신문 방송 모니터 보고서 받아쓰거나 요약하거나. 검증 부족ohmynews.com10']"
회견,던지다,2,"['기자들이 던진 질문에는 차별금지법 노동 안전 등 소수자와 약자의 입장은 없었다 모니터보고서 받아쓰거나 요약하거나 윤석열출마 선언 보도 검증 부족https 윤석열 대선 출마 기자회견', '윤석열 총장이 윤봉길 기념관에서 출마회견 한 건 생각할 수록 부적절 윤봉길의사는 관동군 사령관인 시라가와 대장에게 폭탄 던진 분이고 박정희 씨는 관동군 장교였음. 박정희정치의 맥을 잇는 힘당에 마음 둔 분이 어떻게 윤의사 앞에서 그런 선언을 독립투사에 오물 던지기죠16480638', '민주당 대선주자들 조국 사태가 아니라윤석열대선 위해 조국 수사한 사태 다 조국 죽이기 삼각편대의 알고리즘검찰이 언론에 흘려 양산한 조국관련 의혹기사 130만 건검찰 빛의 속도로 수사확대국힘당 검찰의 전위부대출마? 검찰개혁이 왜 필요한지 보여준 것3527']"
회견,박정희,2,"['윤석열 총장이 윤봉길 기념관에서 출마회견 한 건 생각할 수록 부적절 윤봉길의사는 관동군 사령관인 시라가와 대장에게 폭탄 던진 분이고 박정희 씨는 관동군 장교였음. 박정희정치의 맥을 잇는 힘당에 마음 둔 분이 어떻게 윤의사 앞에서 그런 선언을 독립투사에 오물 던지기죠16480638', '민주당 대선주자들 조국 사태가 아니라윤석열대선 위해 조국 수사한 사태 다 조국 죽이기 삼각편대의 알고리즘검찰이 언론에 흘려 양산한 조국관련 의혹기사 130만 건검찰 빛의 속도로 수사확대국힘당 검찰의 전위부대출마? 검찰개혁이 왜 필요한지 보여준 것3527', '윤석열과 이재명은출마후 테마주 하락. 이낙연은하루 만에 후원금 8억 모금.285331']"
회견,관동군,2,"['윤석열 총장이 윤봉길 기념관에서 출마회견 한 건 생각할 수록 부적절 윤봉길의사는 관동군 사령관인 시라가와 대장에게 폭탄 던진 분이고 박정희 씨는 관동군 장교였음. 박정희정치의 맥을 잇는 힘당에 마음 둔 분이 어떻게 윤의사 앞에서 그런 선언을 독립투사에 오물 던지기죠16480638', '민주당 대선주자들 조국 사태가 아니라윤석열대선 위해 조국 수사한 사태 다 조국 죽이기 삼각편대의 알고리즘검찰이 언론에 흘려 양산한 조국관련 의혹기사 130만 건검찰 빛의 속도로 수사확대국힘당 검찰의 전위부대출마? 검찰개혁이 왜 필요한지 보여준 것3527', '윤석열과 이재명은출마후 테마주 하락. 이낙연은하루 만에 후원금 8억 모금.285331']"
회견,의사,2,"['윤석열 총장이 윤봉길 기념관에서 출마회견 한 건 생각할 수록 부적절 윤봉길의사는 관동군 사령관인 시라가와 대장에게 폭탄 던진 분이고 박정희 씨는 관동군 장교였음. 박정희정치의 맥을 잇는 힘당에 마음 둔 분이 어떻게 윤의사 앞에서 그런 선언을 독립투사에 오물 던지기죠16480638', '민주당 대선주자들 조국 사태가 아니라윤석열대선 위해 조국 수사한 사태 다 조국 죽이기 삼각편대의 알고리즘검찰이 언론에 흘려 양산한 조국관련 의혹기사 130만 건검찰 빛의 속도로 수사확대국힘당 검찰의 전위부대출마? 검찰개혁이 왜 필요한지 보여준 것3527', '윤석열과 이재명은출마후 테마주 하락. 이낙연은하루 만에 후원금 8억 모금.285331']"
