,neg_words,count,documents
89,부끄러움,16,"['어휴대가리관리를저렇게 하냐?n어떤분이하는 말에빵터졌습니다n뭐하나볼게없는윤가는 대통령될일은 없네요n아이고n부끄러움은보는 사람들몫이구나', '부끄러움모르는짐승만도못한내로남불을배워서뭐하게 요.무식하면용감하다 고.무식해져야 하나.민주당사람들이 배워야할건불의에맞서는배짱과용기.', '하나를 보면열을안다오늘석렬이의 수준을 알고 나니그동안 다소맘졸였다는 데에 부끄러움이 든다푸나님이상대해 도우월하게 이길듯새날포레버']"
90,호구,16,"['xxx과결혼한호구의 사연.어쨌건이혼 이결정되었으니다 음부턴그런인간만나지 않고천생연분만나시길 바랍니다.', '언제부터책임감있게 행동하고 좋아해서배려하려는 행위가호구라는 단어로 변질되어버린건지씁쓸하네요.', '아내분도진상이지만 사연자분도호구기질이강하시네요.호구잡히지 않는 인생을 사시길 바래요']"
91,괴롭히다,15,"['여당은 이재명괴롭히지마n중도보수203040 50tk호남경기 서울 다어우러진유일한 대선후보다.n어떻게주류가아니라고왕따시키냐?야당은단합해서 대선후보띄워주는 마당에.', '아니검찰총장 임명할 때는 아무 문제가 없었고 그렇게윤석열괴롭힐때도없던이야기인데대권출마하니까문제를삼는다역시더듬어강간당프레임하나는잘씌워', '조중동이악의적으로 얼마나수많은 사람들을 괴롭혀왔는지 밝혀져서우리가재판에서 승리할 수가 있을 거라확신합니다 미약하지만']"
92,어리석다,15,"['어제윤장모마누라지키기선언기자회견밨습니다 윤석렬이지지자가 있다는 데참답답합니다 빨리어리석은십원지지자들n을설득할 수 있는 방법을 찾아야 합니다 우리 지지자들만듣고자기만족으로는 안됨니다', '노무현탄핵앞장서고환노위시절한나강과문걸어잠그고못들어오게해서 노동악법통과시키고어요노조까지n그런추미애를대놓고밀다니n정신들이 나갓군n유인태원로의 말씀을새겨들어라n어리석은 자들아', '지금분위기보면 국민들이 민주당에실망한거같으니국짐당대표만되면 대통령논스톱이라고 생각하는 가보다.국민들이 바보인가?촛불로세상을 바꾼국민이결코어리석지않다는 거']"
93,살인,15,"['자신의 정책만을호소바랍니다n상대 후보정책비난하면부적절n그런후보는 자격미달입니다.n판검새들이 살인을저지르고 조선일보를 비롯기레기들이 확인사살하고 잔인한악마xx들', '윤석열이는 반드시.직권남용으로 처벌해야 한다.공권력을남용한죄는살인행위이다.언론과 검찰은 공범.언론도윤석열이도그죗가를 치르게해야 할 것이다', '법의정의가뒤죽박죽이건사법부가그많큼썩었다는 증거살인하구증거인멸해도 3년받던데아니아무영향력없는 지방대표창상위조의혹이징역 4년형이말이 되나엉']"
94,한숨,15,"['n의리를빡세게지키기를 하나n하다못해국짐당처럼억지를부리며상대방에게태클을걸줄을아나.한숨나온다n그래도 민주당 지지도가 높은건순전히대통령덕인걸알고는 있는지.n대선이다 모두 정신차리시길.', 'n과연민주당이그걸제대로 할 수나있을지 모르겠네요.n지금민주당 지도부가헛발질하는 것만봐도한숨만나오는데.', '홍남기를 위한 문재인 정부왜무엇을 위해?비아냥대는태극기부대들문재인 정부지지자들나오느니한숨']"
95,구라,15,"['구라를자꾸치게되면구라를막으려고또구라를치게되서나중엔지가뭔구라를쳤는지조차 기억을 못합니다n그래서 자꾸도리도리하는 거같습니다 주먹만쥐었다폈다까지 하면딱도리도리죔죔인데', '우리나라에선일안하고 구라잘치고국민을개돼지로보고땡깡잘부리고편법잘쓰고목소리큰당이 지지율이 올라가는희안한나라조사받고내치고한당이등신이되는 나라', '구라쟁이최성해놈한테끝까지 당하는 느낌인데요.']"
96,애쓰다,15,"['하나님애쓰게한다.n명박이가서울시를 하나님성전에바친다 고 했던가?n우리나라가정경분리를 기본으로 하는 나라아니던가??이런인간들때문에종교갈등이 나오는 거다.', '직업에귀천없단다.접대부가 어때서그것도석열이만나기 전이름바꾸고모양새도바꾸고 사는 곳도바꾸고 다시층수도바꾸고살면서애썼다.', '이철희정무수석의박성민발탁은최악의수였다고 생각한다.왜저런분들을애써외면하고 박비서관을 방패막이로내세우는 가?']"
97,거르다,14,"['추미애의진정성이듬뿍느껴집니다 추미애파이팅입니다n자고로대통령은 이런 분들이 되어야 합니다n대통령병에 걸린소인배들은걸러냅시다', '역대 최고의 대통령 진짜종교네 대깨문유튜버인건알겠는데 저런말은그냥걸러야지 너무오글거리잖아 역대 최고의 대통령', '이낙엽이검찰에서 비호해주는그놈고소안하고 열린 공감tv고소하는 것을 보니참으로 걸러야겠다는 생각이 듭니다']"
98,불편,14,"['이 작가단단한 개인책사서읽어봤는데젠더부분의식이 불편했다.나도일명꼴페미네미투네하는 거반대 입장인데 이작가는정량만생각하고 정성은생각못하는 듯했다.역시치우친생각의소유자라고 생각한다', '심지어 가장증오스러운편향된젠더인사까지.n나이를 떠나그의젠더편향성에 대해 정말불편하고싫습니다.이런데에동조하는 위원장이라면 그자리는 차라리없어지는 게답이라는 생각을 합니다.', '정치권에선정말희귀한 인물이죠.n일단일반적인 청년이 정치권에발을디디는순간가장 먼저n그불편하고 어린세계관부터 개조당하니까요']"
99,고집,14,"['김용민은고집좀그만부리자n박성민이여성페미니스트가 아니어도저리거품물고반대할까?n김용민은방송좀줄이고n성찰하는 시간이 필요한듯n김용민은자아가 20만김용민이고80진중권이된듯', '김용민니가뭔데끝카지고집을 피우냐?니가뭔데니얘기안듣는다 고 비난을하냐?김용민두사람견해를 찍어누르려고 하네.당 신방 송이라이거냐?두기자분그만두세요', '여러분들멍청이들아대통령의뜻이지 그게홍남기의고집?차마대통령에겐욕을못하지?바보들.이모든 게문재인의 마음이요이재명의뜻대로될까봐그런 거지.']"
100,혐오,14,"['정치인들젠더갈등이야기만 하면회피하려고 하는데 이럴바엔차라리극단적인 남혐페미와극단적인 여혐반페미를공영방송토론에올리고 그걸청년들이 보면서혐오를반성하길 바라는 게빠르겠다.', '나는 정권빼앗기면인생종친다.저쪽종자들누구를 막론하고 진짜혐오스럽다.민주당을잠시떠났던형제여이제돌아오라.', '정치혐오등등그러니잘숨겨놓고써먹을 수박들들통나는한이 있더라도밀어붙이는 것 아닐까요']"
101,벗어나다,14,"['또월간으로 바뀌고좀아쉬웠습니다.책의맛에서는 책이야기에서 세상이야기로 화제가벗어나준비한책이야기를 못다하실때가 있었죠.그런데', '10원이 관상은절대왕의상이 아니올시다천지기운을 벗어나살수 없지욕심만가득한 10원이다 자연인으로 가라', '김성회의 경제는신자유주의에서 벗어나지 못하고 있다.생산소비라는 전제를 알면그런 말은못할고다.']"
102,속상하다,13,"['윤석열같은 인물이대선후보로 나온 것도.n민주당 집행부의 재난지원금선별지급노선도.n아직도조국과그가족이고 작동양대표창장으로 재판을 받고 있는 현실도.n답답하고속상하고.ㅠㅠ', '희두님맘이아파요118일 동안구석구석돌아다녀공부했다 더니문재인데통령 만118번까는듯한 정부 비판에속이상합니다 인간미 라고 1도느껴지지 않는데꼼수들은띄우느라난리니속상합니다', '대통령님과실무진분들유럽순방준비하느라정말 고생많으셨었네요ㅠㅠ굉장히자랑스러운성과인데보도안 되는 상황보면서 더속상하셨겠어요']"
103,모자라다,13,"['이낙연이밉지만 그렇게 비난할 사항은 아니라고 본다.본인이 아니라고 해명했고 그것도 모자라 관련자고소까지 한다는데 뭐가그렇게불만인가?이방송은이낙연보다 최성해를더신뢰하는 지묻고 싶다.', '나도보다 가하도도리도리해서.보는 사람도 불안해진다.정신적으로 모자라거나.조현병환자같은 느낌도들고.', '이광제님힘내세요화이팅당하고 당하게 확실하게 모자라지 않읍니다 도움보다는 함께 입니다 강하게']"
104,부럽다,12,"['국짐은문대통령이타임즈에또나오니부럽겠지.질투의 표현을.너희들이길길이뛸수록아부럽구나로생각하면됨.국짐은진짜없어져야 할당절대발전이 없을테니까.', '오늘도레벨업닝황희두님두분우정부럽고끝까지 동지로서훌륭한일하면서 함께 하시길아름다운청년들이 있어 우리나라미래가밝아보입니다', '최재혁씨노망난나요아님윤지평씨가많이 부러우셨어요?국짐가서국민의짐이되려시려나출마한다고 본분도모르는너찍어주겠어요']"
105,놓치다,12,"['추장관님은아까그분의 전생의애인이 아니라n나그때댓글놓쳤는데n내피가섞인우리언니였다 한치의 오차도없이n정치권력아니고한치의의심도 없이 진심나라위하는 우리언니n내언니다ㅠ슬프고미얀해요', '바빠서라이브를놓쳤네요ㅜㅜn희두님의목소리가 꽤나신경 쓰이나봅니다.계속고발질하고 있으니말입니다.n항상소식전해주세요.힘들 때작지만 기꺼이힘이되어드리겠습니다.', '처음엔이러다가산토끼잡으려다집토끼놓치겠다고 봤다.nn이전제는같이 사는 사람이 우리편이라는 것이었는데']"
106,위기,12,"['rn상징성있는 재난지원금보다코로나로절재절명의 부도 위기로 몰린회사나생활고를겪고 있는 분들에게몰아주는 것이rn진정한 재난지원이고 효과가배가될 수 있습니다.', '문제는윤가가 아니다.nn재난지원금80 로 포장된함정이 위기의단초이다.nn하위80란다.n국민의80 를하위로취급하겠다는 대놓고모욕하는 이것.', '브라질위기의 민주주의가 현재 한국에서 진행되고 있습니다.민주시민꼭보시고널리 알려주세요.넷플릭스에서 시청가능합니다.']"
107,소름,12,"['조국장관님에겐국민이힘이되어야 합니다.n정말윤석열은그대로털어서똑같이당해봐야 합니다.n소름 끼치도록나쁜 놈 이란걸전국민이 알아야 합니다.', '피아노연주.아감탄.감동.소름.이런음악을 들을 수 있게 기회를 주신총수님연주해주신임현정피아니스트님.지수환지휘자님감사합니다.', '소녀상차량으로 위협해서뉴스에 나왔던n그인간인가요?그러면서 재미 있다고쳐웃던징그러운 인간.소름 끼치네진짜.']"
108,폭력,12,"['더러운검찰을처벌해야 한다n한가저믈쑥대밭으로 만들고자 기권력을공고히 하기 위해 거짓과술수그리고 강압을총동원한 폭력이다', '국가폭력이라고 하지 말고 검찰폭력이라고 하면 안 돼나요?검찰이 국가도 아닌데짧은소견입니다', '조국가족을 상대로 한 국가폭력은역사에n긴시간 동안 남아있을 것이다.슬픈역사입니다']"
109,지나치다,12,"['온 국민이분괴하고 있는 이 시점에서 민주당에서 그냥 지나치면안 됩니다.국민이 힘을 실어줄때법안을 통과시켜야 합니다.다시는 찾아오지 않을 기회일수도 있습니다.', '보편지급대신선별지급이로서 민주당은 대선필패직행열차에 몸을 실었습니다.n효능감을 전혀느끼지 못하는 정당에지나치게큰기대를 했던 것 같습니다.', '공정한 방송을 해야지n특정캠프에지나치게n편파적이네요n진행자 스스로n사심을 드러내니n사랑방좌담이지n방송이라 보기 어렵네요']"
110,남용,12,"['윤석열이는 반드시.직권남용으로 처벌해야 한다.공권력을남용한죄는살인행위이다.언론과 검찰은 공범.언론도윤석열이도그죗가를 치르게해야 할 것이다', '알려진 것만해도조국전장관보다 더 나쁜범죄아닌가요?n직권남용은 200프로확실한데n기존언론에서 방송되었던 것만해도후보로 나오면서 안되죠', '윤석열이는항명죄직권남용무고죄인권 유린범죄단체결성차고넘치는죄값을이제부턴치를차례다이흉악무도한범죄집단검찰들능지처참해도분이안풀리것써']"
111,유죄,11,"['무검유죄내편네편혹세무민가두리양식장n그녀의 이름은쥴리쥴리의 사랑쥴리와돈과권력과그리고 남자 는 가랑이사이에 끼이면나오기힘들다n그놈은용감했다절대권력또속았다등등에서 참고만하세요', '언론개혁보다 사법개혁이더시급.암만언론이 잘못해도재판에서 무죄때리고 잘못없는언론도재판에서 유죄주면법이무슨 소용', '증거인멸교사만1심에서 유죄증거위조교사무죄증거은닉교사무죄지금2심결심만 남았는데 무죄가능성기대.']"
112,삭제,11,"['여행다녀온 나라에협조를 부탁해서출입국관리증명서3명분받고만약대한민국에서 출입국사실이삭제되었다 면공문서위조로범인을 체포해야 한다.', '석동훈이쥴리와양검사의 출입국기록을 삭제했다.이게사실이면진짜대한민국검사들대단한 권력을 가지고 있다.', '437명n청원링크주소를달면광고댓글로 인식삭제될가능성이 있어 가장윗줄검색어로구글검색하시면 됩니다.']"
113,까불다,11,"['윤석열말하는 거보면 일본극우랑뭐가다른 가싶을 정도다 일본믿고까불다가는 지금 일본처럼윤석열도폭망할거다저런사람이 대권 도전을 하다니.수준 높은 대한민국 국민을뭘로보는 건 지.', '윤십원님그렇게추미애장관님의부하가아니라고 할 때반항하지 말고부하로잘배웠으면추장관님의반이라도 할 수 있지 않았을까요까불다잣된것 같은데 지금이라도반성하고태도전환할 의향없나윤', '법정에가게 되면 모든 게다까발려지겠지요.나겨니가열린 공감이chikenout할것으로 믿고까부는데 지가먼저까발려질것이다.']"
114,괴물,11,"['썽민이가 1급??25살대학생이래매패미족이라는.조국까기한자박원순까기한자잘한게뭐니아빠찬스의괴물준돌이의 이복동생이냐??내려와라.', '언론이 문제다.언론이 키운괴물정치검찰.이러다브라질꼴날까봐걱정이다.n아무리험하고', '거짓이들통날까봐불안불안하니도리도리하겠지n알고 보면깡도능력도힘도뭣도아니쪼랩괴물']"
115,물러나다,11,"['윤석열은더늦기 전에 국민을 우롱하지 말고최우비참함을맞기젠에물러나라 국민먼지말털든집단이모하겠노양심이 있다면 자신을알라?', '대통령?그리고꼬마괘벨스이준석이는 당장물러나라.젊은놈이완전인격자놈이다 공정과정의?', '송영길깜이안 되요n무슨기획을 그리n그자리앉을능력이 안 되면 일찍물러나길']"
116,부담,11,"['박양이쯤 되면 정부에부담그만주고.스스로 나와라.눌러않지말고n민주당은왜계속 이러냐n똥볼만차냐.이거누구머리에서 나오는 거냐.민주당아', '선별하는데드는 비용은홍씨와아이들에게 부담시켜라.귀찮아서안받아. 욕밖에 안나와그러니깐세금올리자는애기를못하지.', '최성헤를고발해야지왜열린 공감을 고발합니까 이건최성헤보다열린 공감이부담이 되서위협하는 듯']"
117,잡놈,11,"['추미애이세분이열민당으로 가서 새로운당을 만들어야 된다고 생각합니다 개민주당 추미애 대권선언할때아무도안가봤다구요?잡놈들도 그렇게는안할 것 같네요', '자기권력에 취해서 하나님을 팔아먹은죄대통령은고사하고 지옥불직행이다 그리고 나는 두 사람싫다한마디로 자기를 키워준사람등에칼을꽂은잡놈에불과하지', '정대택이소설을쓴게아니고 본인이걲은사실이기 때문에 상세하게 기역함.윤석열은잡놈이니까잡놈같이 살어.나도팔십대잡놈같이 살았고 그게편해']"
118,창피,11,"['조중동다니는 것들중에 이걸본다면 그런파렴치하고 친일매국언론에다닌다는 것을창피한줄을알아라.나같으면창피해서 가족들이 나친척들에게 어디서일하는 지정말창피해서 말못할거같다', '정신감정필요줄리참창피해서얼굴못들고 다닐일인데 저러고싶을까?달달한 권력의 맛을놓기싫어?그럼이제부터쓴밋도봐야공정하지', '그 사람을 지지하는 국민들의 윤리적 수준이그것밖에 되지 않는가 대한민국 사람으로 창피하네요']"
119,무겁다,11,"['드디어임은정검사가 진짜필요한 자리에n갔네요n임검사님진정한 검찰개혁님의어깨에무겁게올려놓았네요멋진활약기대합니다', '오늘도 감사한맘으로n보겠습니다n김어준총수어깨가n너무 무거워보이는n요즘입니다', '최재형이그런인물이었균.n국짐에는 온갖잡새가날아드네.n어쩐지어깨가무겁더라.']"
120,패배,11,"['차별적분열적흑백논리에 가깝다.n남기야.영길아.부디돌아올 수 없는패착과패배의다리를 건너지말기를 바란다', '개혁을 하지 않아서 패배했다 홍남기빨리경질해야 한다 청와대 경제라인도기재부출신이라참문제가 많다', '이낙연은당대표선대본부장해놓고 선거 패배책임도안지고 나몰라 라.그래놓고당신이 책임운운?']"
121,저급,10,"['대한민국소위우파들의저급함얼굴만바꿔가며막말페레이드젊어지나마나참한결같아그쪽은보기도듣기도싫어요.거기다 야당 대표대선 출마준비최재형이나윤석열이나그간의 정치적 행태다 이유가 있었네', '정치하는 곳에도하나님이계시를주었을까?하나님의 능력이그정도밖에는 안된다는 말인가?n종교를팔아먹는저급한가짜종교인들때문에 많은신자가욕먹고 있다.n진정한목자', '완장채워주면진짜히틀러저리가라할짓?할수준의 사람이다.저급의끝판왕.대한민국의 국격에 맞지 않는저런인간한테지배당하고 싶지 않네.']"
122,하찮다,10,"['조응천역시윤십원졸개였구나 하찮은수박주제에조장관능욕하려다딱걸렸구나사모펀드무죄나왔는데 보복기소한윤십원한테 사과하라해봐라응천', '하찮은수준이나적폐언론일체상황이니민주진영은 하나가 되어긴장해야 합니다', '강민진정의당청년회장에게 묻는다.x파일의내용이 사실이든아니든그녀의 사고밤식이한심하기짝이없다.대한민국의 영부인이 호스티스출신이요남자관계가복잡해도 전혀 상관이 없다는 것인지 그렇게대한민국영부인이하찮은것인지 묻지 않을 수 없다.이런 자가청년회장이라니더이상예전의정의당이 아니다.']"
123,낭비,10,"['위조라고 하는 것은원본이있어야위조란말을쓰는 거 아닌가?원본표창장이 없는데 이자체가 사건이성립되지도 않는거 아닌걸몇년을사회적 비용을 낭비하며 보내는 건지', '김성회님척척석사랑방송하지 마세요.n왜그런시간 낭비를 하세요?n방송타고싶어서 그러세요?n정봉주의원은언년이랑하고n왜스스로급을낮추는지.', '보수고진보고 공정한 법ㅡ의경기장은 다필요할터ㅡ법상의개혁사안들에는 시간낭비들하지들마시지ㅜㅜ']"
124,아픔,10,"['일본군을 상대로 총이없던동학농민군이대나무로 만든죽창으로 총든일본군을 상대로맨몸으로 나라를 지키기 위해 싸워야했던 우리조상들의그아픔을그비극을무식한9수도리도리윤석열은절대모른다', '조국장관님가족들을 생각하면 안타깝고 가슴 아픔니다 이지경으로 조국일가를 몰아가네요이러고도윤짜장대통령나온다 고 요?국민들을 쉽게 보고언감생심?개꿈깨라썩열아', '검찰개혁.언론개혁에앞에조국전장관과 그의 가족을우린잊지 않아야 합니다.아무도 그들의 희생과아픔에등돌려도시민들만이라도 그들을 기억해야 합니다.']"
125,한계,10,"['일본극우와똑같다 n심히걱정됀다 n일반인인나도 그의 한계를n충분히느겼다 n구김당놈들은 더한심한놈들', '문통은인사는빵점인건인정해야n노무현 대통은고졸의한계가 있슴도인정해야ㅜㅜ', '이준은자신의 한계를 스스로알지 못한다 자승자박이될 것이다']"
126,훼손,10,"['전번공개는 표현의 자유가 아닙니다n개인정보 유출명예훼손으로 전부손배소해야 합니다.파산시켜버려야 합니다.삼성이뒤에있다 면돈걱정 없겠지만 말이죠.', '사실이 아닌 것은표현의 자유라는 이름으로 포장될 수 없습니다 반드시심각한 명예훼손으로 엄중한 처벌을 받아야펙트부터챙기겠죠', '하고 싶어도 못했다?또일방적인 변명만말하네요.절대해명이 아니죠.명예훼손으로 고소하면 되는데 고소도안하고']"
127,지겹다,10,"['언론개혁법.중수청법이해충돌 방지법선거 전입법못하면빨리못하면 선거진다.민주당아200석있어도진다.지겹다.빈주당아글려다니지 마라.rn9.포털개혁법', '홍남기대통령보다는윤석열이났겠다지겹고무능한민주당과 청와대참으로 카드 사에서 얼마나받아먹고저따위정책으로 결정하는 가궁금하내역겹다', '그이름도얼굴도 더 이상듣기도보기도지겹습니다.n같은 국민이라는 것이 수치스럽습니다.그추종자들도 마찬가지입니다.']"
128,어기다,10,"['십대후반친구들을 알바로쓰고 있는 자영업자입니다.요즘18세 이상이십대중반친구들은 무조건강한 사람을 좋아합니다.조금법을어기더라도 강하고 돈많으면 그사람에게머리를숙이고좀없다 특히돈', '대통령의뜻약속을 공개적으로 어기고.레임덕만들려고 내부총질을 하는 듯.한숨만나온다.', '하나님의 이름을망령되이일컫지말라n라는십계명을 정면으로 어긴자입니다']"
129,환상,9,"['아윤석열증말대통령깜n너무너무 잘했다n진정우리나라유치원대통령n너무환상적인 도리도리n완전끝판왕존경스러운도리도리n와아이런 대통깜이땅에 다시는못나올 것 같아요 n윤십원축하해', '훌륭한.위대한 지도자일쎄.하느님.의계시라고.?참으로 우리의.미래가.밝아오는 느낌일쎄.그반열에전광훈.신천지.세분을합치면.환상적인.팀웍을.이룰탠대.언제나.합쳐질지.', '박성민은 박용진2n박용진한명도문젠데n박성민까지키우면아주볼만하겠다.n민주당 지지자들의 수명을줄이는n환상의쌍두마차']"
130,불만,9,"['이낙연이밉지만 그렇게 비난할 사항은 아니라고 본다.본인이 아니라고 해명했고 그것도 모자라 관련자고소까지 한다는데 뭐가그렇게불만인가?이방송은이낙연보다 최성해를더신뢰하는 지묻고 싶다.', '정부가 하는 일이 마음에 안 들어도문대통령에게는 최소한의 불만표출조차도 못하는 분위기라는 거다.홍남기를욕하지만 그말안듣는부총리의 상관인문대통령에겐뭐라안한다.', '박성민욕하는 애들중에오세훈이극우유튜버를정무직공무원에임명한건못봄n결국내가 그자리못가서불만이라는 것뿐']"
131,비방,9,"['정부의 잘못된 부동산정책을비방하고lh비리로날개달고고공비행하더니막상전수조사하니나몰라 라하는 국힘당.너희가국민을 대표하는 제일야당이냐?.국민우롱당으로 다시개명.', '자기가싫어하는 사람이 많으면 자기를 싫어하는 사람도 많다.n상대방을 사랑하면 사랑으로 돌아오고상대방을 비방하면 비난으로 돌아온다', '원수같은 소리하는 원희룡다음 대선노리나비방이몸에밴자는 국가운영은 언제하나나라걱정은안중에없는데표밭뺏기해봤자용두사미지']"
132,상처,9,"['이낙연과짝짝꿍되어서변질된것인가?n이낙연은민주당을말아먹을 것인가?n이제는 이낙연이김진태보다 더욱민주당 안의x맨같다.n이렇게까지 민주당을약화시키고 지지자들마음에 상처를 줄 수 있을까?', '조국전장관님힘내시고명예회복되시길빕니다 그많은 상처들과 아픔도밤법자들처벌받게 하시고n끝까지승리하시길빕니다', '악덕검찰들n분도가치밉니다n막가파로남에게 상처준n인간들n꼭처벌받아야죠n희두님힘내세요']"
133,사납다,9,"['뭐가그리불안한지잠시도고개를가만두지못하고좌우로흔들어대는꼴이라니저런사람이 국가지도자가 되겠다고 나서다니.참고개젓는숫자만세다가정신사나워채널돌렸어요', '용민이는 서겨리부러워??머리통좀흔들지마정신사나워가운데앉지말고한쪽으로앉아서한쪽만바라봐촐삭거리지 말고', '몸통과머리통사이의목뼈에기브스석고보드를 대야할듯.정신사나움.']"
134,오염,9,"['쓰레기투척심하다 고 말만 하지 말고 제가몇번을말했는데n일회용컵빨때플라스티사용으로 엄청난환경오염심각한데n개인컵이나텀블러사용하세요말로만개념있는척하지 말고 행동으로 실천하세요ㅜㅜ', '검찰개혁 과적폐청산이라는 흐름이.오염되는꼴을볼 수가 없어서 나오신거같습니다.추미애장관님.감사합니다.진심으로 응원합니다.', '똥닦는일에도쓰면안 될거같다.심하게 오염된폐지를신성한항문에 가깝게 하는짓은인체에 대한 모독이니까.']"
135,시끄럽다,9,"['조민양병원에극우쓰레기들이 와서큰소리로조민쫒아내라고n고함지르며시끄럽게한답니다.개검은무조건식구중누군가라도n집어넣으려는 건데조민양도기소할확율이크다고 해서 걱정입니다.', '별정직으로 잠시젊은감각이 필요해서뽑은것을 가지고왜이리시끄러울까보수언론들이 비난거리찾다가 이거하나걸렸나보다.이그쪼잔하다.누가보면장관직뽑은줄', '그렇게도.잘도.떠벌리드니.엄성섭.뇌물쳐드셨구나 꼭.뒤가더러운 것들이 더또벌리며시끄럽다니깐ㅡ']"
136,무너뜨리다,9,"['윤총장장은n박정권을 무너뜨렸다.n퇴임 후박정권사람들의n후한이두려웠을것이고n살기위해n문정권도무너뜨려야했다.n그것이 시작이었다.', '미쳐날뛰는극우들조국장관님너무괴릅힌다정말너무한다n그만들해라검찰개혁하신다고 하신 것으로 이렇게 가족을 무너뜨리는 가징글징글하다', '한 가족을깡그리무너뜨리고 저희들도가족이 있거늘적패보수들못된기러기들하늘도두렵지 않을까?윤석열은절때대통령되면안 된요']"
137,잃어버리다,8,"['스페인마드리드와까탈류나의관계는n한일관계와 같다.마드리드 왕족이총쏘고칼질해서먹는이유다.그들을줄세운 것이다.문통쵝오.n역사적순간입니다.나라잃어버리면 이렇게 된다.', '에이그그버릇어디가나n홍준표이성을 잃어버린지오래.n한심한자들언제쯤안보나요ㅠn윤십원을놓고구김당얼굴안n뜨겁나요에고한심해요', '2013년도에조민이 이사를 했는데 가방을6개나잃어버렸데요.근데상장은 검찰손에있다??이거완전공작아닌가요']"
138,징그럽다,8,"['첨에몰라서십짱좋아해셔죄송함니다n이나라가어째??너가머할껀데미치겟다n백신언들어온다 정부가 잘못해서백신오니까위험하다고 제랄하고머든태클걸고증말징그럽다더 이상 대통령건드리지 마캭씹원', '정말징그럽다일등국가인데ㅡn저들이 대권을 잡는다면ㅡ이등국이 아니라바로n4등국으로 추락한다슬픈일이다n어떤 경우에도막아야 한다', '친일파들은행동거지가 다들왜저모양일까요. n태생자체가 일본돈으로 만들어져서 그런지 일본스럽기가 정말징그럽군요.']"
139,열받다,8,"['문재인의 부동산정책은 노무현2기.정권을 잃고 싶어서 일부러집토끼열받게 하는 정책을 펼치는 것 같아요.평생임대아파트많이 지었어야지.ㅠㅠ', '선별지원답답하고 열받네요.당정협의가 어렵다면 최종대통령이 정하면 되지 않나요?대통령이간보나여??권리당 원할맛뚝뚝떨어지네에잉', '민주당.계속국민들열받게 하다가니들모조리갈아버린다.두고봐라.대통령뽑고나서 다음엔모조리쳐내버릴것이다.']"
140,안쓰럽다,8,"['그냥.왜?그런진모르는 데.n문재인데통령 만보면맘이짠하고 안쓰러워요.n사람들이 배신하고 너무욕을많이 하는 거같아맘이아파요.n건강하시고늘.힘내셨음좋겠어요.', '당신들진짜안쓰럽다n부러우면지듯이n배아파도진다n배가아파지랄광란하는구나 국민들민심이반뚜렷하다흐름이 그렇다n인정해라', '박지희아나운서.매일낮에하나늦은밤에 하나씩방송하는 거안쓰럽네.고발뉴스 서박아나출연료2배줘라더워룸은쉬게']"
141,가난,8,"['흉년때구휼미를풀었는데 이제대한민국이g10 이고 사상 최대 수출이라면서n기근때가난한 서민을내다버려요?n흉년인데더써야받는다니그게 가능한 건지???', '십계명에반하는 행동을 일삼는 집단이 국민의힘이다.회계하고 가난한 이웃위해봉사해라.그게예수님이 원하시는 것 그리고 하나님의뜻이다.', '광재씨저도같은 강원도 사람인데요 당신이 부끄럽네요나는비록가난하게 살지만 당신처럼뇌물먹고그렇게살지않습니다']"
142,깨지다,8,"['조국전화번호노출한게만행이냐?n그러면조국이자영업자사장좌표찍은건뭐냐n조국자서전에엉뚱한 정치인을 비리정치인으로 낙인찍은건뭐냐n대가리가깨져서내로남불은이해못하겠지?', '주식을 공부하는 것과n피가튼돈을계좌에넣고 지켜보는 것과는 다르다n대권을 공부하는 것과n현실에서 부딪치고깨지는 정치수업과는 다르다.윤석열은정치어린이일뿐이다', '윤석열.한자풀이n빛나는돌이열받았다n빛나는돌이열받아 깨졌다.']"
143,건방지다,8,"['성회많이건방져졌네.시민수준으로 봐선좋았다고 라???내가 그시민인데 어이가 없어기가찼는데언제부터니가그리높은 지식인이었더냐???자중해라.손고모보좌관시절을 생각하라고', '4년 동안오만전문가가다매달려도해결못하는 문제를 강남대출신25살 이9개월 만에 성과로 이야기하겠다고 하는 게 정말건방지다고 생각한다.', '임현정n정명훈닮았다n거장의풍모가n허리가 아파서n항상빼또롬하게앉는건지?n그래서건방진느낌도나고n피아노실력은n건방떨만하네']"
144,겁나다,8,"['한국땅에서 세금으로봉급받는넘이헌법정신을 위반해놓고n할말없으니하나님팔이하고 있어후.n어떻게꼴통우익들은 하나같이 하나님팔이만하나님핑계만대고있냐n부끄럽지 않냐?겁나지 않니?천벌받을까봐서', '윤석열관련해서충분히객관적인얘기를 하는 게 자기들마음에 안드니까겁나반발하는 청취자들이 꽤 있네요.그사람들은 김성회대변인이 하는 얘기를 듣고 싶은 게 아니고', '웃어야 할지울어야 할지?n눈빛이예사롭지 않더만n나라를코미디판으로 만드네n쥴리가뭐에요?n아이들이 물을까겁난다']"
145,죽음,8,"['석열아.선조을열받게 하지 말라그곳에n찿아가는 그날부터.너는선조에게윤석열은n죽음이다.', '이중사죽음덮으려 했다n1101공수처에저항하는 검찰을잡는최강욱n184 1 이재명', '그꼴을민초들은죽음으로 지켜보라?.n암행어사가 필요없지.임기보장?참나']"
