,pos_words,count,documents
48,아름답다,24,"['n민주당 경선을잔치분위기로 만들것입니다.n어느분이되는 가는 최종 여론에맡기면되고n두분이 아름다운경쟁을 해주실 것을믿습니다.', '대한 미국 언론은 언론이 아닌듯하다.n유튭개인방송보다 못한기레기집단.n글고임현정님피아노정말 아름답네요', '어떤여자과거없는 여자나와보라목소리까지흉봐그런 사람들자식을 제데로키울 수잊을까요또누구목소리는 아름답나요']"
49,반갑다,24,"['순둥이조국교수님께서 조금독해지고 더욱이 정치적모습을 보여주고 있어서반갑습니다.n언젠가 대통령이 되신모습을 그려봅니다', '윤석열만아니면돼로n새날의공식명이 바뀐다닌까는n반가운소리네요.홍준표가 제일n좋아하며춤을출듯합니다', '반갑습니다.책의맛을 아주소중히여겼던1인입니다.갑작스레코너가사라졌다가']"
50,높이다,24,"['최재형씨의하나님계시에 대해왈가왈부해서는 안 되죠.하나님계시 라는 말은 그만큼문재인데통령정권에 대해 경계해야 할 것임을공표하는 것인거죠.n수준좀높여주세요.사태가 훨씬심각한 겁니다.', '김건희를윤석열부인이라고 하는데.부인이라는 단어는남의아내를 높여부르는 말입니다.윤석열이아내를 높여불러줄필요가 있을까요?n그냥윤석열아내나처로부르면 좋을 것 같습니다.', '새날역시 오늘 토크가 좋네요 n본인을정치로 이끄신김대중대통령님닮아서일까n추장군님은그냥정치인이 아닌정말큰사람이군요n대의를품고사람을 높이는 세상을 만드실거라믿습니다']"
51,영웅,22,"['윤봉길기념관은독재에저항이 아니라 일본의 불법식민지침탈에대한민족주의적인 저항을n기념하는 곳이다.n민족영웅을 팔아자신의 개인정치적 사익에이용하다니.', '쥐박이의전철을 밟으려고발악을 하는 군.n전쟁영웅이신아버님의 말씀을개무시하고썩어빠진국짐당의 주구가 되려하다니천벌을 받을 것이다.', '추미애장관님이대통령이 되신다면.진짜실로어마어마할 만큼나라가변모할것 이라확신합니다.추미애장관님은이 시대가장 위대한 영웅이십니다.']"
52,어울리다,22,"['g7자리에놓고 보면 어울릴까싶다.n이준석이준석이야그때뭔가가능했겠으니까했겠지.근데초점이이준석이되면진중권이조국논하는 거랑크게안달라보임.뽑아준놈들을잡아야지.', '울태현기자님. n너무 멋지십니다 nn방송부적격??? n넘멋지고귀여워서부적격???n듬직하고 우직해서 적격 n헤어스타일멋지게 바뀌셨어요.n잘어울려요', '아니12분정도만웹서핑을해봐도1급청년비서관자리에도 무지어울리지 않는 인물이라는 걸결코모를수없다 문재인데통령과 민주당 지지자가절대다수인클리앙']"
53,존중,22,"['사람을 중시하는 마음n130년 전동학농민항쟁의함성의중심사상임사람이 높은 곳있다는 말씀은인내천으로 이해하고 싶다 서로존중하자상대방을그런 모습을미애님한테발견할 수 있었다', '문재인데통령님n많이많이 지지하고n응원합니다.n나라를 사랑하고 국민의n인권을 존중하며함께n잘사는 나라로 이끄시는n역사에 길이남을멋진대통령님이십니다.', '리더의역할이 얼마나 중요한 지 이번에팬데믹을겪으며뼈저리게깨달았음.전문가의견을 존중하며디테일을 챙기는 리더.문재인이어서 우리가 이만큼 해낸거임.']"
54,즐겁다,19,"['감사감사드립니다n새날에서 감탄하고 시형상자에서 즐겁고 편안했습니다 물론선언시인내천느낌을 받았습니다 동학본향경주와농민혁명의 활동본거지전주와본인생활반경이 가까웠으리라 생각해봅니다', '저도프리랜서 디자이너인데일도남편버는거이상하고 집안일더하고 아니다 하고 합니다.남편이연차일때신경은쓰이나게임을 즐겁게 하도록합니다.아내분비정상같아요.코골면거실로나가요', '장담하건데 윤석열 곧추하고 비굴하게꺼꾸러질겁니다 그게정상적인 세상이치죠손안되고코풀려는교활한윤석열세상물정모르네요즐거운 소식빵빵 터질거라감히예상합니다']"
55,올바르다,19,"['이낙연이그동안의 행동양식과정황을 보면모르나?n이낙연이해명을 하는 대신에 열린 공감을고소하는 양태또한 그의 양심이올바른상태가 아니라는 것이다 이래서n김용민피디의말에전적으로 동감한다', '올바른신념을 지닌 사람이한나라를 이끌어야그나라가 바로 갈 수 있다고 생각합니다.그런 면에서 가장 신념이확실한 사람은추미애밖에 없는 것 같네요.늘지지합니다.', '조국가족이 일상을 되찾고n행복하셨슴좋겠네요n3년간너무 고생하셨는데n다행입니다 차기 정부에서n우리법연구좀해주셔서 국회가올바른입법좀하도록n도와주시면 좋겠는데']"
56,멋있다,18,"['어느날쥴리가석열이랑티비보다 가티비에나온조국님을 보고멋있게 생겼다 고 말했다.n누가 봐도멋있지만.그말을 들은삐꾸석열이가 사랑하는쥴리가떠날까봐오늘날의조국사태를 만든게아닐까.', '눈감고글씨써도개발새발될건데 눈감고피아노치는분들진짜신기방기그와중에예술혼까지 담아우째저래치는 지??멋있다.', '겉으로 보기엔멋있는털보이기에신뢰가 있었는데웃는소리와억양은딱사또밑에이방그거네.n그건절대변하지 않지.']"
57,안정,18,"['윤석열은검찰입니다.검찰이 나쁜 것은뭐아닙니다 만조국진행 사건과 비리를 보면 그는 좋은 사람이 아닙니다.우리에게 필요한 것은 선택적정의가 아닌행정가의민생안정입니다', '조국장관님생각하면 항상가슴이 아프네요 어떻게 도리도리로불안정증세를 보이는저런것들이 선진국10위권 내에 있는 국가의 대권 후보로 나오는 지도안타깝구', '뉴스에 대서특필이되는 삶을 원하는 것이 아닙니다.대서특필되어도난부동산걱정nn그저안정적이고 행복한 삶을 살고 싶을 뿐입니다.nn제가태어나고']"
58,이루어지다,17,"['윤석렬열등감쇼xa0평가채점점수1.내용타당성0점오늘기자회견의목적에 초점못맞추고 스스로 주의를 분산하며너무 많은 이야기를 쏟아내다보니질문에 만즌답변이 제대로 이루어지지 않음n2', '과도한 경쟁으로 친구를증오하지 않는 나라.꼭이루어지길.n내신과수행은반친구를 누르고 올라야하는 방식.n친구를친구로대할 수 있는 세상이오길.', '교회에서 불법선거운동이자행되겠네요모두들교회로달려가서불법선거운동이 이루어지는 지감시해야 합니다핸폰으로 증거를 수집해서평화재단으로 신고합시다']"
59,탕평,17,"['문재인 정부에서꿀빨던자알고 보니뼛속까지친일그런자가윤봉길의사기념관에서 출정식하는 게참이상하다 유럽에서는 모두코드인사인데 왜대한민국은배신하는탕평인사를 하는지 이해가않됩니다', '국민의짐이라싫다.n코드인사가 아니라 그잘난탕평인사?를하게끔n유도한게기레기들의 여론조작이었다.기레기안되로따르면망한다는 결론', '열길물속은알아도한길사람속은모는다.윤석엿개검최재형같은 자를임명하고 배신당한 문정부.다시는탕평인사하지 마라']"
60,칭찬,17,"['정말그때반대했다 고뉴스타파를대부분깠었지윤석열에 대하여찬성일색이엇습니다 뉴스타파대단합니다nn심지어봉주르전의원께서는 한동훈을알파고라고 칭찬하신바도있습니다.조중동과한나라무리만반대했었죠', '민주당이답답한 면이 있어도n국짐은절대아닙니다.n민주당이잘하면칭찬해주고못하면 비판하면서 대안을 제시해주는 방향으로n당근과채찍을이용해서 민주당이 더욱 발전하도록 해야겠죠.', '홍남기야계산기들고사는 자라잘다고 치고.n민주당 의원들망하는꼴좀보고 싶다.똥인지된장인지구분못하고 지내끼리앉아서로서로칭찬.치켜세우고놀고잇는자들.n죽어봐야지옥맛을알꺼다.']"
61,품위,16,"['신의 계시?개독의표가그리운거겠지n난종교가없는데 문재인내외의품위있는 종교생활을 보며카톨릭에관심이 간다.포교란자신을단정히하는 것이다.알겠냐개독의김진표', '이런 것도 방송이라고.특히 아고아고.하는 저여자.참.이딴게.한여자의일생을이리걸레로만드는니들은참.품위운운하는니들.에효.이것도 유튜버라고.한심하다', '이렇게솔직담백하면서품위있는출마 선언을 기대하지 못했습니다 이지사의 연설은늘훌륭했지만뜨거웠는데 그럼에도 점점뜨거워지는 내가슴']"
62,놀랍다,16,"['놀랍네요n설마n의구심이 생겨더욱알고 싶네요n영부인자리이며n대한민국 국모자리입니다nn철저히검증해주세요n온나라가뉴스 인터넷난리네요', '윤봉길기념관에서 일본비호발언으로n윤봉길의사를욕되게하면서n친일파임을자인한윤석열n푸나님의팩트폭격놀랍네요', '벌써2021년인데아직도 19560년대수법이통하는 대한민국놀랍다n조선dna는진화의속도가더디네']"
63,착하다,16,"['우리나라는n특혜받고사기치고n투기하고 등에칼꼽고n나뻔짓해야n국회에갈 수 있는 나라같아요n대통후보도될 수 있는데n성실하고착하면 미달입니다', '프레임을이낙연으로 가다니.n최성해 이눔갈라치기하기꼼수쓰다니.n이건검언국힘당유착한사건으로 보입니다.n본질을 흐리지 마시길.', '그래.정동영이싫었어도.이명박보다는낫지n오영환?어리석게착해보이는 사람보다']"
64,귀엽다,15,"['울태현기자님. n너무 멋지십니다 nn방송부적격??? n넘멋지고귀여워서부적격???n듬직하고 우직해서 적격 n헤어스타일멋지게 바뀌셨어요.n잘어울려요', '11055최민희의원님왜왜나말하고 있는데딴짓하고 그러세요?n의원님너무귀여우세요 푸나님당황하는 모습처음봐요', '국힘당내에서 누구라도준석이말안듣지꼬맹이하는 거그냥귀엽게봐주는 거지']"
65,빠르다,15,"['정치인들젠더갈등이야기만 하면회피하려고 하는데 이럴바엔차라리극단적인 남혐페미와극단적인 여혐반페미를공영방송토론에올리고 그걸청년들이 보면서혐오를반성하길 바라는 게빠르겠다.', '나가서 사회적응하는 게빠르지 않나?돈많으면검사지위누리면서 세월아내월아하면서혹시좋은세월오면운좋게한자리하고.이도저도아니면빨리나가서야생에서 적응빨리하는 것이 좋을거같은데', '도리 도리대회에 나갈짜식이윤기념관을빌려서 단독도리도리플레이진짜재미업엇당연습많이해가지고 도전해야지 12월까지 도리도리할 수 있을까n독방으로 가는 것이 빠르것당']"
66,편안,14,"['검찰 수사권완전박탈이문통임기내에을꼭이뤄지도록 힘을 실어주십시요.그래야이후 모든 대통령들도편안한노후를보내실수 있습니다.그래야촛불국민도소원성취하여행복해질 수 있습니다.도와주십시요.', '감사감사드립니다n새날에서 감탄하고 시형상자에서 즐겁고 편안했습니다 물론선언시인내천느낌을 받았습니다 동학본향경주와농민혁명의 활동본거지전주와본인생활반경이 가까웠으리라 생각해봅니다', '추미애 대장군님을응원합니다.n국회에추장관님이계셨었다면훨씬 더힘있게이끄셨을겁니다n말씀이확확와닿습니다.예전보다 편안하게n맞습니다n용감한분입니다']"
67,이쁘다,14,"['기래기표현하시며항명하셨던곱고이쁜당신.어여우리들에게 힘을 주시구요.계속보고 싶습니다.힘내시구요.', '자신보다 못난여자델구살면모든 게편해 이쁜여자하고는 바람만피우면돼', '추미애 대표및장관님넘이쁘다n스튜디오가환해졌어요']"
68,힘차다,14,"['누가n고기하나던져주니까n용민이물어뜯고난리났구나n재명이보고힘차게꼬리를흔드는n보람이 있어야될텐데 n어줍잖은넷이모여민주당주자n씹는모습보기 좋구나', '국민의짐에게 어떤 것도 기대하지 마라이것들배제하고 민주당단독180석으로 모든 걸해결하라민주당똑바로힘차게실행하라특히 이낙연같은 수박', '임은정검사축하합니다n혼자서힘드실텐데주눅들지마시고힘차게정진해주십시요n임검사님응원하는 국민들많습니다힘내세요건강하시구요']"
69,예의,14,"['엄변호사님실망인데 제예술인예민깔끔남와이프반대참고삼해외거주참고사는 이유아이들과 예민한 남자와사는와이프의고충도알기에 서로예의를 지키며사는거죠', '얀센백신맞았는데도마스크꼭씁니다.n가족이나 지인감염시킬 수 있다는 경우를 생각하고꼭쓰고다녀야 한다.예의로마스크쓰라고 적혔든거같은데요?', '은혜를모르는배은망덕한인간들이 본인신념으로 접신받은 기독교무당들같으네예의를모르는 인격들이 인격의하나님을 모독하는 거지?']"
70,인기,14,"['조국은세다n그누구도넘지 못할품격n인격인기가 무서운거다n같은편도경쟁을 피하기n위해 구출하지 않는다n라는 생각이 드는건왜???일까', '친일매국노역적집단인기레기들을청산하지ㅠ않고는진정한 언론은 없다고 본다n기레기들은 개혁이 아니라 전부폐간해야 한다', '조국님의인기가얼만데자기들의 정적으로 생각할 텐데도와주겠습니까?국무총리출신꼰데들은 이제은퇴하셔야되지 않을까요?']"
71,친하다,13,"['대선 기획단강훈식모지리냐n김성수는 사적으로 친하면괜찮다는 겁니까.n국민면접관이면민주당진영유튜버운영자를 모시는 게 맞지요', '그럼최씨가 자신과친한이낙연씨를모함하기 위해서거짓말을 했다고 볼까?n이낙연씨의 지난행보를 보면', '김용민이녀석은최성해가이재명이랑친하다고 하면n개거품물면서 최성해욕하고 열린 공갈tv바로손절할듯']"
72,지혜,13,"['우리는 100년의 시간을죽창가불렀습니다 앞으로도부를겁니다 그리고안망합니다 우리는저왜구들보다 지혜롭고강합니다', '문재인데통이가장못하는 게 인사ㅜㅜn그러니본인한테다시 화살이돼꽂히는듯ㅠㅠ사람을볼줄아는 것도지혜고능력인데ㅡ', '지혜가 아니라용기가 필요하다명언이네한국은두마리 토끼를 잡아야 한다 전작권회수']"
73,전문가,12,"['리더의역할이 얼마나 중요한 지 이번에팬데믹을겪으며뼈저리게깨달았음.전문가의견을 존중하며디테일을 챙기는 리더.문재인이어서 우리가 이만큼 해낸거임.', '윤석열은정부 수립후최초로 발생한 공무원시험조작 사건을덮어도아무탈이없을까잠시고민했겠지요?nn법률전문가검사윤석열은7년 만버티면공소시효가 종료되고', '4년 동안오만전문가가다매달려도해결못하는 문제를 강남대출신25살 이9개월 만에 성과로 이야기하겠다고 하는 게 정말건방지다고 생각한다.']"
74,완성,12,"['윤전총장의장모최모씨는 27일 변호인을 통해낸입장문에서 주가조작에 관여한 사실이 없을 뿐 아니라 공소시효도완성됐다 며 관련 보도를 부인했다.n석렬아님의정의는공소시효지나면정의냐?', '유지여사를버려라?n유지여사도.제2의최서원도.결국윤서방파두목이아니였으면n범죄완성이 안됐음.따라서 유지여사', '추미애.김구 선생이소원하던나라를 완성시킬분이네요.지지합니다.']"
75,업적,12,"['공무원생활별문제없이끝냈다고 다대통령하나? rn뭐?딱히큰업적이 있었던공직생활도 아니였었고rn큰일이여좀만유명세타면다대선나온다고 나대니rn그저문정부에묻어서 대선나온듯rn딱보니낙엽이꼴날듯', '어쩌다저런종자가노무현 대통령님의참모가되어노무현의 업적에더러운치부가 되었는지 아이러니입니다 새날정신차리세요 이광재를여기서 보게함은새날애독자로서치욕을느낍니다싫어요찍고갑니다', '현재여야통털어정치인중이재명을 이길자는 1도없다.왜냐?업적과실적이말해주기 때문이다.이만한실적을 쌓은 정치인찾아보시라']"
76,호감,12,"['근데도당연히당자체는싫어서국힘당에는 호감이안간다.그런데 이준석의페미에 대한 생각과논리는호감이다.그리고보겸유튜버가지금윤지선씨에게억울한일당하고 있는데', '이대남이란신종잡종무리단을 만들어젊은 층을 흔들어 놓더니결국또다른 비호감으로 사회악을키워냈다 이준석은수사받고재입대준비나해라먼저당대표탈퇴부터 해라', '중도도머리가돈이상모지리안찍을겁니다 인상부터완전비호감말한마디만해도 대통령되면 국제망신입니다']"
77,찬양,11,"['이완배기자와 함께 이낙연총리에 대해 찬양?하던 시절이 있었는데.이렇게180도 달라진시각으로 이낙연을잘근잘근씹는날이올줄이야', '죽창가만부르다가 한국이망했다혐한을하며 일본을찬양한걸보면 알수 있는 내용인데.nn일본을부흥시키려고.일제불매운동금지하고', '일본신문에서 윤짜장찬양하고 난리난걸보면분명히답이나온다하긴압니지가']"
78,신중,11,"['조국은검찰개혁도 하고 혼자언론개혁도하고 있다n자신을희생하면서까지 개혁을 하고 있다n민주당이 신중만하고 있을 때혼자다하고 있다n이재명or추미애다음은조국일듯', '문재인은 너무답답하다n리더라면신중할때도 필요하지만 직관과통찰력으로 배짱있게밀어붙일 줄도 알아야지', '글것네요.시민들의 자발적소송금액모금도.구설에휘말릴수 있것네요.조국장관님을위해서도.신중해야것네.']"
79,영광,11,"['조국장관님꼭소송하세요n변호사비용모그운동하면n동참하게습니다n조국장과림가족에게 진빛읗n갚을수 있는 기회가 주어진다면n기까이하겠습니다n영광스런마음으로', '훌륭한가문이고n대선 출마는가문의 영광이지n파평윤씨뭐볼게있나n조선시대에왕한테왕비납품?하고 한자리씩하던집안일뿐.', '쥴리가 검찰총장부인된 것도영광일텐데영부인까지된다면 이세상에서 처음이네 세상참좋아졌네 세상말세다']"
80,고르다,11,"['윤석열이가적폐들폭망시키려일부러n일본두둔한거같다n죽수는얘기만골라서하고 있으니.n윤봉길의사님n대성통곡하실겁니다n친일파후손윤석열n구속이답이다n조.중.동해체', '4분진행자님들의 솔루션을 듣지 않고 사연만듣고든저의생각은nn남편분은그냥사람을 잘못고른거구요n아내분은솔직히 말하면 이혼을 원하는 게 아니라', '서울의포장마차아줌마도전라도분이면손이커요마구퍼줘요n그래서 저는 음식점골라갈때전라도분이하는 식당가면대체로 음식을참잘합니다.푸짐하구요']"
81,갖추다,11,"['다스뵈이다 167회이후로추미애후보를 대통령 후보로 지지하겠습니다n이재명후보에게 기대하던점을다갖추시고도확실히실행하실 것 이믿어집니다n앞으로의 행보도관심을 가지고 지켜봐야겠습니다', 'n게다가강인함까지 갖춘.n문재인이재명조국으로 이어져대한민국이 글로벌 리더국가굳히기전세계가 부러워하는n최고선진국가자', '추미애 대표님어제놓친거다시 보는데n감동입니다n문통이어 개혁남북문제외교등능력갖춘분추미애뿐입니다 차기추미애 대통령']"
82,쉴드,11,"['이준석쉴드치는애들은 이준석이빽을써서합격한게밝혀진게없는데 자격이 되든안되든지원할 수 있는데 합격시킨관리주체잘못이지 그게왜이준석잘못이냐 고 하고 있는데답답합니다', '그냥2030안돌아올거같으니까페미표라도 받으려고 하는 거 아님?n페미들은 박성민쉴드치더만단15얻자고72.5날리는 게 맞는 건지는 한 번계산해보길', '아무리쉴드쳐도기래기기득권카르텔들이다.기자전체가각성하지 않으면 기래기에서 더떨어지는폐지줍는놈들이될거다.']"
83,이득,11,"['우리나라남북전쟁을 원하는 나라몇몇이있어요울나라 인명피해따윈상관없이저들경제적 이득을 위하는.70년 넘은휴전을종전선언이드디어선언이코앞이라 생각합니다', 'x파일작성자는 선후배검사들이죠.지금까진눈치 보고보관만하다가손절하는 게 이득이다싶어x파일푸는거죠.', '좋은거아는데 이재명이득일까봐안하는 거자나.우리가바보냐?']"
84,깨닫다,11,"['리더의역할이 얼마나 중요한 지 이번에팬데믹을겪으며뼈저리게깨달았음.전문가의견을 존중하며디테일을 챙기는 리더.문재인이어서 우리가 이만큼 해낸거임.', '추미애를보고날카로움이상으로 뜨거움이 마음을 움직일 수 있다 라는 것을 다시깨달았다.부디좋은과정을 만들어가길바란다.', '딱그수준이네요.n속은국민이 어느 정도는깨달을듯.n기자회견을 보고도깨달음이없으면 그냥개돼지지요.']"
85,혜택,11,"['크레딧카드회사정부보조금줄려고꼼수쓰는홍남기.n이번 미국펜데믹정부보조금받아보니알겠네요.n그동안 정부보조금받는 기업들의 혜택이 얼마나 큰지알았습니다.', '홍남기짤라라n송영길도자격없다n왜끌려다녀n차상위혜택이넘많다n세금안내고온갖지원다받고n세금내는우리는 재난에서도역차별n미친거아냐쌍욕나온다', '기재부진짜나쁘네요서민삶을전혀 모르네요카드가 없고못막아서카드결제가 안 되는 사라은이요?부자만더좋은 혜택으로 가네요?']"
86,고급,11,"['강남에고급클럽에서 봤다고 그거기억한다는 건 불가능하지.막말로어제원나잇한사이도서로 얼굴기억안날걸??n줄리할시간이 없었다 고??스폰서직업여성은 매일 출근하지도 않고', '역삼동고급클럽에명문대생대학원생들이vip회원접대를 위해서들어간다는 추적기사가도배가 되어 있던 적이 있었고', '정말 좋았어요 이런고급진시간굿입니다.다스뵈이다 감사합니다']"
87,바로잡다,10,"['검찰개혁언론개혁.언론사들.가짜뉴스악이적인 보도허이보도징벌적손혜배상입법하고 농락하는 언론기레기들.모조리박멸국가기강을바로잡아주십시요검수완박검수분리우리가 조국이다 우리가 이긴다', '민주당 국회의원들은왜가만히 있나.n손정민사건청문회올리자가 보자해보자국민혈세기억하라파헤쳐서바로잡아보자쓰레기차피하나했더니똥차에 치이게생겼다 검찰이나 경찰이나 다상느므상', '귀향봤어요 전위안부관련 영화는다찾아봐요애들한테도권하구요가슴 아픈역사는반복되면안 되며 또한무엇보다 일본의 역사왜곡을바로잡는데 백성이앞장서야죠']"
88,만족,10,"['어제윤장모마누라지키기선언기자회견밨습니다 윤석렬이지지자가 있다는 데참답답합니다 빨리어리석은십원지지자들n을설득할 수 있는 방법을 찾아야 합니다 우리 지지자들만듣고자기만족으로는 안됨니다', '박은정임은정은잘나가는데 우리집내무부 장관이 신최은정선생께서는뭣하고 계실까.대한민국 미래동량으로 애들을 잘키워주실걸로만족합니다.', '이번에는 반드시그렇게 함으로 내수경제와 국민만족도및수벡만자영업자들및그가족들을 생각하셔서']"
89,대가,10,"['멧돼지는 구속당할겨n절대마음먹은것절대 안됨n국민들이 바보는아닌 이상양아치를청아대가n갈곳은아니다n멧돼지를 때려잡아라', '윤석열지켜보겠다nn정치에 대한 무관심의가장 큰대가는 가장 저질스런인간들에게 지배당하는 것이다n플라톤', '이준석은하늘에서 떨어진놈이냐?철저히 수사해서응분의대가를 받도록 해야 한다.']"
90,긍정,10,"['윤짜장은 부정을긍정으로 거짓을진실이라말할 때도리질합니다.그건심리적양심이대갈통을어지럽게하거든요.그때보면눈촞점이풀려있고 그다음고개를꺄뚱하고 어깨를들썩이죠.아.쫄려.하면서.', '강한부정은강한긍정아닌감??누가건희더러줄리라고 했남??건희관상이무속인같더니역시.논문도사주로 대한민국예비영부인클라스오지고요.', '아니면그냥가만히 있지아니라고열낼건뭐야강한부정은긍정이래던데생각이짧군.']"
91,고백,10,"['이제24년 이흘렀고공소시효가 종료되어김혁규와공무원5명이형사처벌을 받지 않으니진실을 고백해야 한다고 생각합니다.nn서경도', '그럼재용이는 2년마다 한 번씩10일 만나오고 계속빵에있어야겠네n 다들범죄소확횡고백시간 인가요?', '주상전하와홍발정대감의성대모사유사함을노골적으로 고백하는 김용민피디님의멋스러움에박수를 보냅니다']"
92,엘리트,10,"['103퍼센트의꼼수는고도의손익계산에서 기인할겁니다.n3퍼센트의미학n진석사의 고견이궁금할정도네요 n카드사에엘리트생각보다 많습니다.계산기만두드리는엘리트들이죠.', '엘리트가 아니라서 이러한 논란이 일어난 것같은가?페미묻었나?자기들이 잘못해놓고 사람들이 반발하면 이들을엘리트주의에찌든마초나일베로몰아버리는짓', '이철희정무수석은 남성엘리트면용인되냐 고 따지던데이건또무슨헛소리인지 모르겠다.여전히문제점을 파악하지 못하고 있는 건가']"
93,맛있다,10,"['짜장면은손짜장이맛있다.돌려돌려도리도리도리도리도리도리도리도리도리도리도리도리도리ㅡ아이고힘들다만나게한번우리먹어봅시다', '버섯정말맛있겠네요저도하나주문해야겠어요유용한 영상감사합니다 김용민티비화이팅매출도화이팅', '참저여자열심히 하는 건좋은데오바좀하지 마라 아이고도대체맛있다를몇십번을하니아휴']"
94,열정,10,"['n열공티비의용기와 열정에감사드립니다 이낙연이 이녹취록에적극 나서주는 게 정교수재판을종결지울수 있는데 아군인지적국인 지당체정체를 모를정치꾼', '친노적자이런 소리는좀하지 말기바랍니다.지금 무슨왕조시대왕위계승서열정합니까자신의 비전으로 선택받을생각이나 하세요추미애화이팅', '추누님.건강하시고.n뜨거운 열정.용감히.이어가시길.n뜨겁게응원합니다.사랑하고 존경합니다']"
95,충성,10,"['윤석열은듣기좋은말검찰총장이 지행동은깡패사람에충성하지 않고 조직충성한다는 개념부터 조폭조직이다', '홍남기씨정부에서쉬어주시면 국가와 국민에게 충성하는 일입니다.n그동안 수고했습니다.', '특수부검새들은윤가가 자신들의밥그릇을 지켜줄최고의선배라착각하고 미친충성을 보였다.']"
96,뛰어나다,10,"['푸나님말씀이맞아요.보기 드문정치인추미애장관님.이정도로똑똑하고 사고력이정확하고 인간적이고 투명하고 총명하고 예쁘고고품격이고인격뛰어나고.너무너무자랑스러운추미애장관님', '좋은곡의뛰어난연주.n조용히들으며푹빠져봅니다', '전추미애후보님지지합니다.n국민과문정권이 함께 노력하여 이룬지금의국력.n친일세력이 정권잡고.n모조리무너트리는꼴을볼 수가 없네요.nn추미애후보님.n윤석열저격수로써의존재감도좋지만.n뛰어난역량과판단력으로.n역대어느대통령보다 잘할 수 있음을.n많은 유권자들에게 각인시켜주세요.n생각없이투표하는 인간이 아직도많습니다.']"
97,혁신,10,"['이준석도그냥나이어린수꼴이죠.발언이나 하는 행동보면생물학적나이만어린노회한위정자수준입니다.어디서아주못된 것만정치판에서 배운듯하네요.혁신이나 신선한 행보는 없고쇼맨쉽과변명', '이재명자체가변화와 혁신 n최민희의원님의명언입니다n새날알라뷰 u200d', '정부를 따라가지 못하는 민주당은 정신차리고 혁신해야 합니다.']"
98,귀하다,10,"['탈모피아ㅠn노무현 대통령님 n자서전에쓰신말씀n가장후회했던 것은n관료들에게포획당했다ㅠn슬픈대한민국친일제거못한민족의서러움ㅠn귀하신 분최배근교수님', '이재명지사는 차기 대선주자로손색이 없는귀한인재입니다.대한민국에문대통령이후 그정신을 이어갈 수 있다는 것에 눈물나도록 감사할따름입니다.', '권미경몇달만에 본엄마를 그말을언론을 통해 들었을 때나도남이지만 가슴이 무너지는듯아팠습니다 지앞에보이는 지자식은천하에귀하고']"
99,진리,10,"['사람살이진리관련 법은영원해요.인간눈을잠시피해갈수 있는 인간법에불과하지만', '해명을 할 시간에n고소하면 그만인데 여태껏그러질못했지.n이게진리야.', '진리는밝혀진다.꼭조국일가의무죄는밝혀져야 한다.']"
100,안전,9,"['부동산vs.정의.부동산이 이겨요.왜?전세계가 한국부동산만볼까요?한국은 안전지대입니다.그나마.개쓰레기홍서방말고도.어휴', '임정은검사님쉽지는 그러나강인하시고예리 한판단역임검사님건강안전n임정은검사님의신변보호를어느 곳에서 하시는 지요꼭', '이제는홍남기까지.문통이혹시퇴임 후안전을 위해 일부러이렇게 만든거아냐?이런 의심은나만하는 거야?']"
101,장학금,9,"['우리나라에잇는일본 간첩은일본문부성장학금받은 사람들이 거의다간첩이라는 데윤석열아버지가 일본문부성장학금1호엿지.그뿌리가 어디가겟어', '윤석렬아버지가 우리나라에서n최초로 일본으로 가서n장학금까지 받은 1호n유학생이라던데맞나요', '표창장따위랑비교할 수 없는 대통령장학금을 유승민국회의원추천으로 받았으면조국욕할자격없죠']"
102,특권,9,"['청와대청원n내각제개헌반대에동의해주세요n현재 1만명동의 중입니다n내각제는의원직세습이가능하고n국회의원의온갖편법과특권확장으로n민주주의를짓밟는짓입니다', '이들은좌파가아니고우파다.n민주당을 떠나는 것이솔직한 면에서 더옳다고 생각한다.출신 지역이호남이라고무슨특권을 가진듯이폼을잡는송대표', '군대얘긴쏙들어간겁니까?n흐지브지된것맞죠n내이럴줄알았다.n준석이요즘행보가n매우바쁘구나n끝까지특권이구나.']"
103,반하다,9,"['솔직히정치인추미애에게는관심이 없었습니다.n그런데법무부 장관이라는 독배를받고도 검찰개혁이라는 시대의 과제를굿굿하게헤쳐나가시는 모습을 보고반하게 되었습니다.n추미애후보응원합니다 화이팅', '십계명에반하는 행동을 일삼는 집단이 국민의힘이다.회계하고 가난한 이웃위해봉사해라.그게예수님이 원하시는 것 그리고 하나님의뜻이다.', '종교좀걸러보자코로나방역수칙안지켜퍼트린세력백신불안조장했던세력타종교에피해끼치는 세력대다수 국민정서에반하는 전광훈일당이 속한곳어디죠']"
104,개선,9,"['n이런 비정상의 국가사회를탈출하는 것이 최선의 길이며 그의 중심에는 국가의 정치 경제법치등의 모든 분야를 최우선으로 개선이 나변화가 아닌척결이답이라고 본다', '햐우리황희두님잘생겼따n이러한 젊은스피커가많아져서우리나라 정치환경이 많이 개선되기를 기원합니다', '노동착취현장에작업환경및안전불감증개선없이는 모두 공염불입니다']"
