,neg_words,count,documents
90,피눈물,10,"['다른 사람에게 피눈물 흘리게 한놈은 피눈물 목구멍에서 피를 토하게 해야 한다. 인과응보 마누라 장모 사돈에 8촌까지 탈탈 털어보자', '공정과 거리먼 거짓말쟁이 병역비리자 이준석 당신은 공정이란 단어 쓰면 안 되지 약자 피눈물 먹고 기생충 처럼 사는 것이', '윤석열 이놈 두눈에 피눈물 흘리는거 꼭 보고 싶다.']"
91,까불다,10,"['당신은 법조인도 아니잖아 뭘안다구 말장난하구 까불어 빚만 산더미 같이 많은 나라국개의원이면 민생에 집념해야 도리가 아닌가 세비가 너무 아까워', '아준석 엄청자신만만 작작그만해라국민의힘 1위는 윤석열있어서 나올 것 같아서 대표라고 까불사절 똑바로해라 그래서 한마디씩하는 거야정신차려라', '재명이 관운은 여기까지 인것 같다. 그것도 운이 좋아 여기까지. 더이상 분수를 모르고 까불다가 조국추년처럼 완전 맛이간다. 명심해라.']"
92,살인,10,"['설마 문죄인보다 큰게 있을려나.간첩보다 더한 파일이 뭘까.패륜남 이재명 보다 더한게 뭘까.ㅠ 살인.간첩. 성폭력. 패륜아. 아니면 무조건ok. . .', '윤석열 전 검찰 총장님 당신이 살인을 하지 않은 이상 전 당신을 끝까지 지지 할겁니다.', '쓰레기 저급 인격살인 네거티브 공작정치 민주범죄자들이 젤 잘하는 짓이지 아마?']"
93,지우다,10,"['나라꼴이 우스워진다. 도대체 어떤 국민들인가? 수준 나락으로 떨어지는 느낌을 지울 수가 없다. 나중에 그 화를 누가 감당하려고.또다시 촛불을 들어야 하는 가?', '야당은 전 의원도 보고 한마디씩 하는데.여당 대표가 자료 모아 쌓을 것 이라고 한 말에 책임지우는 작태. . 유승민이 웃는다.', '조선 이거 지구상에서 지워버려야 하는데 문제인이 지우지 못하면 아주 야무진 떡열이가 지워라']"
94,지껄이다,10,"['불법 사찰같은 개소리 지껄이지 말고 당당하면 정당하게 수사받지? 자기는 뭐가 깨끗하다 고 조국가족은 표창장 의혹 하나로 풍비박산냈으면서 자긴 어딜 빠져나가려고? 뿌린데로 거둬야지', '좌빨 유트버 지껄이는 소리를 집권여당 대표란 인간이 x파일이니 뭐니떠들어 댄거여? 진짜 한심하다 정정당당해져라 제발좀 내로남불터진당아', '뻔한 짜집기 모은 내용이 뭔 큰일인것마냥. 지껄이는 것들 수준이 바닥 인증까는거지']"
95,거칠다,10,"['들쥐라니 이 인간을 받으면 내년 대선에 악 영향을 가져올 것이다. 말을 거칠게 하기 때문에 여당에 도움만 주다가 이러지도 저러지도 못하는 지경에 이룰 것이다.', '미친 씨종. 맏아들 좋아하고 자빠졌구나.너는 분명 배신자요. 막말꾼.내부 총질씨종. 거친말만 하는 씨종일뿐이다.', '홍준표 말은 거칠게 하는 데 틀린말은 없음. 난 차라리 허례의식없는 저런 스타일이 좋드라.']"
96,그만두다,10,"['쇼 그만하고 조용히 살아요 코로나로 인하여 온 국민이 지쳐있는데 검사짓 그만뒀으면 과거를 반성하며 사람답게 사는 방법을 찾기 를 욕심이 과하면 어떻게 될까요?', '추미애를 옹호하는 것은 아니지만 윤석열도 안바도 문제있겟지. 상식적으로 생각하자. 검찰총창그만두고 바로 대선에 나온다?뇌가 잇으면 생각하자', '안 되는 줄 알지만 그만 두기도 쪽팔려 밀어붙인다는 거지 이제 후회할일만 남았네 아구구 그때 그만 뒀어야 하는데']"
97,눈물,9,"['검찰총장보다 법무장관이 문제가 더 많았다는 건 천지가 다 아는 사실. 대선에 후보로라도 참여하게 되니 눈물 나도록 고맙고 윤석열 전 총장의 지지도가 이제부터 또 높아지게 됬다.', '소설을 또 쓰네 과거 이회창후보의 병역비리로 낙마한것 처럼 .피도 눈물도 없는 잔인한 집단들. .', '토착왜구 언론의 물타기 멋지다 윤십원 구하기 조5같은 홍보사의 눈물나는 활약']"
98,범인,9,"['범인은 현장에 꼭 나타난다', '요놈이 범인 같은데', '이제는 범인이 밝혀지나??? 아프리카 후진국보다 못한 정치판 김대업건 김경수 의트루킹건.그저 표구걸할려는 더불어성폭행당의 민낮짝보이는구나.이런페거리에게 표주는 개.돼지는 없을 것이다.']"
99,악마,9,"['문재앙 하는 꼴을 보고도 또 좌파 찍으려는 저 20는 민주주의 국가에서 살 자격이 없음 모조리 잡아다가 삼족을 멸해야함 이 땅에 공산주의를 들이려는 악마들 쳐죽일놈들임', '어러 악마가 어떻게 대통령 을 꿈꾸냐? 이 악마시키는 쥐박이가 bbk도 덮고 다스도 덮고 대통령 이 된 것 을 보았기 때문에 저런 짓을 서슴없이 하는 것', '이 나라가 어찌될꼬 짐승 악마들 다 출마할 수 있으니또 국민 허파통 얼마나 뒤집을란지 안 봐도 비디오다.']"
100,거르다,9,"['이번 대선에 멋진 활약 기대합니다. 다른건몰라도 성도착증 환자처럼 아랫도리 관리못한놈은 걸러내야죠.', '문재인같이 무능한 놈이 이미지세탁으로 정치하는놈을 걸러야지 무슨', '괜히 문재앙에 불똥튈까봐 거르는거냐?']"
101,물러나다,8,"['윤석열이 법을 집행하던 사람이 20여 가지 의혹의 x파일이라니? 기가찬다. .석고대죄하고 조용히 물러나라.대선 출많이 뭐니 하는 것은 국민에 대한 예의가 아니라고 본다', '윤석열 . 검찰총장 때 정치적 욕망을 위해 . 검찰을 허접하게 만든 윤석열. 낱낱이 밝히고 . 물러나야 한다 . 장모님. 쥴리 잘 모시고 있어야 하는데 너무 아니다.', '송이 아니라 문죄인이 불법 사찰과 정치공작 책임지고 물러나야지.']"
102,한계,8,"['이미지로 정치하기는 힘들지. 뭐 아무것도 한 것도 보여준 것도 없고 정치 경력도 전무한데 한계가 있지. 결국 나가리된다. 홍씨부터 넘어봐라', '이재명이 근소하게 이길 땐 이재명 약진이라더니 윤석렬이 압도적으로 이기고 있는데 이제 한계라네 오마이의 세상을 보는 눈이란', '이재명은 도지사 여기까지가 한계일듯.대통령은 아무래도 무리일듯.']"
103,남용,8,"['이렇게 어이없게 여당 대표를 고발한다면.이준석윤석열은 고발 건수가 헤아릴수조차 없을텐데.고소 고발 남용하는 이 나라 이 또한 법제화해서 고소 고발 남용을 못하게 해야 한다.', '국짐당의 모지리들이 자작극을 했다는 말이네 정치검찰 간석열 면죄부 줄려구 공수처는 정치검찰 간석열의 직권남용을 철저히 조사하여 엄벌에 처하라 국민의 명령이다', '불법 사찰 웃기고 있네 판사들 구글링하면 다나온다 며 니가 대통령도 우습게 알고 니꼴리는 대로 권력 남용하던 지구최강권력자였는데 무슨 사찰운운하냐']"
104,떠벌리다,8,"['떠블로 풍신당들 책임이나 지시지 일찍부터 음모론 냄새 풍기고 모자란 장성철에 슬쩍 흘려 떠벌리게 해 놓고 야당 발이라 국민이 아직도 개돼지로 보이냐?송트남은 수사나 열심히 받아라', '왜저래 본인이 떠벌리구선 일 터지믄 출처가 야당쪽이래?? 솔직히 문정권 대선전 최순실 태블릿 pc 사건으로 재미 톡톡히 봐서. 또 뭔가 비슷하게 저지르고 싶은거지??', '장성철이 파일 파기한다 며 그럼 그 입 다물어. 여기저기 다니면서 입 떠벌리지 말고너 아군이니 적군이니 너는 이제 평론가로서 끝난 생명이다.']"
105,괴롭히다,8,"['더블어도랐당 임자 만났네보수당을 평생 선거공작해서 괴롭히고 당선도 하고 그러더니 윤석열에게 제대로 걸렸네 역쉬 똥막대기들은 끼리끼리 싸워야 하는 법 막나니 윤썩열 잘한다', '이런 드라마가 있었던거 같은데 총장이 대선에 오르려고 하는 결국 이러려고 조국 전장관을 그리 괴롭혔나', '들어내지 않는 칼이 더 무서운거지. 틈 날때마다 별거아닌 x파일로 괴롭힐 듯 .']"
106,피해,8,"['저런 잡것들이 판치니까 세상이 혼탁한거다.지위 고하를 막론하고 남에게 피해를 줄 행동은 심사숙고를 해야 하지. 입에서 나오는 대로 자기 이익만 쫒아서 말하면 개돼지만도 못하지.', '철수보다 더 가속하네 검증 피해가려면 국회의원부터 시작해서 경력으로 넘기고 대선 꿈 꿔야지 저파일 야당서 흘린듯 대권주자들이 많은데 검찰 조직신입한테 주겠냐 결국 황교환뿐이네', '이죄명 당장 김부선한테 사죄해라 총각행세 하면서 건드려 놓고 피해 보상이나 사과도 안하고 버렸냐?']"
107,패배,8,"['정말 나쁜 놈들 아무것도 없는데 x파일있다 하고 당시 이회찬 대권 병풍 아무것도 없는데 똥바가지쉬에 결국 대권선거 패배해잖아요 죄파들 믿을것없다 국민들이 정신차려야된다.', '야권이 파일 만들어? 만드는 목적이 있어야 할 거 아냐. 자살골 넣으로 야권 패배를 위해서. 말이 되어야 말이지.', '민주당 넘들아 계속 날뛰어주세요. 니들이 날뛰어줄 수록 내년 대선 지선 에서 너네당이 압도적으로 패배할 것 이야']"
108,우기다,8,"['직접 대통령될려는 야욕은 접고 어떡하든 문제인측이 재집권 못하도록 최선을 다해야 되는데.자기아니면 대권찾아오는 게 무의미하다 고 우기고 잘못하면 지난 대선 짝 날까봐 겁난다.에혀', '없는 루머 만들어서 국힘당 자중지란 만들고는 이제 황교안짓이라고 우길려고? 참으로 대단한 민주당이구만. 추미애의 명언이 생각나는군. 소걸을 쓰시네', '강성 대깨문들이 지지해는 지지율 수치로 레임덕 없다 고 우기고 싶겠지만.시간이 지날수록 이 정권의 민낯이 점점 드러나 씁쓸하다. 더러운 정권.']"
109,찌질이,8,"['갑자기 대깨문 찌질이들이 많아졌네.하는 소리도 어쩌면 다 그렇게 딱 같은 소리만 하는 지.무뇌인간들', '부선씨 총각사칭이나 하고 쌀한가많이도 아까워 못주는 이재명 같은 찌질이는 더 이상 상대하지 마세요.', '법조문 잘외워 검사된 찌질이가 대통령 하겠다 고. . .에라이 뭐같은 나라꼬라지하고는. . .']"
110,지치다,8,"['쇼 그만하고 조용히 살아요 코로나로 인하여 온 국민이 지쳐있는데 검사짓 그만뒀으면 과거를 반성하며 사람답게 사는 방법을 찾기 를 욕심이 과하면 어떻게 될까요?', '나도 열혈지지자 였는데 이제슬슬 지친다.석열이형.뒤에 숨어서 뭐하는 거야????? 간찰스가 점점 오버래핑이 되서.하.', '이제 국민들도 네거티브전략에 지쳤다 더는 쉽게 안속는다는 거 여기 베댓들 좀 보고 깨달아라 더러운 민주당 수뇌부들아']"
111,징그럽다,8,"['윤석열은 진짜좋다. 뚝심이 있거든.근데.쥴리가 영부인이라.여기서 망설여지게 된다. 얼굴도 성형을 하도 해서 그런가 부자연스럽고 뭔가 징그럽다.ㅜㅜ', '열린 민주당 이나 민주당 및 송영길 등 586과 좌파의 공작임이 드러난듯.암튼 징그러운 위선과 선동 에 최고봉인 당이다.', '정말. 만진당. 징그럽다. 송선생은 젊잔은지. 알았는데 다들. 무슨. 공갈. 협박을. 하는 건지. 한심하다']"
112,스트레스,8,"['아저씨 그 입 다물라. 당신은 무슨 말을 해도 다 강냉이 터는 걸로 밖에 안들린다. 정치판에는 기웃거리지 말기를 당신 자체가 스트레스다.', '선거철 섬긴다는 거 다신 하지 마시길.섬기지 말고 제대로나 해 주셔요. 스트레스는 정치인들당신들이 국민을 아프게 하는 바이러스 입니다.', '윤총장님 저 악의무리 잡단을 처단해주세요. 국민스트레스 받게 하는 전문집단입니다.']"
113,분란,8,"['홍준표 같은 자들이 떠나야 정치가 맑아질 것이다 대깨문들과 똑같이 조금있는 홍깨문을 믿고 앞으로도 분란을 일으킬 것이다 암튼 홍준표 자신의 출세 말고는 국민과 나라는 먼나라 이야기', '입당 환영 대신 또 분란짓 하면 제명시켜야함 권력욕부터 버리시길 홍준표는 중도층 무당층 확장성 없는 게 정확함 내부총질시 제명이 답이다 그래야 국힘이 산다', '대통령 후보 안되면 또 탈당할 텐데. 제발 분란 일으키지말고 그저 싹은 틔우지말고 밀알로만 썩어라.']"
114,아쉽다,7,"['온갖 어그로 끌어놓고 생각보다 반응이 아쉬우니 바로 털어버리네', '전 체적인 느낌이 떡열이 너 없어도 그닥 아쉬울게 .이다', '한 번도 남앞에서 아쉬운소리해본 적 없는 사람.']"
115,듣보잡,7,"['구태 적폐 뒷통수의 본산 민주당은 핵심간부서부터 밑바닥 듣보잡당원들까지 전부 지구 밖으로 보내야 한다. 숨쉴 가치가 없는 지구오염쓰레귀들이다.', '홍준표 검증된이력서 ok 나라살리는 대선공약 홍준표가 무섭지 좌파 윤석열은 떨고있다 그런데 듣보잡 윤석열을 잘 모름ㅡ.ㅡ', '아이구 영길아 듣보잡 정치평론가가 내민 떡밥 쥐약인지도 모르고 덥썩 물었다가 깜빵가게 생겼다 야 총체적 난국']"
116,벗어나다,7,"['밑져야 본전 ? 그렇게 수학을 잘 알아아니면 이 기회에 본인의 파이를 키워보자 ?수사망 벗어나는데 이게 최고다 ?', '5년지나보니 대선 때 홍준표님께서 말씀하신 모든 것들이 옳았습니다 썩어빠진 더러운 민주당에서 벗어나게 해 주세요', '김대업을 이용하여 한탕 잘 해 먹은 민주당 그러나 세월은 흘렀다. 국민들도 선전선동에 휘말리지 않는다. 생태탕을 이용해서 또 한탕 할려고 했지만 안되었잖아. 또 다시 선거의 계절 송영길이 앞장서서 x파일 들고 나왔다. 정말이지 민주당은 운동권출신들이 많아 선전선동에서 벗어나지 못한다. 평생 할 줄 아는게 쑈로 국민들 이목끌어서 남을 짓밟는 것이다. 죄 많은 인생을 살지 말길 바란다. 능력이 없으면 리더가 될려고 하지 마라. 이나라 국민들과 미래의 대한민국에 죄를 짓는 것이다. 명심하라']"
117,유죄,7,"['7월 2일 윤석열 장모 유죄받는 즉시 윤짜장 지지율 5 폭락하고 조금씩 추락하다가 김건희 유죄 나오면 퇴장', '혹시라도 7월 2일 장모가 유죄를 받으면 그것도 정치 공작이라고 할건가?', '솔직히 x파일 깜이나 될까???뻔한 검찰짓이잔아처장모사기치는거 뒷구멍봐주고유전무죄 무전유죄로 탐욕챙기면서도 아닌척눈가리고 아웅해봐야 개검에 떡검에 벤츠검에 n분1양주접대검찰놈들이 어디가냐개검찰개혁만이 바른 사법체계로']"
118,창피,7,"['이재명이 정치한다는 현실이 개탄스럽네요. 저런 더러운 넘은 외국 같으면 벌써 잘렸을텐데. 저넘 지지하는 분들 창피하지 않아요?', '창피나 당하고 깨갱할듯.그리고 살좀 빼라. 외국 기자들이 김정은인지 윤짜장인지 구별하겠나', '추미애 미처도 곱게 미처라 널 보는 게 창피하고 추하다']"
119,무너뜨리다,7,"['윤석열 장모가 나라를 무너뜨렸나? 나라의 경제 국방 미세먼지 치안 코로나 모두를 무너뜨린건 바로 너 문재인 이야', '윤석열이 여권발 공작 x파일때문에 부정적 영향으로 지지율 떨어졌다 고? 전혀 윤석열지지율이 최재형이 출마한다고 하니 옮겨진것뿐이다 정말 잘생각해야 한다 최재형은 김무성 정의화에게 2년만 대통령하고 내각제 개헌발의를 하겠다고 약속했다고 한다 지금 대통령제인 180석의 민주당 국개들을 봐라 얼마나 무소불위로 국정을망치고 있는 가ㅠ 그런데 전적으로 국개들에게 맡긴다고? 문재앙이 무너뜨린 대한민국은 지금 강력한 리더쉽이 필요하지 2년 만하겠다는 허약한대통령은 필요하지 않는다 인성? 그런 최재형이 김무성 최측근 장성철로 하여금 윤석열죽이기를 하고 있다', '윤석열 중심으로 통합보수정당 만들고 모든 정당이 참여하는 식으로 정계개편이 이뤄져야 한다 이때 국힘 유승민계가 반대하면 그냥 국힘 의원들 하나 둘씩 빼와서 이준석 체제를 무너뜨리고 흡수하면 된다 이때 유승민계가 거부하면 출당 시켜버리면 된다 유승민계만 뺀 나머지 세력이 전부 통합해서 새로언 보수와 중도통합정당을 만들 것이다 이때 나가림 된 유승민계는 민주당에서 나가리 된 이재명과 합쳐서 이상한 정당 만들겠지']"
120,충격,7,"['준석쿤. 여권이 x파일을 만들었건 야권이 x파일을 만들었건 이런 부차적인 것보다 훨씬 중요한 것은 윤석열과 그 가족과 관련된 충격적인 의혹들이 사실인지 거짓인지 검증하는 것이다.', '문제의 본질은 x파일을 누가 만들었느냐가 아니라 윤석열과 그 가족과 관련된 충격적인 의혹들이 사실인지 검증하는 것이다. 본질을 놔두고 부차적인 것에 매달리지 마라.', '부차적인 것에 애쓰지 말고 윤석열과 그 가족이 관련된 충격적인 의혹들이 사실인지 거짓인지 검증해라. 인터넷 검색은 할 줄 알지?']"
121,대들다,7,"['정치라고 는 아는 것도 없고 준비된 것도 하나 없는 주제에 검찰권력 지키려고 대통령한테 대들다가 갑자기 인기올라 등 떠밀려서 정치 시작한 윤석열이 뭘 할 수 있지?', '엉터리 여론조사도 리얼하게 하는군 대통령 한테 대들면 지지율 올라가면 대통령 젖 빤다고 뽑냐 그냥 인기좋은 공무원 한명 대통령 주면 되지 한심한 토왜 세력들', '제2의 반기문이다 언론에 나오는 순간 아웃될것임. 아무런 컨텐츠도없는 무식한사람이 대통령에 대들었다는 이유로 반문의 지지를 받았지만 거기까지다']"
122,도둑,7,"['형사가 이집저집 기웃 거리면 도둑질 할것 같은 인간을 예의주시 하는 게 불법 사찰이냐 앞으로 수사기관들은 범죄자들 동태 파악 못하겠네ㅜㅜ 범죄 혐의자 감시도 불법사찰이다', '불리하면 찌라시 정치공작 그럼 수사해보면 되잖어 형사가 도둑잡을려보 감시하는데 불법 사찰이라고 하면 이건 무슨 윤짜장같은 경우', '도둑한테 니가훔쳤냐 하는 꼴이네문재인이 정치공작하는 거잖아.']"
123,비방,7,"['언론인들이 만든 유튜브라면 언론이라고 봐야 하고 흑색 비방 근절되게 특검조사해서 법심판대위에 세워서 버르장머리를 고쳐줘라. 흑색 선전은 민주주의를 좀 먹는 기생충들이다', '준표씨 윤석열 건드리지 말고 당신 경쟁력이나 키워 못난 놈이 꼭 다른 사람 비방하면서 역전을 노리더라.', '송영길 지금은 발뺌 하던데 x 파일 없다고 이미 전국민 상대로 흑색선전 . 비리에 관련 한척 떠들더니 여론 몰매를 맟으니 이제서야 그런 거 없다 ?? 개인 사찰과 윤총장 결혼하기 전 처가 일로 어떻게든 꼬리 잡으려고 혈안 이건 아니잕는가 아니건 아닌거여 재대로 대권 나와서 국민의 마음을 잡아라 허접한 이슈로 상대 주자 흑색선전 비방 하지 말고 어른이면 어른 답게 행동을 하시오']"
124,신물,7,"['무능과 허풍떠는 운동권 좌파 여권 집단 00내로남불 당이제 신물난다 . 절대 정권 잡으면 안돤다.제발 코메디 극장 같은 일 하지 말길.', '정당 정치 않한다면 대통령 된다 우리 국민들은 정당논리로 움직이는 정치에 신물 넘어왔다', '조작의 대가들의 집단은 시종일 거짓 조작으로 일관 하는 모습 ㅡ국민은 신물난다.']"
125,훔치다,6,"['도둑한테 니가훔쳤냐 하는 꼴이네문재인이 정치공작하는 거잖아.', '역시 선동정치 더듬어민주당. 촛불훔쳐 정권잡은 민주당.', '법치주의 바로 세우기? 웃기고 자빠졌네 ㅡ패스트트랙에 관련되 보수당 의원들이나 물고 늘어져라 ㅡ보수놈들 ㅡㅡ툭하면 나라이름 훔쳐다 써먹고 국민을 지껏처럼 부려먹듯 국민을 넣어서 ㅡ까불고 있어 ㅡ한국 국민 이것 도용해다 써먹는 인간들아 ㅡㅡ할짓이냐? 써먹어도 흠결없이 티하나라도 묻히면 안 되느니라 ㅡ반쪽으로 조개서 하는 짓거리보면 ㅡ죽기살기로 덤비고 ㅡ교체? 사기꾼들이나 할소릴 ㅡ한국 국민 이 글자를 욕보이지 말라ㅡ']"
126,판치다,6,"['저런 잡것들이 판치니까 세상이 혼탁한거다.지위 고하를 막론하고 남에게 피해를 줄 행동은 심사숙고를 해야 하지. 입에서 나오는 대로 자기 이익만 쫒아서 말하면 개돼지만도 못하지.', '어째 나라가 모사꾼들이 판치는 아싸리 난장판이 되었냐 석렬아 딴거없다 사기꾼 종자들을 다 조지겠습니다 이말한마디만 공약 걸어라 그럼 대권 직행이다', '양아찌 검새 기레기 경상도 지역주의자 이자들이 판치는 세상에 사람이 사람으로 보이겠는가.']"
127,천박,6,"['내부 총질해대고 이제 남탓하기 바쁘구나. 갑자기 말바꾼 김재원 조차도 기관 작성은 아닌 것 같다 고 하더라. 하는 짓들 보면 진짜 천박하다.', '그래도 아직 윤석열은 일등 천박추잡한 이죄명 추한애 이나견 세균덩이는 지지율도 없네.최재형 상승', '지들이 욕하던건 따블로 더함.천박한 여당. 부끄러움도 없고 천하고 상스런것들.']"
128,불행,6,"['시간만 있으면 박정희 전두환 까던 홍어들 전두환 시절? 국가부채 0였다. 지금은? 미안하지만 홍어들은 정치하면 안 돼. 모두 불행해진다.', '범죄자를 수사하는 명령에만 익숙한 인간이 대통을 꿈꾼다ㅜㅜ 그건 니 욕심이고 이나라는 또 한 번 불행한거지ㅜㅜ 박근혜시절처럼ㅡ', '맞는 말씀. 이재명이가 이나라 대통령이 된다는 건 너무 창피하고 불행한 일.']"
129,모략,6,"['잘햏어요. 더듬당 모략에 예방접종 한겁니다.', '윤석렬은 자발적콘크리트 지지층30 아무리 정치모략을해도 안꺼진다 국가와 국민의 충심도는 이미 알고 있고 나머지는 선거전략이고 민줏당 모사꾼들 과 당당히 맞짱뜨고 40 이상 당선될 것이다 지금은 윤석렬만이 나라를 바로세운다', '파일이 진짜잇다면 상관없지만 아님말고식으로 던지는 무책임한 찌라시는 없어져야 한다.옛날 정치수법은 국민을 기만 하는 거다.의혹만 던질거같음 정치판에서 없어져라.남을 헌담과 모략으로 이길려말고 본인 스스로가 빛이 나서 상대를 이길 수잇는 정치인이 필요하다 이젠.']"
130,덤비다,6,"['서두르는게 신의 한 수가 될지 너무 성급하게 덤볐다가 안철수 2탄을 찍는 건 아닐지.', '괴문서로 윤석열 죽인다 고? 조구기 춤이애 딋배가 다 덤벼도 꿈쩍 안 했는데.', '법치주의 바로 세우기? 웃기고 자빠졌네 ㅡ패스트트랙에 관련되 보수당 의원들이나 물고 늘어져라 ㅡ보수놈들 ㅡㅡ툭하면 나라이름 훔쳐다 써먹고 국민을 지껏처럼 부려먹듯 국민을 넣어서 ㅡ까불고 있어 ㅡ한국 국민 이것 도용해다 써먹는 인간들아 ㅡㅡ할짓이냐? 써먹어도 흠결없이 티하나라도 묻히면 안 되느니라 ㅡ반쪽으로 조개서 하는 짓거리보면 ㅡ죽기살기로 덤비고 ㅡ교체? 사기꾼들이나 할소릴 ㅡ한국 국민 이 글자를 욕보이지 말라ㅡ']"
131,노예,6,"['이대로 가다간 대한민국은 멸망할 것입니다. 국민 여러분은 노예로 사실 겁니까? 문죄인 정권에서 일어난일 반드시 처벌 하겠습니다 이 두마디면 끝', '윤10원놈이라 오리발 내밀고 겁박하네아직도 검새두목깡패네어떠케 이런 자가 대권타령인가조중똥 바람 몰이 세뇌된 노예들이 문제', '윤짜장평생 국민에왜구당 노예로 대대손손 살아야지 약점 잡힌게 한두개냐 까불면 x파일 까발린다 걍 노예로 살아야지하하하']"
132,공갈,6,"['공갈tv에서 만들어 낸 허접한 쓰레기를 장머시기가 배달하고 .참 같쟎은 구태다. 뭔가 있으면 음습하게 마타도어하지 말고 확실하게 까봐라 의혹 당사자는 명확히 해명 하면 되는 일이다', '정말. 만진당. 징그럽다. 송선생은 젊잔은지. 알았는데 다들. 무슨. 공갈. 협박을. 하는 건지. 한심하다', '슨상님과 김대엎 시절부터 유구한 사기.공갈의 그 집단의 력사']"
133,헐뜯다,5,"['저들 패거리들은 반대로 들으면 될듯.자기들이 집권여당이란것도 모르고 습관적으로 상대편 헐뜯는 인간들.', '이낙연 한테는 찍소리도 못하면서 선거때 되면 오로지 야당만 헐뜯는 민주당개 홍개준표', '그냥 헐뜯기용 이였음']"
134,망상,5,"['헛 망상을 차곡차곡 밤마다 꿈을 꾸며 쌓아오신거였어요 ?? 그것도 대표라는 자리에서까지요 ?? 말이여 막걸리여 어차피 말아먹은 moon정권 쾌지나 칭칭 나래', '부잣집 딸을 줄리 어쩌구로 망상하는 사람들은 누구일까', '정책이며 공약이야 시원하긴 했지. 그런데 그거하고 내년 대선에서 중도층도 포용해서 정권교체 할수 있느냐는 다른 문제지. 뭐 상황이 국힘에 엄청 유리해서 누가 대선후보 나가도 이길거같은가보지? 윤석열에 중도층 야권 전체 다 뭉치고 공약 엄청 잘 짜도 이길까 말까인것 같은데 어디까지나 야권 대통합의 일환으로 받은 것이지 되도않는 망상들은 좀 때려치길.']"
135,악취,5,"['반드시 뜻을 이루시어 나라를 완전 개판으로 만든 썩은 양파보다 더럽고 악취나는 개문빠들을 오뉴월 개패듯 완전 박살내시길 바랍니다', '고귀하던 민주주의를 사악한 집단들이 오염시켜 민주주의를 악취 구덩이로 만들었다 가짜 민주주의들 반드시 응징해야 한다', '쓰레기들은 늘 악취나는 짓거리만 한다 옛말에 연장은 고쳐쓸수 있지만 사람은 고쳐쓸수 없다는 말을 잊지 말자']"
136,오염,5,"['구태 적폐 뒷통수의 본산 민주당은 핵심간부서부터 밑바닥 듣보잡당원들까지 전부 지구 밖으로 보내야 한다. 숨쉴 가치가 없는 지구오염쓰레귀들이다.', '고귀하던 민주주의를 사악한 집단들이 오염시켜 민주주의를 악취 구덩이로 만들었다 가짜 민주주의들 반드시 응징해야 한다', '추한 쌈닭 왜 파주 헤이리마을까지 와서 오염시키노?']"
137,소름,5,"['x 파일 생태탕 과 다를 바 없음 그리 진흙탕 싸움으로 몰고 가던 좌빠리들이 오세훈 서울시장 되니까 소름돋을 정도로 입을 다뭄', '문재인 정부와 민주당 관계자들 등에 소름 돋겠군요.자기들의 미래에 어떤 최후가 기다리고 있을지 생각만으로도 아찔할테니까요.', '난. 줄리가 싫어요.울 나라 국모? 소름 끼쳐요. ㅜ ㅜ']"
138,상처,5,"['김부선씨 응원합니다 마음의상처 꼭 치유하시고 좋은 날만 있기를 기원합니다', '응원하지만 상처가 크실수도.', '정치인이 왜 정치인 이겠습니까?????? 자기가 살기 위해. 자기 이미지를 위해 선한척 정의로운척 상대를 깍아내리고 죽여 자기를 높이는 게 정치질 입니다. 이미 정치판에 들어간 이상 사람이 아니란 뜻입니다. 명확히 정리 되셨으면 합니다. 더 이상 상처 받지 말고 놓아버리고 새롭게 시작하세요. g럴한다고 인간이 쉽게 바뀌지 않습니다.']"
139,벼르다,5,"['부선언냐 가 벼르는 무상불륜 툴꼰대는 가짜검사에 이어 가짜 산부인과 의사 사칭해서 형수 확찢겠다는 분 아닌가요? 이분 도대체 정체가 뭐예요?', '빨리들아와서 검증 받으시요 유승민이 바쨕 벼르고 이있다 군댄 갔다왔고 가족은 문제없냐 등등 토론은 막힐것같구 여간 힘들겠다', '지가 더 문제 많은거 모르나. 넌 노무현 대통령이 잔뜩 벼르고 있을 거야 알긋냐 진짜 천치아냐']"
140,치욕,5,"['김부선이 얼마나 분하고 치욕스러웠으면 이럴까?? 제삼자가 보기엔 인간적으로 이재명이 지금이라도 잘못을 빌고 용서를 구하는 게 바른 길 같은데.', '무조건 이재명이 당선되어야 하고 집권여당은 계속 민주당이여야된다 국민의힘은 절대 안 된다 몇 년 전 국정농단 탄핵의 치욕을 잊었냐? 국제적 개망신이였다 탄핵당한 정당을 뽑느니 정치못하는 정당을 뽑겠다 가오가있지', '박근혜 탄핵 전에 박근혜를 둘러싼 추잡한 소문들 기억합니까? 나는 친박 아닙니다 하지만 페미를 외치는 것들이 여자들에게 성적으로 치욕스런 소문을 만들며 마녀사냥 하는 건 전형적으로 치사한 양아치 수법이죠.국힘당 후보 많아서 고민이죠? 하지만 민심이 원하는 1등 후보 윤석열을 지키지 못하면 나머지 후보들도 이런 수법에 당할 겁니다. 지금 국힘당은 윤석열을 지켜내야 합니다 그래야 진짜 야당이죠']"
141,주작,5,"['주작질이였던 거 같다 노이즈 마케팅', '주작을 안하면 선거를 못해요', '지지율 주작질하기 참 쉽네?']"
