word,count
계획,34
김동연,34
사무,34
그룹,34
통신,34
지속,34
완화,34
탐욕,34
기념회,34
장현국,34
세종,34
아침,34
막판,34
처리,34
초청,34
내몰리다,34
추념사,34
영등포구,34
추가,34
유불리,34
현충일,34
괴문서,34
식과,34
태극기,33
허가,33
기억,33
표본,33
과거,33
주도,33
내정,33
화폐,33
달구다,33
영면,33
노조,33
협회,33
절충안,33
남녀,33
상임,33
막다르다,33
관포,33
진보,33
취약,33
실장,33
심층,33
빠르다,33
이규민,33
응답,33
마지막,33
국정,32
추념식,32
민형배,32
거세다,32
미얀마,32
허위,32
민생,32
개원,32
이끌다,32
빠지다,32
기존,32
편성,32
활동,32
바뀌다,32
배제,32
회장,32
투기,32
방송,32
발의,32
경험,32
해명,32
소방대,32
기부,31
거치다,31
손잡다,31
성장,31
강훈식,31
일터,31
김남국,31
팔달구,31
사안,31
강원도지사,31
의정부,31
조항,31
촛불,31
차지,31
마음,31
흔들다,31
경쟁력,31
출연,31
보건,31
개입,31
노동조합,31
지휘,30
보장,30
회견,30
해석,30
박수,30
등장,30
김현권,30
황석영,30
운구,30
도움,30
사장,30
걱정,30
꼽히다,30
양도세,30
휴식,30
계속,30
집중,30
높이다,30
임명,30
뜨겁다,29
들어가다,29
소폭,29
사건,29
당원,29
운동,29
일자리,29
상담,29
상이군경,29
권력,29
등록,29
이달,29
박남춘,29
이견,29
치닫다,29
모으다,29
안민석,29
유일,29
고문,29
처장,29
저작,29
중단,29
돌아오다,29
환자,29
홈페이지,29
한편,29
직전,28
기자단,28
불길,28
실현,28
교류,28
수행,28
김병욱,28
접전,28
행사,28
조치,28
중립,28
인정,28
자격증,28
신탁,28
남양주,28
단서,28
위험,28
부위원장,28
아파트,28
따지다,28
박스,28
기부금,28
드러나다,28
경찰,28
부상,27
기울이다,27
유공자,27
축하,27
축사,27
정국,27
참조,27
정례회,27
부정,27
분류,27
행렬,27
소유자,27
긴급,27
현황,27
기탁,27
선보이다,27
비전,27
번지다,27
수색,27
카스,27
오마이,27
수습,27
절감,26
급락,26
확장,26
짜증,26
홍영표,26
바이러스,26
파주시,26
백지,26
공항,26
김규식,26
떠오르다,26
전문가,26
소통,26
전화,26
진심,26
시절,26
공기,26
담기다,26
단독,26
본회,26
경쟁자,26
중구,26
각종,26
정성호,25
창원시,25
장성철,25
소탐대실,25
영역,25
동시,25
특정,25
직격,25
후폭풍,25
불공정,25
북부,25
