from,to,depth,documents
연기,의총,2,"['의총 전부 공개하자 경선 연기 둘러싸고 의총 시작부터 내부 신경전', '경선연기 심야 진통 끝 민주당 지도부 22일 의총 토론 후 결론계파간 난타전 될 듯', '이낙연 정세균계 등 60여명 경선 연기 의총요구 민주당 전면전 치닫나']"
연기,원칙,2,"['이재명 경선 연기론에 노무현도 원칙없는 승리보다 원칙있는 패배가 낫다고 말해', '이낙연 정세균 이광재 경선 연기 압박이재명 원칙이 중요 연기 불가', '이재명계 원칙 지켜야 vs 반이재명계 경선연기도 원칙']"
연기,송영길,2,"['더불어민주당 대선 경선 연기하나. 격론 끝에 25일 결론 의원총회에서 비이재명계 경선 연기 요구 이어졌지만 송영길 대표 상당한 사유 있나 부정적 의견', '핫이슈 키워드 한국의 위상 확인 경선 연기 집단행동 송영길 발언 논란 윤석열 내 갈 길 가겠다 엇갈린 부동산 정책', '이재명계이낙연 정세균계 경선연기 놓고 충돌 송영길 대표 이번 주 초 결단']"
연기,결정,2,"['천지일보 이슈종합 윤석열 x파일 대권 경쟁 경선연기 결정 미뤄 대체공휴일법 소위 통과 백신 수급 충분 새 거리두기 27일 발표 확진자 600명대 급증', '천지일보 이슈종합 윤석열 x파일 대권 경쟁 경선연기 결정 미뤄 대체공휴일법 소위 통과 백신 수급 충분 새 거리두기 27일 발표', '경선 연기 문제 결단 못 내린 민주당 지도부 25일 최고위서 최종 결정키로']"
경기도지사,국회,2,"['이재명 경기도지사 동물 생명 존중없이 사람 생명존중 없다.반려동물 매매관련 제도 개선 국회토론회 개최', '이재명 사회적 합의로 새 시대 맞는 동물권 보호 법률 정책 마련해야 개식용 반려동물 매매 관련 제도개선 국회토론회서 촉구 이재명 경기도지사가 22일 오전 여의도 이룸센터에서 열린 개식용 반려동물 매매관련 제도개선 국회토론회에서 동물의 생명을 존중하지 않는 사람이 인간의 생명을 존중할 수는 없다 며 동물생명 존중과 동물권 보호 차원에서 사회적 합의를 바탕으로', '이재명 동물 생명 존중해야 인간의 생명도 존중할 수 있어 보호 법률 정책 마련해야 22일 서울 여의도 이룸센터에서 열린 개 식용 및 반려동물 매매 제도개선 국회토론회에서 이재명 경기도지사와 참석자들이 기념촬영을 하고 있다. 경기도 제공 한국인권신문 경기.인천 취재본부 정영혜 기자 경기도 22일 개식용.반려동물 매매 관련 제도']"
경기도지사,반려,2,"['이재명 경기도지사 동물 생명 존중없이 사람 생명존중 없다.반려동물 매매관련 제도 개선 국회토론회 개최', '정부 허가받은 자격증 소유자만 반려동물 판매. 경기도민 79 찬성 이상 도민 1000명 대상 유 무선 rdd를 활용한 전화면접조사 방식으로 진행됐다. 표본오차는 95 신뢰수준에서 3.1p다. 한편 이재명 경기도지사는 지난 1월 파주시 동물 보호복지시설 더봄 센터를 방문한 자리에서 반려동물은 사지 말고 입양하자는 말처럼 거래를', '경기도지사 개식용및 반려동물 매매 제도개선 국회 토론회 화성인터넷신문 황기수 기자이재명 경기도지사가 22일 동물의 생명을 존중하지 않는 사람이 인간의 생명을 존중할 수는 없다 며 동물생명 존중과 동물권 보호 차원에서 사회적 합의를 바탕으로 새로운 법률과 국가정책을 마련해야 한다 고 말했다. 이재명']"
경기도지사,토론회,2,"['이재명 경기도지사 동물 생명 존중없이 사람 생명존중 없다.반려동물 매매관련 제도 개선 국회토론회 개최', '이재명 경기도지사 개식용 금지 법률 관해 사회적 논의 필요 이재명 경기도지사는 개식용 금지에 관한 법률 에 관해 사회적 논의가 필요하다 고 밝혔다. 이재명 경기도지사가 추진하는 개식용 및 반려동물 매매 제도개선 정책 방향을 모색해보는 국회토론회가 22일 오전 10시 여의도 이룸센터에서 열렸다. 이번 토론회는 사회적', '이재명 국회토론회서 새 시대에 맞는 동물권 보호 법률 국가정책 마련해야 제도 개선을 위한 국회토론회 개최 동물보호단체 법률가 육견협회 펫산업협회 전문가들과 의견 나눠 천지일보 경기 이성애 기자 이재명 경기도지사가 22일 동물의 생명을 존중하지 않는 사람이 인간의 생명을 존중할 수는 없다 며 동물생명 존중과 동물권']"
경기도지사,오전,2,"['경기도 개식용 및 반려동물 매매 제도개선 공론화 22일 국회토론회 경기도 개식용 및 반려동물 매매 제도개선 국회토론회 포스터.사진 경기도 스마트에프엔배민구 기자 이재명 경기도지사가 추진하는 개식용 및 반려동물 매매 제도개선 정책 방향을 모색해보는 국회토론회가 오는 22일 오전 10시 여의도 이룸센터에서 열린다', '이재명 국회토론회서 사회적 합의로 새 시대에 맞는 동물권 보호 법률 정책 마련해야 국회토론회 이재명 경기도지사가 22일 동물의 생명을 존중하지 않는 사람이 인간의 생명을 존중할 수는 없다 며 동물생명 존중과 동물권 보호 차원에서 사회적 합의를 바탕으로 새로운 법률과 국가정책을 마련해야 한다 고 말했다. 이재명 지사는 이날 오전', '김동식 소방령 영결식 엄수.대전 현충원 안장 21일 오전 오전 9시 30분 광주시민체육관에서 경기도청장 으로 엄수됐다. 이날 오전 영결식장에는 유족 장의위원장을 맡은 이재명 경기도지사 서영교 행정안전위원장 더불어민주당 소병훈 임종성 임호선 오영환 의원 국민의힘 이명수 최춘식 김형동 의원']"
민주당,대권,2,"['사 사건건 추미애 대권 도전? 전재수 대선 누구 잡으러 나오는 것 아냐 최형두 민주당 큰 득 본 적 없어', '민주당 대권 주자들 이재명 vs 반이재명으로 쪼개져 내홍 격화', '민주당 경선 갈등 고조.윤석열 대권 행보 삐끗']"
민주당,박용진,2,"['더불어민주당 박용진 의원 평등법 제정에 불교계 협조 당부', '박용진 추미애 정세균치열해지는 민주당 3위 경쟁', '대권주자 인터뷰 민주당 박용진 의원']"
민주당,논의,2,"['민주당 경선일정 확정 불발 25일 최종 논의지지층 과반 경선 연기 반대', '민주당 의총 최고위 열고 경선 연기 논의. 송영길 대표 지도력 시험대', '민주당 대선 경선 일정 놓고 의원총회 충돌 결론 못내 25일 재논의']"
민주당,지지,2,"['범여권 차기 대선주자 4위 등극 에 친노 유인태 저런 지지도가 민주당의 아스킬레스건', '민주당 대선 경선 논쟁 관련 소속 의원들 이재명 측 지지 옹호 글 잇따라', '관점뉴스 더불어민주당 지지층 과반이 이재명의 원칙론 을 지지한 까닭은']"
윤석열,파일,2,"['천지일보 이슈종합 윤석열 x파일 대권 경쟁 경선연기 결정 미뤄 대체공휴일법 소위 통과 백신 수급 충분 새 거리두기 27일 발표 확진자 600명대 급증', '사 사건건 윤석열 x파일 ?진성준 장성철 소장이 공개하면 될 일 박성중 윤석열 측도 공개하라고 해', '하태경 윤석열 x파일 목차 봤다 대부분 윤석열 가족 사생활 적시.공개한다면 여당 독박쓸 것']"
